#ALMAQUEST spaxel data for SF galaxies
#data has been converted from Salpeter to a Chabrier IMF
#Sigma_H2 and Sigma_SM have units of Msun/pc^2, while Sigma_SFR has units of Msun/yr/kpc^2
#Sigma_H2 Sigma_SM Sigma_SFR R_eff O/H+12
7.591000080108643 45.14500045776367 0.026458565145730972 1.5 8.760000228881836
10.380000114440918 45.310001373291016 0.024438826367259026 1.4600000381469727 8.760000228881836
13.649999618530273 57.70000076293945 0.03098614141345024 1.4299999475479126 8.760000228881836
16.459999084472656 45.064998626708984 0.03943537920713425 1.399999976158142 8.770000457763672
17.860000610351562 42.439998626708984 0.04557874798774719 1.3799999952316284 8.770000457763672
17.440000534057617 44.75 0.04556191712617874 1.350000023841858 8.760000228881836
15.569999694824219 40.60499954223633 0.04091652110219002 1.3300000429153442 8.770000457763672
13.119999885559082 58.29999923706055 0.032096996903419495 1.3200000524520874 8.75
10.890000343322754 54.20000076293945 0.017605379223823547 1.309999942779541 8.739999771118164
9.232000350952148 52.95000076293945 0.009841172024607658 1.2999999523162842 8.720000267028809
