subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_0_mass,elem_1_mass,elem_2_mass,elem_3_mass,elem_4_mass,elem_5_mass,elem_6_mass,elem_7_mass,elem_8_mass,elem_9_mass,elem_10_mass,elem_11_mass
1293247,61924975,5.219027757644653,5.219027757644653,0.39077825521871046,6.60577825521871,6.215,7.60577825521871,7.215,8.38577825521871,7.995,8.61577825521871,8.225,12.175778255218711,11.785,12.175778255218711,11.785,0.10097327163324173,0.10097327163324173,0.0693000693000693,0.1966003342292314,0.12229122505418082,3.79429192468524,1.3476537853712216,0.009979470304169846,0.0037339998828714387,0.03807545162072244,0.010305151212655668,0.004293370330549539,0.004360475018529286,0.005598053280939946,2.4226206387759286e-07,7.106045447002478e-08,2.4334242133541822e-09
133820,61927936,13.24370551109314,13.24370551109314,0.28744222194462915,4.282442221944629,3.995,7.85244222194463,7.565,10.59244222194463,10.305000000000001,11.572442221944629,11.285,13.722442221944629,13.435,13.722442221944629,13.435,0.38881833045423836,0.38881833045423836,0.06609385327164573,0.07701445705090318,0.1773088802589291,9.63446908723563,3.4165130044566467,0.02440703280441277,0.009393523261606442,0.09445870373486112,0.02544372676774714,0.010609473745073745,0.011063498476496415,0.015344575519144652,6.091900561152164e-07,1.7150802926040691e-07,6.459196140897365e-09
305453,61963787,7.101338863372803,7.101338863372803,0.3313364465240176,3.5563364465240177,3.225,4.0263364465240175,3.695,7.766336446524018,7.4350000000000005,10.326336446524017,9.995,13.65633644652402,13.325000000000001,13.65633644652402,13.325000000000001,0.27887223354814045,0.27887223354814045,0.13531799729364005,0.08498684886279168,0.16639235990152407,5.151220381492749,1.8389434513519518,0.013748501898658807,0.005413971409802775,0.05514582599483621,0.0146485286758998,0.006268131437868351,0.006396330450423077,0.008542934108948215,2.919689166332474e-07,8.569131487332637e-08,3.6060887441209212e-09
3838812,62101777,14.79976511001587,14.79976511001587,0.308871184897673,6.653871184897673,6.345,7.483871184897673,7.175,9.093871184897672,8.785,11.303871184897673,10.995000000000001,13.663871184897673,13.355,13.663871184897673,13.355,0.06613048591734148,0.06613048591734148,0.06968641114982578,0.08281256018682212,0.0728764857513298,10.75129870721139,3.824765079014469,0.028397589270510254,0.01066476410328764,0.11144762799310234,0.029822158687853803,0.012620621903047458,0.012685427667724848,0.01601825931074494,6.15386170710802e-07,1.8811459298072933e-07,6.927023802804154e-09
2525531,62149696,25.614362239837646,25.614362239837646,0.23241812651576163,4.047418126515762,3.8150000000000004,6.177418126515762,5.945,8.477418126515762,8.245,10.467418126515764,10.235000000000001,13.427418126515763,13.195,13.427418126515763,13.195,0.2678097621263323,0.2678097621263323,0.08410428931875526,0.09440876645866002,0.1487742726345825,18.679994873935357,6.584399363084231,0.04469242880817487,0.016771415041239548,0.17292270561288808,0.04651023783500066,0.019360602383561205,0.01989106152612173,0.0263685729332248,1.1001002085034423e-06,3.246298346562189e-07,1.1345768270481215e-08
659905,62250151,4.798960208892822,4.798960208892822,0.31484176651597245,6.039841766515973,5.7250000000000005,6.659841766515973,6.345,8.449841766515974,8.135000000000002,10.119841766515972,9.805,13.569841766515971,13.254999999999999,13.569841766515971,13.254999999999999,0.11162290025714047,0.11162290025714047,0.07880220646178093,0.09006018910672091,0.09349509860854743,3.5014992132782936,1.232886450656224,0.008220790992454208,0.0030614289664740056,0.032344406775283885,0.00866658355291444,0.0036096920672670234,0.003605941999497001,0.004491743400782416,1.773412682279414e-07,5.7332978881904064e-08,2.0012926828185784e-09
15759602,62263543,8.554679870605469,8.554679870605469,0.28009663223648784,4.585096632236487,4.305,5.355096632236488,5.075,5.975096632236488,5.695,9.425096632236489,9.145000000000001,13.125096632236488,12.845,13.125096632236488,12.845,0.15628341608110025,0.15628341608110025,0.09852216748768472,0.11977546767830537,0.12486035041569678,6.2476354411337525,2.1947277408326045,0.014277701137730405,0.005308325577593111,0.05645627134841942,0.015037596869363594,0.006314387677315896,0.0062784002273397616,0.0076706662736124075,3.14998069449552e-07,1.0068817539210886e-07,3.4829320248185616e-09
1350326,62316786,5.27148699760437,5.27148699760437,0.28350998956043144,4.038509989560431,3.755,4.388509989560431,4.1049999999999995,4.598509989560432,4.315,7.758509989560432,7.4750000000000005,13.638509989560433,13.355,13.638509989560433,13.355,0.3431507847118113,0.3431507847118113,0.12180267965895251,0.08281256018682212,0.18258867485252864,3.8573073940351605,1.3481004157220013,0.008197179454177778,0.00297722655774891,0.03393997487166967,0.009024273554311204,0.003749012440707641,0.003634698112089684,0.004105651078635595,1.4083022057712527e-07,5.232622115195203e-08,1.9422108134991185e-09
143501,62338399,22.67544388771057,22.67544388771057,0.2563249930140075,4.481324993014008,4.2250000000000005,5.001324993014007,4.745,6.251324993014007,5.995,7.041324993014007,6.785,13.39132499301401,13.135000000000002,13.39132499301401,13.135000000000002,0.215078063338822,0.215078063338822,0.1053740779768177,0.09875734381059914,0.1397364950420796,16.512907484080642,5.8398662531981245,0.04073870398760533,0.015158315917084877,0.16317164436176412,0.043500693748234995,0.01834168348776995,0.017989456945919993,0.021228908130598304,8.185208085888517e-07,2.6774332096267784e-07,9.57871004360499e-09
323039,62383159,4.6923508644104,4.6923508644104,0.31650989951728303,4.611509899517283,4.295,5.011509899517283,4.695,5.171509899517283,4.855,5.251509899517282,4.935,13.161509899517284,12.845,13.161509899517284,12.845,0.21955840376368327,0.21955840376368327,0.10649627263045792,0.11977546767830537,0.14861004802414887,3.421698509249836,1.2058431592886336,0.008179319753767894,0.0029785950125352416,0.03306765217845726,0.008900160275336702,0.003696559730678335,0.0035823237733843046,0.003950754913655312,1.418486632599729e-07,4.874007254335323e-08,1.8481790287833008e-09
147316,62425321,59.8136146068573,59.8136146068573,0.22889629184448876,3.1938962918444886,2.965,5.933896291844489,5.705,10.77389629184449,10.545000000000002,12.343896291844489,12.115,13.74389629184449,13.515,13.74389629184449,13.515,0.5197163418461985,0.5197163418461985,0.0876424189307625,0.07121635391498422,0.2261917048973151,43.97169832373038,15.191418118483853,0.07849003942276628,0.02853671078434578,0.33618628550945323,0.08833311361101816,0.037183942729022756,0.03620220333864412,0.04117345570658113,1.461125767978422e-06,4.806933799501396e-07,1.8980953768721265e-08
1380483,62425347,9.79555368423462,9.79555368423462,0.301397486936325,4.126397486936325,3.8249999999999997,5.176397486936325,4.875,6.046397486936325,5.745,9.066397486936324,8.764999999999999,13.506397486936326,13.205,13.506397486936326,13.205,0.23695997106523878,0.23695997106523878,0.10256410256410256,0.09368400356667017,0.1444026923986705,7.157757891807705,2.5109565764432773,0.016187970335468052,0.005960184584113359,0.06381409457154004,0.01708967976791193,0.007082972559296231,0.007062167348795915,0.008576707285236802,3.665100293647949e-07,1.1676583373493807e-07,3.93356243654896e-09
2635484,62431519,8.803675889968872,8.803675889968872,0.29638091296016983,3.3413809129601697,3.045,3.74138091296017,3.4450000000000003,6.36138091296017,6.065,7.75138091296017,7.455,13.35138091296017,13.055,13.35138091296017,13.055,0.47446217962305676,0.47446217962305676,0.14513788098693758,0.10455544694651821,0.24138516918550415,6.428173603722826,2.258313864993397,0.014753021936582969,0.0054380964688214555,0.05886990241255703,0.015787887717710936,0.006589553736075711,0.006597950821188465,0.008165507891087232,3.101265034422421e-07,9.853975882578897e-08,3.5678578712872166e-09
326050,62492296,17.390814781188965,17.390814781188965,0.2543819533694016,3.7993819533694015,3.545,5.039381953369402,4.785,5.809381953369401,5.555,6.679381953369401,6.425,12.649381953369403,12.395000000000001,12.649381953369403,12.395000000000001,0.37082536836892205,0.37082536836892205,0.1044932079414838,0.15238979781784937,0.2092361247094184,12.720165263861418,4.451244621712249,0.0278821156714493,0.010259994454326488,0.11053399886598622,0.02971015270731367,0.012260673949589903,0.01222200409059299,0.014773290702013784,6.115869519987321e-07,1.9451131571498418e-07,6.67201721403059e-09
147885,62527246,18.871058464050293,18.871058464050293,0.2683576352066913,3.5333576352066913,3.265,5.2333576352066915,4.965,6.4433576352066915,6.175,7.953357635206691,7.685,13.18335763520669,12.915,13.18335763520669,12.915,0.47203496821946156,0.47203496821946156,0.10070493454179255,0.1147021274343764,0.22914734339854348,13.847907096613199,4.807102774095256,0.026759923760407842,0.009967247603740846,0.1091724929083877,0.028879473165466126,0.012168383622559854,0.012161145014834935,0.015127135054530987,5.855108457121416e-07,1.8340980131983418e-07,6.589268876276462e-09
