subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_H_mass,elem_He_mass,elem_C_mass,elem_N_mass,elem_O_mass,elem_Ne_mass,elem_Mg_mass,elem_Si_mass,elem_Fe_mass,elem_Sr_mass,elem_Ba_mass,elem_Eu_mass
1401899,66697346,3.18004560545,1.89453178648125,0.34632577777395923,4.181325777773959,3.835,4.87132577777396,4.525,5.221325777773959,4.875,5.321325777773959,4.975,5.721325777773959,5.375,5.721325777773959,5.375,0.2713268734405156,0.2713268734405156,0.11049723756906077,0.6603989760687458,0.3474076956927741,1.3806465024,0.4874623488,0.0034025336,0.0012300843,0.0133152496,0.0036080896,0.0014784576,0.0014588453,0.0017133822,7.019110107421875e-08,2.353039093017578e-08,7.897806644439697e-10
1406104,59976035,5.28049492865,3.1256776129625,0.2554205854559797,2.28042058545598,2.0250000000000004,2.6804205854559795,2.425,2.8804205854559797,2.625,3.02042058545598,2.765,4.7204205854559795,4.465,4.7204205854559795,4.465,0.9745492155156072,0.9745492155156072,0.2061855670103093,0.7265031325986797,0.6357459717081987,2.2842759168,0.8006933504,0.0050944932,0.001886693,0.0209373504,0.0056184736,0.0023443248,0.0022474724,0.0023444468,8.861749267578125e-08,2.839686279296875e-08,1.1257183074951172e-09
1457871,85322317,9.6028041842125,5.75309935236875,0.26012153096050383,3.385121530960504,3.125,5.525121530960504,5.265000000000001,8.005121530960505,7.745000000000001,9.665121530960505,9.405000000000001,13.505121530960505,13.245000000000001,13.505121530960505,13.245000000000001,0.4865366357510129,0.4865366357510129,0.09496676163342829,0.08870698498019579,0.22340346078821235,4.1735634944,1.4900690944,0.011166712,0.0044496816,0.043624736,0.0117428464,0.00496258,0.0051763956,0.007373628,2.76485009765625e-07,7.644285278320312e-08,3.039565658569336e-09
1465137,82995325,6.1683914654875,3.697234967175,0.304745577886413,5.159745577886413,4.855,6.049745577886413,5.745,6.619745577886413,6.315,6.779745577886413,6.475,13.279745577886413,12.975,13.279745577886413,12.975,0.1466561153684018,0.1466561153684018,0.08703220191470844,0.10832030614841806,0.1140028744771761,2.688379904,0.9544962048,0.0070086216,0.0025995842,0.0271489472,0.0072995448,0.003063063,0.0030419448,0.0037103424,1.5870802001953124e-07,4.935866088867187e-08,1.6564794540405274e-09
1506631,83288145,3.3653156761,1.99377931715,0.3650316311977111,2.430031631197711,2.065,2.800031631197711,2.435,3.530031631197711,3.165,4.000031631197711,3.635,5.730031631197711,5.365,5.730031631197711,5.365,0.8417418949446945,0.8417418949446945,0.2053388090349076,0.6611253953712725,0.5694020331169583,1.46371584,0.5072922112,0.0027389394,0.0009873472,0.0118737768,0.0031535682,0.0012971893,0.0012414415,0.0013521886,5.009284362792969e-08,1.728228759765625e-08,6.36048698425293e-10
1523287,86754585,4.3220143312875,2.57256573733125,0.35539384712061484,2.9003938471206148,2.545,3.6103938471206147,3.255,5.040393847120615,4.6850000000000005,6.170393847120615,5.815,12.730393847120617,12.375000000000002,12.730393847120617,12.375000000000002,0.6974060672861281,0.6974060672861281,0.15360983102918588,0.15190546430002272,0.3343071208717789,1.8666665984,0.6657741824,0.0049796032,0.001886083,0.0203508576,0.0054485456,0.002278079,0.0022370222,0.0026450926,9.518763427734375e-08,2.97356689453125e-08,1.2245121955871581e-09
1543142,79792458,5.4493405817625,3.2790839506875,0.3411256478711042,6.546125647871104,6.205,7.106125647871105,6.765000000000001,7.626125647871104,7.285,7.866125647871105,7.525,10.126125647871104,9.785,10.126125647871104,9.785,0.10311118771287489,0.10311118771287489,0.07390983000739097,0.3400480636544503,0.17235636045823868,2.389925888,0.8435785728,0.0058251072,0.002154011,0.022916232,0.006126746,0.0025649508,0.0025431284,0.0030551232,1.311738037109375e-07,4.1714297485351564e-08,1.3875832557678223e-09
1559684,82344308,32.3418922385,19.3697286970375,0.2645069100238846,4.3095069100238845,4.045,5.4795069100238845,5.215,7.339506910023885,7.075,8.119506910023885,7.855,13.389506910023886,13.125000000000002,13.389506910023886,13.125000000000002,0.24585438389167924,0.24585438389167924,0.09587727708533078,0.0974240166105167,0.1463852258625089,14.1395427328,4.9722126336,0.0329724928,0.0121895592,0.1296748672,0.0347845728,0.0145219536,0.0144110192,0.0172690688,7.325453125e-07,2.265677978515625e-07,7.796861267089844e-09
1560918,84791711,5.820971010425,3.55548764444375,0.40086893067762297,8.395868930677622,7.994999999999999,9.695868930677623,9.295,10.035868930677623,9.635,10.175868930677623,9.775,10.995868930677624,10.595,10.995868930677624,10.595,0.046398223203018625,0.046398223203018625,0.05379236148466918,0.28120810014978376,0.12713289494582383,2.5858484224,0.9175246848,0.0066989904,0.0024655032,0.0260068656,0.0070204584,0.002916742,0.0029166384,0.0036133936,1.444435791015625e-07,4.6395028686523435e-08,1.5976680755615234e-09
1599872,73320790,14.851136683925,8.867534268675,0.24048989224832518,3.4354898922483255,3.1950000000000003,4.335489892248325,4.095,8.015489892248326,7.775,9.025489892248325,8.785,12.215489892248325,11.975,12.215489892248325,11.975,0.445550809353181,0.445550809353181,0.12210012210012211,0.18096223640109277,0.24953772261813198,6.4838197248,2.270993408,0.0143630144,0.0052704328,0.0568175872,0.0152565936,0.0063052744,0.0062593356,0.0075158008,3.1444130859375e-07,1.0131753540039062e-07,3.446332550048828e-09
1602619,73320803,6.496288773625,3.85319320836875,0.36974525216729504,2.924745252167295,2.555,3.214745252167295,2.8449999999999998,3.574745252167295,3.205,3.9847452521672952,3.615,6.134745252167296,5.765000000000001,6.134745252167296,5.765000000000001,0.8098446054803092,0.8098446054803092,0.1757469244288225,0.6320686232702025,0.5392200510597781,2.7919433728,0.9988245504,0.0078265224,0.0029404644,0.0318163456,0.008510968,0.0036178008,0.0034938276,0.003829512,1.4416614990234376e-07,4.3665802001953124e-08,1.7536890029907226e-09
1602951,73373820,8.9041058994875,5.2916394388375,0.25079653773153154,3.3957965377315316,3.145,4.0457965377315315,3.795,4.7957965377315315,4.545,5.245796537731532,4.995,5.985796537731532,5.735,5.985796537731532,5.735,0.43212465253209353,0.43212465253209353,0.13175230566534915,0.6342478811777829,0.3993749464584085,3.8468395008,1.3664003072,0.0100474416,0.0037638168,0.039220896,0.0105534288,0.0044052952,0.0043763636,0.0053488028,2.41780224609375e-07,7.18509521484375e-08,2.3861310958862305e-09
1623099,1056450,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623156,1028001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632029,89770116,9.4825258257375,5.6772504033,0.2462486773824537,3.0812486773824537,2.835,3.531248677382454,3.285,6.1312486773824535,5.885,10.611248677382454,10.365,13.641248677382453,13.395,13.641248677382453,13.395,0.6082674110435552,0.6082674110435552,0.15220700152207,0.07781069544229469,0.2794283693359733,4.1584648192,1.4497200128,0.0085813184,0.00315798,0.035475792,0.0094828424,0.0039476472,0.0038193428,0.0041658176,1.5040245361328126e-07,5.066365966796875e-08,1.9877302169799804e-09
1636980,80439963,3.829181910775,2.29084375178125,0.3794541729112737,3.684454172911274,3.305,4.644454172911274,4.265000000000001,5.614454172911274,5.235,10.254454172911274,9.875,12.914454172911274,12.535,12.914454172911274,12.535,0.32089161707227665,0.32089161707227665,0.11723329425556857,0.1402827554595949,0.19280255559581336,1.6740171776,0.587255552,0.0038043784,0.0013994234,0.0148594992,0.0039955828,0.0016537659,0.0016412897,0.0019659466,8.673633422851563e-08,2.75958251953125e-08,9.026464462280273e-10
1644124,14676903,7.42604136485,4.43158933519375,0.3258938317746676,2.8008938317746677,2.475,3.2008938317746676,2.875,7.110893831774668,6.785,8.980893831774669,8.655000000000001,13.380893831774667,13.055,13.380893831774667,13.055,0.7647398029915513,0.7647398029915513,0.17391304347826086,0.10250895172820408,0.3470539327326721,3.263616,1.1225641984,0.0054319028,0.0019795826,0.0238590896,0.0062516036,0.0026267448,0.0024883282,0.0025436732,8.862244262695313e-08,3.094818115234375e-08,1.2368841171264648e-09
1647304,6689894,28.1091430187,16.70257492904375,0.2983300306474366,3.243330030647437,2.9450000000000003,4.003330030647437,3.705,4.713330030647437,4.415,5.253330030647437,4.955,8.423330030647438,8.125000000000002,8.423330030647438,8.125000000000002,0.5129286395473969,0.5129286395473969,0.1349527665317139,0.4606336678738902,0.3695050246510003,12.192559104,4.2868895744,0.028231456,0.0104499568,0.1131034112,0.0303758176,0.012621796,0.0123669792,0.0143019952,6.03050634765625e-07,1.87170849609375e-07,6.5762954711914064e-09
1655189,16415814,9.965981483675,5.941762690925,0.3318633950268701,4.02686339502687,3.6950000000000003,4.766863395026871,4.4350000000000005,5.20686339502687,4.875,6.676863395026871,6.345000000000001,8.336863395026871,8.005,8.336863395026871,8.005,0.2329361024102525,0.2329361024102525,0.11273957158962794,0.4693506995042112,0.2716754578346972,4.328398848,1.5296438272,0.0106449304,0.00395764,0.0422655392,0.0112746312,0.0047487492,0.004670472,0.005496692,2.199067626953125e-07,7.169243774414063e-08,2.492889976501465e-09
1704377,11211313,19.602708816525,11.62651867875625,0.2500245825002576,2.6750245825002574,2.425,3.4650245825002575,3.215,4.495024582500258,4.245,4.835024582500258,4.585,6.435024582500258,6.1850000000000005,6.435024582500258,6.1850000000000005,0.6822798958816766,0.6822798958816766,0.15552099533437014,0.6015590125640792,0.4797866345933753,8.4820754432,2.9852002304,0.019825848,0.0072207792,0.0815587008,0.0218888928,0.0090568824,0.0087776696,0.0098405592,4.06945458984375e-07,1.281277587890625e-07,4.558907318115235e-09
1720040,11376130,6.2676842208,3.8608917150125,0.3354198521190206,7.600419852119021,7.265000000000001,8.73041985211902,8.395,11.630419852119022,11.295000000000002,12.46041985211902,12.125,13.71041985211902,13.375,13.71041985211902,13.375,0.06579398591213084,0.06579398591213084,0.05955926146515784,0.07926353404734815,0.06820559380821227,2.811350016,0.994794496,0.0070250872,0.002661844,0.0268933696,0.0072706072,0.0030255142,0.0031199672,0.0041931948,1.71863134765625e-07,5.00278564453125e-08,1.7852479934692382e-09
1729256,2578540,7.8578269478125,4.66676006275,0.3005831217263708,3.175583121726371,2.875,3.375583121726371,3.075,3.535583121726371,3.2350000000000003,3.5955831217263707,3.295,12.72558312172637,12.424999999999999,12.72558312172637,12.424999999999999,0.6304539261954119,0.6304539261954119,0.16260162601626016,0.1482733677873892,0.31377630666635375,3.3960849408,1.2020706304,0.0083388208,0.0031190466,0.0358505792,0.0094508408,0.0040722024,0.0037915452,0.003679606,1.0432227783203125e-07,3.7520965576171876e-08,1.7453462600708007e-09
1777726,23612348,8.9026620369,5.33354650353125,0.31708562461574274,3.762085624615743,3.4450000000000003,4.2020856246157425,3.885,7.852085624615743,7.535,9.742085624615743,9.425,13.512085624615743,13.195,13.512085624615743,13.195,0.33973162797418377,0.33973162797418377,0.1287001287001287,0.09233908149282957,0.18692361272238067,3.887609856,1.3716292608,0.0092694024,0.0034847184,0.0372513664,0.0099653016,0.0041791612,0.004203946,0.0053248536,2.037828857421875e-07,6.044398193359375e-08,2.34943904876709e-09
1813139,17029572,9.0496127590375,5.40181956814375,0.2649246660700477,3.259924666070048,2.995,3.459924666070048,3.1950000000000003,4.919924666070048,4.655,8.859924666070047,8.594999999999999,13.459924666070048,13.195,13.459924666070048,13.195,0.5197161238449751,0.5197161238449751,0.15649452269170577,0.09233908149282957,0.25618324267650344,3.9456858112,1.3846474752,0.008903992,0.003265855,0.0366123872,0.0097578,0.0041161324,0.0039649272,0.0043935736,1.7216314697265625e-07,5.534991455078125e-08,1.9984201431274413e-09
1826560,10402924,5.0757412914625,3.03461512535,0.3794541729112737,4.414454172911274,4.035,4.934454172911273,4.555,5.5144541729112735,5.135,6.814454172911274,6.4350000000000005,13.304454172911274,12.925,13.304454172911274,12.925,0.15517636591079184,0.15517636591079184,0.10976948408342481,0.11195240266105172,0.12563275088508946,2.2137608192,0.779666688,0.005219726,0.0019379472,0.0208124384,0.0055685508,0.0023249948,0.0022886788,0.0027029198,1.067765380859375e-07,3.477618713378906e-08,1.2287814140319823e-09
