subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_H_mass,elem_He_mass,elem_C_mass,elem_N_mass,elem_O_mass,elem_Ne_mass,elem_Mg_mass,elem_Si_mass,elem_Fe_mass,elem_Sr_mass,elem_Ba_mass,elem_Eu_mass
566456,41896634,1.4905369284,0.88751303499375,0.3841173789502239,3.929117378950224,3.545,4.359117378950224,3.9750000000000005,4.909117378950224,4.525,5.259117378950224,4.875,6.069117378950224,5.6850000000000005,6.069117378950224,5.6850000000000005,0.21518915062661523,0.21518915062661523,0.12578616352201255,0.6378799776904165,0.3262850972796814,0.6466592256,0.228444032,0.001600141,0.0005782103,0.0062699908,0.0016733573,0.0006903118,0.00068098545,0.00081415845,3.6528610229492186e-08,1.2476039886474609e-08,3.798492670059204e-10
2237941,41911816,6.62618851525,3.9837773153625,0.299251067919414,5.914251067919414,5.615,6.4842510679194145,6.1850000000000005,7.754251067919414,7.455,9.054251067919413,8.754999999999999,11.114251067919415,10.815000000000001,11.114251067919415,10.815000000000001,0.11539692239780032,0.11539692239780032,0.08084074373484236,0.26522687549419527,0.15382151387561263,2.8745660416,1.0394099712,0.0089062472,0.003421628,0.0342935488,0.00920532,0.003885786,0.0039861692,0.0053901012,2.17575439453125e-07,6.353306274414063e-08,2.2526887893676756e-09
575272,41940585,6.0217747689125,3.6333520172125,0.30660166319997906,5.011601663199979,4.705,7.391601663199979,7.085,8.911601663199978,8.604999999999999,9.45160166319998,9.145000000000001,13.61160166319998,13.305000000000001,13.61160166319998,13.305000000000001,0.1724219205831421,0.1724219205831421,0.07057163020465773,0.08434846916503527,0.10911400665094502,2.6573283328,0.9303611392,0.0058561516,0.0021711104,0.0225597104,0.0060990256,0.0024907968,0.002573646,0.00345247,1.3996103515625e-07,4.414685974121094e-08,1.5167562484741211e-09
1192406,41994826,7.456056115725,4.52120710554375,0.3625186570723873,5.9375186570723875,5.575,7.197518657072387,6.835,9.517518657072387,9.155,11.337518657072387,10.975,13.64751865707239,13.285000000000002,13.64751865707239,13.285000000000002,0.10261473129023041,0.10261473129023041,0.07315288953913679,0.08580130777008874,0.0871896428664853,3.2706095104,1.17571584,0.009458112,0.0037153168,0.0366128736,0.0097877528,0.0041584056,0.0043059252,0.0060363356,2.350579833984375e-07,6.773727416992187e-08,2.479306221008301e-09
124281,42011706,5.7044677731,3.46365581608125,0.3085132097517356,6.703513209751736,6.3950000000000005,8.943513209751735,8.635,9.973513209751736,9.665000000000001,10.613513209751737,10.305000000000001,13.363513209751737,13.055000000000001,13.363513209751737,13.055000000000001,0.1806345761293578,0.1806345761293578,0.05790387955993052,0.10250895172820394,0.11368246913916408,2.5042405376,0.901558784,0.0074710792,0.0029008856,0.0280261696,0.0075964704,0.00320143,0.0033326468,0.0046679084,1.9678453369140626e-07,5.34924072265625e-08,1.9176910400390627e-09
1170842,42014802,4.0347723963625,2.438217400775,0.4132313227763067,5.498231322776307,5.085,6.258231322776307,5.845000000000001,6.948231322776307,6.535,10.798231322776306,10.385,13.678231322776305,13.264999999999999,13.678231322776305,13.264999999999999,0.10640674843878543,0.10640674843878543,0.08554319931565439,0.08725414637514246,0.09306803137652743,1.7782030336,0.6268155904,0.0042323576,0.0015784374,0.016646832,0.0044294364,0.0018581022,0.0018506228,0.0022996542,9.721904907226562e-08,3.2048776245117186e-08,1.0362391471862793e-09
19216711,42095485,15.0959362993375,9.125390678075,0.27144025729576526,5.526440257295765,5.255,6.566440257295765,6.295,8.386440257295765,8.115,10.766440257295766,10.495000000000001,13.676440257295766,13.405000000000001,13.676440257295766,13.405000000000001,0.1579770288729729,0.1579770288729729,0.07942811755361398,0.07708427613976783,0.10482980752211823,6.6198884352,2.3636320256,0.0180663728,0.006934152,0.0698320832,0.0187443344,0.0078857648,0.0080792072,0.010868828,4.45818408203125e-07,1.29445556640625e-07,4.627926635742187e-09
3821,42123071,5.889294861875,3.490687365325,0.23740238337494368,2.6924023833749438,2.455,3.0924023833749437,2.855,3.722402383374944,3.4850000000000003,4.172402383374943,3.9349999999999996,5.1624023833749435,4.925,5.1624023833749435,4.925,0.8024803196443877,0.8024803196443877,0.17513134851138354,0.6930878446824493,0.5568998376127402,2.5560246272,0.8919812096,0.0053970476,0.0019668746,0.0217035408,0.005845188,0.0023867712,0.0023413854,0.0027133964,1.1844603271484375e-07,3.848133239746094e-08,1.2721839904785155e-09
4052,42123072,3.6750235556875,2.18705727923125,0.21934359379007873,4.094343593790079,3.875,4.614343593790078,4.395,5.154343593790079,4.9350000000000005,5.534343593790079,5.315,6.6443435937900786,6.425,6.6443435937900786,6.425,0.3449338744919576,0.3449338744919576,0.11376564277588169,0.5841249493034373,0.3476081555237589,1.5871793152,0.5660896768,0.0043526776,0.0016189574,0.0168334496,0.0045301436,0.00188539,0.0018897366,0.0023693912,1.043303466796875e-07,3.211881103515625e-08,1.0493297576904297e-09
3831,42129518,3.6840889455375,2.18358670836875,0.23813742894683188,2.1331374289468323,1.8950000000000005,2.593137428946832,2.355,2.983137428946832,2.745,5.2131374289468315,4.975,12.523137428946832,12.285,12.523137428946832,12.285,0.9280147297926304,0.9280147297926304,0.21231422505307856,0.15844323802276356,0.4329240642894909,1.5972334592,0.558889216,0.0034669,0.0012811575,0.0139886768,0.0037421816,0.0015502802,0.0015131286,0.0017279634,6.758563842773437e-08,2.3119100952148438e-08,8.281663894653321e-10
