subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_H_mass,elem_He_mass,elem_C_mass,elem_N_mass,elem_O_mass,elem_Ne_mass,elem_Mg_mass,elem_Si_mass,elem_Fe_mass,elem_Sr_mass,elem_Ba_mass,elem_Eu_mass
67463,86878642,4.9961884019125,3.02939999364375,0.2845781033297623,4.539578103329762,4.255,7.299578103329763,7.015000000000001,10.559578103329763,10.275,12.029578103329762,11.745,13.349578103329762,13.065,13.349578103329762,13.065,0.18388355968738543,0.18388355968738543,0.07127583749109051,0.10178253242567735,0.11898064320138442,2.1821650944,0.7924601856,0.006953316,0.0027546722,0.026560432,0.007170488,0.0030323838,0.0031730802,0.004521178,1.749695556640625e-07,4.7514254760742186e-08,1.8598947525024413e-09
67667,78549748,7.042254687625,4.20843914335,0.30196849027677075,4.726968490276771,4.425,5.176968490276771,4.875,6.176968490276771,5.875,7.236968490276771,6.9350000000000005,12.336968490276771,12.035,12.336968490276771,12.035,0.23869979304233485,0.23869979304233485,0.10256410256410256,0.17660372058593224,0.1726225387307899,3.0701592576,1.0812506112,0.007261584,0.0026951842,0.0284137376,0.0076685208,0.0031561206,0.0031927468,0.004111898,1.70256103515625e-07,5.320463256835937e-08,1.7928503036499024e-09
69297,67755880,19.4210865497375,11.51128188133125,0.20763189844461039,2.26263189844461,2.0549999999999997,2.55263189844461,2.3449999999999998,3.7726318984446108,3.5650000000000004,4.87263189844461,4.665,10.53263189844461,10.325,10.53263189844461,10.325,0.8538169532602247,0.8538169532602247,0.21321961620469085,0.30082142131800604,0.4559526635943072,8.4290281472,2.939009024,0.017156544,0.0062844956,0.0749726976,0.0199626576,0.0084005672,0.0078746176,0.0079822512,2.598019775390625e-07,8.653421630859375e-08,3.758189010620117e-09
69528,67716195,172.2537777627,103.40189597391876,0.24567315644638832,3.0306731564463885,2.785,4.700673156446388,4.455,8.71067315644639,8.465000000000002,11.010673156446387,10.764999999999999,13.57067315644639,13.325000000000001,13.57067315644639,13.325000000000001,0.5632696816507641,0.5632696816507641,0.1122334455667789,0.08289563055998181,0.2527995859258416,76.0050548736,26.2600097792,0.134216064,0.0493152064,0.5936185856,0.1542917632,0.0664820352,0.063417472,0.068765024,2.28811953125e-06,7.49779833984375e-07,3.119185791015625e-08
72750,90921934,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73168,89719800,8.6176295263875,5.15777913875,0.25348038932987116,5.138480389329871,4.885,6.038480389329871,5.785,6.638480389329871,6.385,7.158480389329871,6.905,8.008480389329872,7.755000000000001,8.008480389329872,7.755000000000001,0.1628086275455898,0.1628086275455898,0.08643042350907519,0.4875111820673799,0.24558341104068163,3.7553283072,1.329065472,0.0093882696,0.0035020512,0.0367851616,0.0098086312,0.0041303296,0.0040941636,0.0050167316,2.13686767578125e-07,6.845926513671875e-08,2.238616943359375e-09
73426,87333391,19.79611301125,11.8253154056,0.28156270733463806,3.506562707334638,3.225,5.076562707334638,4.795,6.806562707334638,6.525,7.8865627073346385,7.605,12.846562707334638,12.565,12.846562707334638,12.565,0.36403680060409266,0.36403680060409266,0.10427528675703858,0.1381034975520147,0.20213852830438198,8.6309347328,3.03531008,0.0199299136,0.007474936,0.079738912,0.0212319536,0.008939476,0.00900972,0.011374816,4.42794189453125e-07,1.343832763671875e-07,4.9189056396484374e-09
74292,88418742,13.2899196142125,7.8931247551375,0.284980963196114,2.929980963196114,2.645,4.319980963196114,4.035,4.929980963196114,4.645,4.989980963196114,4.705,5.249980963196114,4.965,5.249980963196114,4.965,0.5831099453933153,0.5831099453933153,0.12391573729863692,0.6901821674723424,0.46573595005476487,5.7446703104,2.033806336,0.0145586288,0.0053140632,0.0578292608,0.0156104768,0.006461132,0.006390258,0.0075850872,3.256313232421875e-07,1.0166193237304688e-07,3.409381103515625e-09
74342,87308736,24.5778846723,14.61222210675,0.26012153096050383,2.335121530960504,2.075,3.655121530960504,3.395,5.255121530960504,4.995,6.675121530960504,6.415,12.935121530960505,12.675,12.935121530960505,12.675,0.7005461497391445,0.7005461497391445,0.14727540500736377,0.13011288522422038,0.32597814665690955,10.7244699648,3.7197893632,0.0203857312,0.0074635776,0.087155104,0.0230856272,0.0096966952,0.0092601352,0.0099563656,3.61873876953125e-07,1.204936279296875e-07,4.633477401733398e-09
75441,87581512,9.3385403156125,5.540279099675,0.2593401272742675,3.1043401272742672,2.8449999999999998,3.284340127274268,3.0250000000000004,3.4143401272742677,3.1550000000000002,3.5143401272742674,3.255,5.864340127274268,5.605,5.864340127274268,5.605,0.7539068527154752,0.7539068527154752,0.16528925619834708,0.6436913321106306,0.5209624803414843,4.0322781184,1.4264609792,0.0097812776,0.003671734,0.0427064096,0.0113036152,0.0048521568,0.0045117872,0.004386262,1.365470458984375e-07,4.4294873046875e-08,2.067330551147461e-09
75665,88559140,16.868032456725,10.02664527061875,0.282415983932113,3.257415983932113,2.975,3.7674159839321133,3.4850000000000003,5.0474159839321135,4.765000000000001,6.417415983932113,6.135,9.577415983932113,9.295,9.577415983932113,9.295,0.5060597610642934,0.5060597610642934,0.14347202295552366,0.37564260947826095,0.34172479783269266,7.3047023616,2.5789216768,0.0175491568,0.0064406928,0.0735406336,0.0196168144,0.0082227184,0.0079263176,0.0088236856,2.9654677734375e-07,1.01503515625e-07,3.998772048950195e-09
78006,6559185,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82881,11171808,26.37162327575,15.7664633536875,0.30381894233443774,4.278818942334438,3.9750000000000005,4.888818942334438,4.585,6.148818942334438,5.845000000000001,7.268818942334438,6.965,13.208818942334439,12.905000000000001,13.208818942334439,12.905000000000001,0.1856810927430761,0.1856810927430761,0.10905125408942203,0.11340524126610518,0.13604586269953442,11.4880684032,4.0571334656,0.0278264672,0.0104654928,0.1115574144,0.0296155808,0.0125459168,0.012410444,0.0150331008,6.0687890625e-07,1.87340673828125e-07,6.641344451904297e-09
85297,23532547,38.408441064975,22.98246710385,0.2649246660700477,2.3199246660700474,2.0549999999999997,4.669924666070048,4.405,8.369924666070048,8.105,10.269924666070047,10.004999999999999,13.55992466607005,13.295000000000002,13.55992466607005,13.295000000000002,0.7050289702686251,0.7050289702686251,0.11350737797956867,0.085074888467562,0.3012037455719186,16.7094239232,5.92628736,0.040988352,0.0159457936,0.17763008,0.0467950176,0.02046276,0.0198632784,0.023069992,6.47632421875e-07,1.807545166015625e-07,9.949643707275391e-09
85427,24973132,13.5370609765125,8.106834594175,0.2807102904433272,5.065710290443327,4.785,6.2257102904433275,5.945,7.035710290443327,6.755,7.9757102904433275,7.695,10.265710290443327,9.985,10.265710290443327,9.985,0.2012260827886716,0.2012260827886716,0.08410428931875526,0.3255196776039154,0.2036166832371141,5.910214656,2.0848525312,0.0143013632,0.0052853496,0.0557092288,0.014953808,0.0062207232,0.006266662,0.0079759992,3.3760107421875e-07,1.0527838134765625e-07,3.4847827911376954e-09
87061,11733555,4.3443539143,2.70992804825,0.3180255165723658,10.093025516572364,9.774999999999999,11.493025516572366,11.175,11.773025516572368,11.455000000000002,11.923025516572366,11.605,13.443025516572366,13.125,13.443025516572366,13.125,0.0727746901752921,0.0727746901752921,0.04474272930648769,0.09742401661051682,0.07164714536409887,1.972537344,0.6984270848,0.0049819408,0.0018490024,0.0192807328,0.005237804,0.0021588782,0.002211537,0.0028829068,1.0766788330078125e-07,3.295683898925781e-08,1.243925952911377e-09
