subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_0_mass,elem_1_mass,elem_2_mass,elem_3_mass,elem_4_mass,elem_5_mass,elem_6_mass,elem_7_mass,elem_8_mass,elem_9_mass,elem_10_mass,elem_11_mass
2368177,22848847,1.4986615180969238,1.4986615180969238,0.5847123407327856,4.459712340732786,3.875,5.179712340732786,4.595000000000001,5.869712340732786,5.285,6.349712340732786,5.765000000000001,7.139712340732785,6.555,7.139712340732785,6.555,0.08383984198139247,0.08383984198139247,0.10881392818280738,0.5756513267399324,0.2561016989680441,1.0593676383141428,0.4021746749058366,0.0047019247522223084,0.001920495443596515,0.018206128922159115,0.0048241347179140415,0.0021243959199037654,0.0021208063533513233,0.0028136352779706275,1.1723365482031733e-07,3.4114617516888725e-08,1.1559553997447945e-09
2370827,22848851,5.209775447845459,5.209775447845459,0.3458495856834726,2.0508495856834728,1.705,2.2208495856834727,1.875,2.5308495856834727,2.185,3.460849585683473,3.115,5.430849585683473,5.085,5.430849585683473,5.085,0.940499781661407,0.940499781661407,0.26666666666666666,0.682191471862443,0.6297859733968388,3.786588534479961,1.3438997622579336,0.00958192115316462,0.0035944371925713137,0.0413482739633022,0.011076534903965436,0.004668482846700116,0.004386650214640579,0.004332269118034752,1.2674009766494153e-07,3.9694876055379966e-08,2.0471835826502695e-09
1936157,22889534,8.766806840896606,8.766806840896606,0.3479474252848883,5.712947425284889,5.365,6.7729474252848885,6.425,8.692947425284888,8.345,11.142947425284888,10.795,13.65294742528489,13.305000000000001,13.65294742528489,13.305000000000001,0.10732398470051648,0.10732398470051648,0.07782101167315175,0.08643637464677138,0.09052712367347987,6.369595305295661,2.265625767293386,0.016718887978803866,0.006350507618780679,0.06520653972976784,0.017480060758851713,0.007331240198791845,0.007451629281177539,0.00978336026019466,3.82598015829632e-07,1.1844531010344821e-07,4.2107682343014985e-09
237677,22911852,20.10657572746277,20.10657572746277,0.258297330399948,3.113297330399948,2.855,3.963297330399948,3.705,5.3232973303999485,5.065,6.153297330399948,5.895,9.853297330399947,9.594999999999999,9.853297330399947,9.594999999999999,0.5468435871750509,0.5468435871750509,0.1349527665317139,0.3553234075750126,0.34570658709392577,14.68704666593112,5.1551371105597354,0.03316783202895141,0.012109549843816408,0.13311077513307115,0.03566881740270253,0.014650204081371646,0.014743637629289454,0.01865778577853622,7.361601092466164e-07,2.410063920833669e-07,8.309995096919855e-09
1961508,22911944,4.556446552276611,4.556446552276611,0.38019336026944306,3.8651933602694433,3.4850000000000003,4.335193360269443,3.955,6.255193360269443,5.875,7.215193360269443,6.835,9.685193360269444,9.305000000000001,9.685193360269444,9.305000000000001,0.28144653150139487,0.28144653150139487,0.1264222503160556,0.37634153144271854,0.26140343775338964,3.3042081731837243,1.1805364747415297,0.009032258024526375,0.003485369791745577,0.03556309355747022,0.009472610354573516,0.004015390520158257,0.00407457205178574,0.005363707576719535,2.0662287450689371e-07,6.211820249215785e-08,2.2711505480767345e-09
15226003,22959757,6.975579261779785,6.975579261779785,0.27669706687758927,4.33169706687759,4.055000000000001,4.941697066877589,4.665,7.151697066877589,6.875,11.27169706687759,10.995,13.691697066877591,13.415000000000001,13.691697066877591,13.415000000000001,0.20471575004186932,0.20471575004186932,0.10718113612004287,0.07846398283488289,0.13012028966559835,5.087861918844283,1.7928282107459381,0.012064634109127418,0.004469649524723651,0.04785956975347848,0.012776965060007755,0.0053456528599717485,0.005273099106936463,0.006312568194956885,2.464120721312932e-07,8.302851367522559e-08,2.8923678949887924e-09
2009639,22982033,4.160318851470947,4.160318851470947,0.42961614037175133,5.614616140371751,5.1850000000000005,8.804616140371753,8.375000000000002,12.10461614037175,11.674999999999999,13.004616140371752,12.575000000000001,13.774616140371752,13.345,13.774616140371752,13.345,0.136126976129367,0.136126976129367,0.05970149253731342,0.08353732307881198,0.09312193058183078,3.0186786386184394,1.0774775726604275,0.008270849005183883,0.003213464757474752,0.030948352195723658,0.00838423335455651,0.003523460713360394,0.0037332010818769616,0.005368462321484324,2.2174392463747956e-07,5.8736205235060265e-08,2.196612537267118e-09
2014949,22983720,5.293011903762817,5.293011903762817,0.3687719199365041,3.263771919936504,2.895,3.593771919936504,3.225,5.573771919936505,5.205,10.023771919936504,9.655,13.643771919936505,13.275,13.643771919936505,13.275,0.5259364642266406,0.5259364642266406,0.15503875968992248,0.08861066332274108,0.2565286290797681,3.854445750359446,1.36287937493762,0.009282938332990284,0.0035406519020133916,0.03905597226426187,0.010285787669615106,0.004395116681515656,0.004186839898932468,0.0044872056518061995,1.5676983034960916e-07,5.1725003442343494e-08,2.171253234250567e-09
5092304,23190107,5.485188961029053,5.485188961029053,0.39201010405302583,5.7370101040530255,5.345,6.337010104053026,5.945,6.967010104053026,6.575,7.527010104053026,7.135000000000001,10.727010104053026,10.334999999999999,10.727010104053026,10.334999999999999,0.08709054595321768,0.08709054595321768,0.08410428931875526,0.3016909535677623,0.15762859627991174,3.9996489114128053,1.4103167796274647,0.009642041537378522,0.0035755720422151354,0.037696327362010944,0.010141392153794577,0.004210555291727129,0.004193828497734763,0.005100627372117561,2.22171052753823e-07,6.798300269609931e-08,2.298435775514823e-09
9133,23214227,0.0,0.0,13.797615896896387,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839425,23218165,0.0,0.0,13.797615896896387,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527469,23226379,21.5224130153656,21.5224130153656,0.2536061171569708,3.9086061171569715,3.6550000000000007,6.5086061171569725,6.255000000000002,8.958606117156972,8.705000000000002,10.888606117156973,10.635000000000002,13.678606117156974,13.425000000000004,13.678606117156974,13.425000000000004,0.256753160849372,0.256753160849372,0.07993605115907272,0.07773921994289278,0.13814281065044584,15.639202301157638,5.560518515470903,0.040433506098096796,0.015623772389845927,0.15983489466839682,0.04248439183229201,0.01807648596622783,0.018455208863125013,0.024679989520682653,9.69534002413709e-07,2.784873964306304e-07,1.0452556842615637e-08
871274,23306875,6.477702379226685,6.477702379226685,0.3051009494969268,1.800100949496927,1.495,2.080100949496927,1.7750000000000004,2.820100949496927,2.515,7.240100949496927,6.9350000000000005,13.550100949496926,13.245,13.550100949496926,13.245,0.9090511317986416,0.9090511317986416,0.2816901408450704,0.09078495199871076,0.42717540821414096,4.703169159125537,1.6742045774008147,0.012038110596295715,0.004748501256901152,0.051134241617286566,0.013683703176142566,0.005853736844916564,0.005716881031532454,0.006582112060190248,1.9018405345779697e-07,5.164120266695603e-08,3.0004024455773168e-09
1713882,23348944,3.90022349357605,3.90022349357605,0.3303304156856499,4.70533041568565,4.375,5.72533041568565,5.395,7.59533041568565,7.265000000000001,9.77533041568565,9.445,13.595330415685648,13.264999999999999,13.595330415685648,13.264999999999999,0.14915522440229595,0.14915522440229595,0.09267840593141799,0.08933542621473105,0.11038968551614832,2.836912766098976,1.0064565117354505,0.007306644022287323,0.002794566515960128,0.027728765699766154,0.007500062931227192,0.00312464403961627,0.003272560996202001,0.004530712448721037,1.840606920362192e-07,5.201900006373676e-08,1.9176170775611432e-09
865552,23413720,7.699480772018433,7.699480772018433,0.28527222253160195,3.220272222531602,2.935,5.160272222531602,4.875,8.6002722225316,8.315,10.580272222531601,10.295,13.670272222531601,13.385,13.670272222531601,13.385,0.5623068930871074,0.5623068930871074,0.10256410256410256,0.08063827151085257,0.24850308905402083,5.616038443055004,1.9780468230019324,0.013046484092391447,0.00487044686411284,0.053041961663267745,0.014257164194887017,0.005898956561882808,0.005925705462089992,0.007499752466388519,2.5515302614796477e-07,8.141657815064035e-08,3.3295963474327236e-09
