subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_H_mass,elem_He_mass,elem_C_mass,elem_N_mass,elem_O_mass,elem_Ne_mass,elem_Mg_mass,elem_Si_mass,elem_Fe_mass,elem_Sr_mass,elem_Ba_mass,elem_Eu_mass
8731631,44776753,4.1728258132,2.4958426112625,0.41260454869041396,4.627604548690414,4.215,5.767604548690414,5.355,7.017604548690414,6.605,7.407604548690414,6.995,7.947604548690414,7.535,7.947604548690414,7.535,0.1707317980411117,0.1707317980411117,0.09337068160597571,0.5034924067229684,0.2558649621233519,1.8136178688,0.6448613888,0.0048457732,0.0018000344,0.0184906304,0.004977758,0.0020789082,0.0021131404,0.002707866,1.2114166259765626e-07,3.6038311767578125e-08,1.1792448043823241e-09
3575895,44795223,4.7685835362125,2.92610949855625,0.3636105453635974,5.628610545363598,5.265000000000001,8.548610545363598,8.185,11.598610545363599,11.235000000000001,12.708610545363598,12.345,13.728610545363598,13.365,13.728610545363598,13.365,0.08322045088942648,0.08322045088942648,0.06108735491753207,0.07998995334987488,0.07476591971894447,2.1255534592,0.7565266432,0.0056650108,0.0021663636,0.021407848,0.0057823436,0.002418238,0.002538952,0.003570116,1.479651611328125e-07,4.103558044433594e-08,1.489505958557129e-09
116153,44824784,25.9043960576125,15.52134702848125,0.29649079259798405,4.531490792597984,4.235,6.311490792597985,6.015000000000001,7.031490792597984,6.735,7.991490792597984,7.695,12.911490792597984,12.615,12.911490792597984,12.615,0.32495362770439074,0.32495362770439074,0.08312551953449708,0.1344714010393809,0.1808501827594229,11.3238679552,3.9869198336,0.0266094528,0.009846512,0.1057912064,0.0283252224,0.0118125568,0.0117901232,0.0145608816,5.81920947265625e-07,1.8673590087890626e-07,6.454871368408203e-09
266352,44856280,11.0676231396125,6.65319110164375,0.25115866437638346,2.3261586643763836,2.075,4.326158664376384,4.075,9.536158664376384,9.285,11.636158664376385,11.385000000000002,13.686158664376382,13.434999999999999,13.686158664376382,13.434999999999999,0.6794211522423843,0.6794211522423843,0.12269938650306748,0.07490501823218776,0.29234185232587984,4.8990552064,1.6861694976,0.0083289224,0.0030515682,0.035180944,0.0093186808,0.0038930268,0.003740856,0.0040451952,1.5265367431640624e-07,5.15315673828125e-08,1.9307796478271484e-09
565556,44874775,77.8216850783,46.54131009883125,0.23169036737579063,2.846690367375791,2.615,4.336690367375791,4.105,7.896690367375791,7.665,9.386690367375792,9.155000000000001,13.546690367375792,13.315000000000001,13.546690367375792,13.315000000000001,0.5955210538369955,0.5955210538369955,0.12180267965895249,0.08362204986250854,0.2669819277861522,34.2402727936,11.8091333632,0.0597101056,0.0218534704,0.2538635264,0.0666943296,0.0280891392,0.0273206144,0.0311305056,1.14415224609375e-06,3.840946044921875e-07,1.4241912841796875e-08
1145995,44874783,13.7935345176625,8.290374618525,0.32489364415136457,4.799893644151364,4.475,6.129893644151364,5.805,7.339893644151365,7.015000000000001,7.979893644151365,7.655,13.559893644151366,13.235000000000001,13.559893644151366,13.235000000000001,0.21701099131386833,0.21701099131386833,0.08613264427217916,0.08943340428272252,0.13085901328959001,6.0585115648,2.1247854592,0.0136510656,0.0050128232,0.0535195648,0.014354,0.0059445992,0.0059989996,0.0076281664,3.193416748046875e-07,1.015365966796875e-07,3.3880374908447264e-09
4931101,44874861,9.5624580382375,5.74267452655,0.3298519106017217,3.364851910601722,3.035,4.894851910601722,4.565,8.254851910601722,7.925000000000001,10.824851910601723,10.495000000000001,13.614851910601722,13.285,13.614851910601722,13.285,0.4695045529948806,0.4695045529948806,0.10952902519167579,0.08580130777008886,0.22161162865221506,4.17473536,1.4830012416,0.0106402728,0.0041444756,0.0416030816,0.011152248,0.0046908448,0.004897694,0.0069394096,2.5788173828125e-07,7.415537109375e-08,2.9198858261108397e-09
2236807,44930502,3.2446634765625,1.94053762099375,0.3085132097517356,4.793513209751736,4.485,5.3135132097517355,5.005,5.8135132097517355,5.505,6.153513209751736,5.845000000000001,13.113513209751737,12.805000000000001,13.113513209751737,12.805000000000001,0.1794706560306927,0.1794706560306927,0.0999000999000999,0.12066943429137263,0.1333467300740551,1.419250688,0.4967988224,0.003124415,0.0011411212,0.0123655416,0.0033249988,0.0013621631,0.0013502477,0.0016113073,6.74755615234375e-08,2.2363153076171875e-08,7.472455024719238e-10
2236359,44932371,4.1130950440125,2.4621818620375,0.3411256478711042,4.956125647871104,4.615,5.666125647871104,5.325,6.266125647871104,5.925,6.606125647871105,6.265000000000001,13.106125647871103,12.764999999999999,13.106125647871103,12.764999999999999,0.14119577874705563,0.14119577874705563,0.09389671361502347,0.1235751115014798,0.11955586795451963,1.796686848,0.6324138496,0.00425847,0.0015654588,0.016589712,0.004462038,0.0018405286,0.0018375496,0.0022325012,9.81059326171875e-08,3.106925964355469e-08,1.0177986145019532e-09
2270961,44954688,14.0706820493875,8.41864140343125,0.2641139283776557,3.4691139283776558,3.205,5.509113928377656,5.245,8.349113928377655,8.084999999999999,9.229113928377657,8.965000000000002,12.379113928377656,12.115,12.379113928377656,12.115,0.43838266318039,0.43838266318039,0.09532888465204957,0.17079236616571825,0.23483463799938595,6.1571530752,2.1548967936,0.0134370608,0.0049546664,0.0538764544,0.0143881808,0.0059992988,0.0059596144,0.0071504256,2.73784423828125e-07,8.949325561523438e-08,3.2546043395996092e-09
579937,44983342,7.650827168975,4.55051875295,0.27815820682396364,3.6631582068239634,3.385,4.103158206823964,3.825,4.653158206823964,4.375,5.013158206823964,4.735,9.213158206823962,8.934999999999999,9.213158206823962,8.934999999999999,0.4140622462540758,0.4140622462540758,0.13071895424836602,0.4017937043692239,0.31552496829055526,3.3248131072,1.166453248,0.0075316704,0.0027680954,0.030070976,0.0080669408,0.0033434622,0.0032720498,0.0037431436,1.6169169921875e-07,5.1808087158203124e-08,1.745648193359375e-09
574560,44999213,8.331658840275,5.01183901224375,0.25853512476578544,3.9235351247657855,3.665,4.9635351247657855,4.705,8.723535124765785,8.465,11.103535124765784,10.844999999999999,13.663535124765787,13.405000000000001,13.663535124765787,13.405000000000001,0.34675610695128295,0.34675610695128295,0.10626992561105207,0.07708427613976783,0.17670343623403428,3.6502859776,1.291012096,0.0090869024,0.0034125856,0.0346895872,0.0093778912,0.0038859828,0.0040080324,0.0053691508,2.2280107421875e-07,6.607376098632813e-08,2.3639280319213865e-09
271684,45007523,3.3135468962125,1.9631507194,0.30196849027677075,2.3469684902767707,2.045,2.6569684902767707,2.355,3.046968490276771,2.745,3.206968490276771,2.9050000000000002,12.046968490276772,11.745000000000001,12.046968490276772,11.745000000000001,0.9717970678318093,0.9717970678318093,0.21231422505307856,0.19766988035920785,0.46059372441469854,1.436608,0.5020255232,0.0030402418,0.001127417,0.012694344,0.0033778912,0.0014053385,0.0013367997,0.0013955871,5.383165283203125e-08,1.819912109375e-08,6.858757019042968e-10
121418,45029343,19.7084109805375,11.74538515433125,0.22474377368206433,3.4097437736820644,3.185,4.439743773682064,4.215,5.829743773682065,5.605,6.889743773682064,6.665,12.129743773682065,11.905000000000001,12.129743773682065,11.905000000000001,0.4643097625621177,0.4643097625621177,0.11862396204033215,0.18604717151877986,0.2563269653737432,8.6287138816,2.9873227776,0.0161721488,0.005902528,0.0661659584,0.0174737072,0.0072790616,0.0071257304,0.0082414016,3.48773388671875e-07,1.1832421875e-07,3.8510906219482424e-09
