track_id,HaloCatalogueIndex,corrected_bh_mass,first_snapshot_with_bh
15006578,15006578,141191.984375,GalaxyProperties_SFR_GE_0_z0.0.txt
19146087,19146087,92638.625,GalaxyProperties_SFR_GE_0_z0.0.txt
24181135,24181135,280596.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
122930,122930,208511.375,GalaxyProperties_SFR_GE_0_z0.0.txt
3646174,3646174,592172.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
122980,122980,3221798.5,GalaxyProperties_SFR_GE_0_z0.0.txt
30160102,30160102,302043.625,GalaxyProperties_SFR_GE_0_z0.0.txt
2286683,2286683,1066386.75,GalaxyProperties_SFR_GE_0_z0.0.txt
275477,275477,450980.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
5000441,5000441,208213.5,GalaxyProperties_SFR_GE_0_z0.0.txt
6710177,6710177,210596.484375,GalaxyProperties_SFR_GE_0_z0.0.txt
277205,277205,268724672.0,GalaxyProperties_SFR_GE_0_z0.0.txt
277208,277208,23296082.0,GalaxyProperties_SFR_GE_0_z0.0.txt
695888,695888,130468.5390625,GalaxyProperties_SFR_GE_0_z0.0.txt
3965283,3965283,105447.1796875,GalaxyProperties_SFR_GE_0_z0.0.txt
5402791,5402791,4556271.5,GalaxyProperties_SFR_GE_0_z0.0.txt
124233,124233,5318827.0,GalaxyProperties_SFR_GE_0_z0.0.txt
24258480,24258480,206128.375,GalaxyProperties_SFR_GE_0_z0.0.txt
281360,281360,8264199.0,GalaxyProperties_SFR_GE_0_z0.0.txt
595877,595877,582640.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
6701444,6701444,437278.125,GalaxyProperties_SFR_GE_0_z0.0.txt
581940,581940,364597.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
582333,582333,741109.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2281112,2281112,586810.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
8949591,8949591,448597.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
581975,581975,1575154.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2279763,2279763,36640808.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3640795,3640795,255575.359375,GalaxyProperties_SFR_GE_0_z0.0.txt
122466,122466,2850052.5,GalaxyProperties_SFR_GE_0_z0.0.txt
274981,274981,387235.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
581943,581943,27528266.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1179497,1179497,1389281.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2282993,2282993,1171238.125,GalaxyProperties_SFR_GE_0_z0.0.txt
2283080,2283080,541109632.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2283283,2283283,62529580.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3639813,3639813,100085.453125,GalaxyProperties_SFR_GE_0_z0.0.txt
3643381,3643381,4570569.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4998401,4998401,22647910.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4998525,4998525,598725.5,GalaxyProperties_SFR_GE_0_z0.0.txt
4998625,4998625,159064.390625,GalaxyProperties_SFR_GE_0_z0.0.txt
6706468,6706468,376511.96875,GalaxyProperties_SFR_GE_0_z0.0.txt
6706711,6706711,959152.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
6766579,6766579,356256.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
8872165,8872165,189149.59375,GalaxyProperties_SFR_GE_0_z0.0.txt
14982679,14982679,2416349.0,GalaxyProperties_SFR_GE_0_z0.0.txt
19140103,19140103,1839666.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5378525,5378525,480171.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
6706988,6706988,3593544.5,GalaxyProperties_SFR_GE_0_z0.0.txt
15114750,15114750,70688928.0,GalaxyProperties_SFR_GE_0_z0.0.txt
274801,274801,6148106.5,GalaxyProperties_SFR_GE_0_z0.0.txt
3642140,3642140,346128.875,GalaxyProperties_SFR_GE_0_z0.0.txt
6701160,6701160,171575.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
3641376,3641376,422980.21875,GalaxyProperties_SFR_GE_0_z0.0.txt
3642437,3642437,251405.140625,GalaxyProperties_SFR_GE_0_z0.0.txt
15007157,15007157,204043.265625,GalaxyProperties_SFR_GE_0_z0.0.txt
38516,38516,3374309.75,GalaxyProperties_SFR_GE_0_z0.0.txt
122978,122978,190028928.0,GalaxyProperties_SFR_GE_0_z0.0.txt
275768,275768,45372072.0,GalaxyProperties_SFR_GE_0_z0.0.txt
599025,599025,820939.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
1184290,1184290,381277.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
1184296,1184296,23105442.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2286164,2286164,545108.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
6714798,6714798,2392519.0,GalaxyProperties_SFR_GE_0_z0.0.txt
24173970,24173970,577278.625,GalaxyProperties_SFR_GE_0_z0.0.txt
122858,122858,774470.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
4998935,4998935,322299.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4999366,4999366,794726.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
19155754,19155754,1027067.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
59460585,59460585,319916.0,GalaxyProperties_SFR_GE_0_z0.0.txt
8881068,8881068,484937.875,GalaxyProperties_SFR_GE_0_z0.0.txt
584088,584088,10008546.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2287003,2287003,278809.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2287167,2287167,1651410.0,GalaxyProperties_SFR_GE_0_z0.0.txt
276392,276392,540342.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
585348,585348,5671509.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1185530,1185530,19673942.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2287051,2287051,729194.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
280603,280603,366980.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5036908,5036908,1413111.375,GalaxyProperties_SFR_GE_0_z0.0.txt
2319915,2319915,217447.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
8935558,8935558,4603931.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3680547,3680547,1379749.5,GalaxyProperties_SFR_GE_0_z0.0.txt
8948342,8948342,1241536.25,GalaxyProperties_SFR_GE_0_z0.0.txt
151212,151212,435490.875,GalaxyProperties_SFR_GE_0_z0.0.txt
19140353,19140353,1808687.125,GalaxyProperties_SFR_GE_0_z0.0.txt
30371970,30371970,4251249.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1183809,1183809,289532.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
6720288,6720288,231149.75,GalaxyProperties_SFR_GE_0_z0.0.txt
5009128,5009128,637449.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
6720392,6720392,398554.59375,GalaxyProperties_SFR_GE_0_z0.0.txt
6720395,6720395,1056854.75,GalaxyProperties_SFR_GE_0_z0.0.txt
8894349,8894349,2454476.75,GalaxyProperties_SFR_GE_0_z0.0.txt
586183,586183,4880357.5,GalaxyProperties_SFR_GE_0_z0.0.txt
692586,692586,195519328.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1390307,1390307,582044.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
2290504,2290504,117808.921875,GalaxyProperties_SFR_GE_0_z0.0.txt
2291468,2291468,329424128.0,GalaxyProperties_SFR_GE_0_z0.0.txt
11627362,11627362,4360866.5,GalaxyProperties_SFR_GE_0_z0.0.txt
15023692,15023692,301150.0,GalaxyProperties_SFR_GE_0_z0.0.txt
280248,280248,685108.75,GalaxyProperties_SFR_GE_0_z0.0.txt
2318151,2318151,2249539.75,GalaxyProperties_SFR_GE_0_z0.0.txt
1200473,1200473,3469629.25,GalaxyProperties_SFR_GE_0_z0.0.txt
15082990,15082990,80872.625,GalaxyProperties_SFR_GE_0_z0.0.txt
2322029,2322029,3183670.75,GalaxyProperties_SFR_GE_0_z0.0.txt
4015353,4015353,94276.921875,GalaxyProperties_SFR_GE_0_z0.0.txt
2322322,2322322,607065.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
2322475,2322475,4317972.5,GalaxyProperties_SFR_GE_0_z0.0.txt
3981035,3981035,2292433.5,GalaxyProperties_SFR_GE_0_z0.0.txt
5041479,5041479,732768.5,GalaxyProperties_SFR_GE_0_z0.0.txt
3983499,3983499,1008003.5,GalaxyProperties_SFR_GE_0_z0.0.txt
282517,282517,69773864.0,GalaxyProperties_SFR_GE_0_z0.0.txt
282943,282943,24592426.0,GalaxyProperties_SFR_GE_0_z0.0.txt
597460,597460,254979.609375,GalaxyProperties_SFR_GE_0_z0.0.txt
1211176,1211176,169897440.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1211178,1211178,105447.1796875,GalaxyProperties_SFR_GE_0_z0.0.txt
1211219,1211219,65606.609375,GalaxyProperties_SFR_GE_0_z0.0.txt
1211221,1211221,9312713.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2333851,2333851,193915.578125,GalaxyProperties_SFR_GE_0_z0.0.txt
2336550,2336550,11552721.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3688506,3688506,1308259.875,GalaxyProperties_SFR_GE_0_z0.0.txt
8962272,8962272,85191.7890625,GalaxyProperties_SFR_GE_0_z0.0.txt
11719812,11719812,1432175.25,GalaxyProperties_SFR_GE_0_z0.0.txt
598973,598973,318724.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
3686870,3686870,354469.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
15130834,15130834,559406.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
2333751,2333751,1484601.0,GalaxyProperties_SFR_GE_0_z0.0.txt
283748,283748,6596108.0,GalaxyProperties_SFR_GE_0_z0.0.txt
599267,599267,7215685.0,GalaxyProperties_SFR_GE_0_z0.0.txt
600445,600445,896003.125,GalaxyProperties_SFR_GE_0_z0.0.txt
600456,600456,219532.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
1185266,1185266,1682388.875,GalaxyProperties_SFR_GE_0_z0.0.txt
1185269,1185269,3655502.25,GalaxyProperties_SFR_GE_0_z0.0.txt
1186080,1186080,83423608.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2339336,2339336,4284610.5,GalaxyProperties_SFR_GE_0_z0.0.txt
6720289,6720289,5557126.0,GalaxyProperties_SFR_GE_0_z0.0.txt
8972074,8972074,71713.015625,GalaxyProperties_SFR_GE_0_z0.0.txt
24376659,24376659,440256.875,GalaxyProperties_SFR_GE_0_z0.0.txt
276561,276561,124064.265625,GalaxyProperties_SFR_GE_0_z0.0.txt
1185670,1185670,2535498.25,GalaxyProperties_SFR_GE_0_z0.0.txt
1200971,1200971,959152.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
1201160,1201160,9970418.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2320234,2320234,593363.75,GalaxyProperties_SFR_GE_0_z0.0.txt
2319684,2319684,1363068.625,GalaxyProperties_SFR_GE_0_z0.0.txt
2316476,2316476,392597.125,GalaxyProperties_SFR_GE_0_z0.0.txt
288183,288183,356852.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
3715366,3715366,842385.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
1229867,1229867,12410597.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1431369,1431369,1379749.5,GalaxyProperties_SFR_GE_0_z0.0.txt
3715442,3715442,321703.25,GalaxyProperties_SFR_GE_0_z0.0.txt
6826565,6826565,17748488.0,GalaxyProperties_SFR_GE_0_z0.0.txt
20570039,20570039,95617.359375,GalaxyProperties_SFR_GE_0_z0.0.txt
32166138,32166138,866215.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
3685047,3685047,732768.5,GalaxyProperties_SFR_GE_0_z0.0.txt
84433454,84433454,259149.84375,GalaxyProperties_SFR_GE_0_z0.0.txt
703129,703129,184383.625,GalaxyProperties_SFR_GE_0_z0.0.txt
8955719,8955719,122723.8359375,GalaxyProperties_SFR_GE_0_z0.0.txt
24332330,24332330,14850775.0,GalaxyProperties_SFR_GE_0_z0.0.txt
7203605,7203605,246043.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
126697,126697,296979.75,GalaxyProperties_SFR_GE_0_z0.0.txt
283357,283357,8712201.0,GalaxyProperties_SFR_GE_0_z0.0.txt
15148424,15148424,303235.09375,GalaxyProperties_SFR_GE_0_z0.0.txt
1215172,1215172,1973113.25,GalaxyProperties_SFR_GE_0_z0.0.txt
1220523,1220523,489108.09375,GalaxyProperties_SFR_GE_0_z0.0.txt
9018987,9018987,1582303.375,GalaxyProperties_SFR_GE_0_z0.0.txt
1230796,1230796,805449.625,GalaxyProperties_SFR_GE_0_z0.0.txt
2372404,2372404,21961608.0,GalaxyProperties_SFR_GE_0_z0.0.txt
6825424,6825424,3827077.25,GalaxyProperties_SFR_GE_0_z0.0.txt
1230436,1230436,27871416.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1230895,1230895,19063896.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4015368,4015368,7263344.5,GalaxyProperties_SFR_GE_0_z0.0.txt
11718395,11718395,4880357.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2333657,2333657,1241536.25,GalaxyProperties_SFR_GE_0_z0.0.txt
19340744,19340744,663661.875,GalaxyProperties_SFR_GE_0_z0.0.txt
1215472,1215472,1293962.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5064524,5064524,1444090.125,GalaxyProperties_SFR_GE_0_z0.0.txt
2354219,2354219,1114046.5,GalaxyProperties_SFR_GE_0_z0.0.txt
30458934,30458934,418214.21875,GalaxyProperties_SFR_GE_0_z0.0.txt
711623,711623,661278.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
2717827,2717827,8064028.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9610759,9610759,626725.625,GalaxyProperties_SFR_GE_0_z0.0.txt
9617352,9617352,1863495.875,GalaxyProperties_SFR_GE_0_z0.0.txt
12530504,12530504,14793584.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1229736,1229736,78936.4453125,GalaxyProperties_SFR_GE_0_z0.0.txt
11793164,11793164,118702.5390625,GalaxyProperties_SFR_GE_0_z0.0.txt
11723469,11723469,5156784.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2335539,2335539,316937.28125,GalaxyProperties_SFR_GE_0_z0.0.txt
11741164,11741164,1839666.0,GalaxyProperties_SFR_GE_0_z0.0.txt
8996684,8996684,1192685.0,GalaxyProperties_SFR_GE_0_z0.0.txt
11749747,11749747,692257.75,GalaxyProperties_SFR_GE_0_z0.0.txt
6795480,6795480,501618.78125,GalaxyProperties_SFR_GE_0_z0.0.txt
605302,605302,271064.78125,GalaxyProperties_SFR_GE_0_z0.0.txt
608169,608169,41254272.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2372356,2372356,131660.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
126481,126481,1056854.75,GalaxyProperties_SFR_GE_0_z0.0.txt
15126746,15126746,928173.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
11722373,11722373,817364.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
30387740,30387740,364597.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
1213903,1213903,430129.15625,GalaxyProperties_SFR_GE_0_z0.0.txt
2342535,2342535,5109124.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2342588,2342588,6767683.5,GalaxyProperties_SFR_GE_0_z0.0.txt
3689091,3689091,398554.59375,GalaxyProperties_SFR_GE_0_z0.0.txt
1215804,1215804,322299.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4009254,4009254,800683.625,GalaxyProperties_SFR_GE_0_z0.0.txt
2364818,2364818,10275440.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3711796,3711796,374128.96875,GalaxyProperties_SFR_GE_0_z0.0.txt
42322,42322,313362.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
282595,282595,739917.5,GalaxyProperties_SFR_GE_0_z0.0.txt
599662,599662,5833552.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1213437,1213437,2850052.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2340554,2340554,8044964.5,GalaxyProperties_SFR_GE_0_z0.0.txt
599872,599872,4513377.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2345903,2345903,365788.5,GalaxyProperties_SFR_GE_0_z0.0.txt
41119,41119,1232004.25,GalaxyProperties_SFR_GE_0_z0.0.txt
127079,127079,232043.359375,GalaxyProperties_SFR_GE_0_z0.0.txt
284384,284384,3074053.25,GalaxyProperties_SFR_GE_0_z0.0.txt
30416812,30416812,614810.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
42239,42239,1160514.75,GalaxyProperties_SFR_GE_0_z0.0.txt
287776,287776,172468.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
2372309,2372309,1092599.625,GalaxyProperties_SFR_GE_0_z0.0.txt
15224681,15224681,80276.875,GalaxyProperties_SFR_GE_0_z0.0.txt
24484348,24484348,59479356.0,GalaxyProperties_SFR_GE_0_z0.0.txt
44035751,44035751,374724.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
3715368,3715368,732768.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1215553,1215553,277320.125,GalaxyProperties_SFR_GE_0_z0.0.txt
11743252,11743252,9341309.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2354237,2354237,72824088.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3699610,3699610,393788.625,GalaxyProperties_SFR_GE_0_z0.0.txt
5065689,5065689,560001.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
5065704,5065704,211787.96875,GalaxyProperties_SFR_GE_0_z0.0.txt
6823613,6823613,728002.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
597840,597840,533789.125,GalaxyProperties_SFR_GE_0_z0.0.txt
599950,599950,1078301.625,GalaxyProperties_SFR_GE_0_z0.0.txt
1212769,1212769,62181.0703125,GalaxyProperties_SFR_GE_0_z0.0.txt
8974017,8974017,1358302.625,GalaxyProperties_SFR_GE_0_z0.0.txt
600798,600798,91201680.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1217031,1217031,69478.96875,GalaxyProperties_SFR_GE_0_z0.0.txt
285284,285284,1334472.75,GalaxyProperties_SFR_GE_0_z0.0.txt
603620,603620,611236.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
604402,604402,295192.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
128787,128787,23715488.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1230793,1230793,557023.25,GalaxyProperties_SFR_GE_0_z0.0.txt
1211109,1211109,7492111.5,GalaxyProperties_SFR_GE_0_z0.0.txt
126838,126838,28824612.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1212861,1212861,400341.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
5054491,5054491,1173621.125,GalaxyProperties_SFR_GE_0_z0.0.txt
602015,602015,3355245.75,GalaxyProperties_SFR_GE_0_z0.0.txt
5056882,5056882,56505388.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1215182,1215182,605278.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
6853160,6853160,1284430.0,GalaxyProperties_SFR_GE_0_z0.0.txt
24415646,24415646,227277.390625,GalaxyProperties_SFR_GE_0_z0.0.txt
2354240,2354240,3207500.5,GalaxyProperties_SFR_GE_0_z0.0.txt
285659,285659,44533264.0,GalaxyProperties_SFR_GE_0_z0.0.txt
606516,606516,865024.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
11773885,11773885,2206646.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5883,5883,95166968.0,GalaxyProperties_SFR_GE_0_z0.0.txt
42282,42282,399150.34375,GalaxyProperties_SFR_GE_0_z0.0.txt
42321,42321,68213.0078125,GalaxyProperties_SFR_GE_0_z0.0.txt
608679,608679,19464238.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2732493,2732493,15460820.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4048775,4048775,288937.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
12647936,12647936,975833.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
58750,58750,111028136.0,GalaxyProperties_SFR_GE_0_z0.0.txt
129021,129021,9798843.0,GalaxyProperties_SFR_GE_0_z0.0.txt
129035,129035,525448.625,GalaxyProperties_SFR_GE_0_z0.0.txt
287962,287962,450980.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
608686,608686,530810.375,GalaxyProperties_SFR_GE_0_z0.0.txt
1231290,1231290,8388114.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1231389,1231389,8883776.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3716633,3716633,11247699.0,GalaxyProperties_SFR_GE_0_z0.0.txt
6823965,6823965,6481725.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9023568,9023568,450980.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
9025130,9025130,403320.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
9026343,9026343,28481462.0,GalaxyProperties_SFR_GE_0_z0.0.txt
12550937,12550937,117957.859375,GalaxyProperties_SFR_GE_0_z0.0.txt
19422079,19422079,881705.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
25870163,25870163,493874.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
30529139,30529139,389618.375,GalaxyProperties_SFR_GE_0_z0.0.txt
30540221,30540221,383660.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
37644669,37644669,809024.125,GalaxyProperties_SFR_GE_0_z0.0.txt
44035184,44035184,300852.125,GalaxyProperties_SFR_GE_0_z0.0.txt
9709912,9709912,555831.75,GalaxyProperties_SFR_GE_0_z0.0.txt
3686942,3686942,60470680.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9038551,9038551,11819616.0,GalaxyProperties_SFR_GE_0_z0.0.txt
616765,616765,911492.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
618364,618364,73723.6640625,GalaxyProperties_SFR_GE_0_z0.0.txt
1245593,1245593,237107.21875,GalaxyProperties_SFR_GE_0_z0.0.txt
2398796,2398796,255575.359375,GalaxyProperties_SFR_GE_0_z0.0.txt
5117438,5117438,20703392.0,GalaxyProperties_SFR_GE_0_z0.0.txt
41916,41916,525248480.0,GalaxyProperties_SFR_GE_0_z0.0.txt
131726,131726,1429792.25,GalaxyProperties_SFR_GE_0_z0.0.txt
286786,286786,13363791.0,GalaxyProperties_SFR_GE_0_z0.0.txt
339260,339260,487320.84375,GalaxyProperties_SFR_GE_0_z0.0.txt
339810,339810,90851.3828125,GalaxyProperties_SFR_GE_0_z0.0.txt
345002,345002,1036599.375,GalaxyProperties_SFR_GE_0_z0.0.txt
607539,607539,2573626.0,GalaxyProperties_SFR_GE_0_z0.0.txt
608455,608455,29777806.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1225920,1225920,1703835.75,GalaxyProperties_SFR_GE_0_z0.0.txt
1426482,1426482,20055220.0,GalaxyProperties_SFR_GE_0_z0.0.txt
6815730,6815730,286256.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
9085800,9085800,56581644.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9624610,9624610,1751495.5,GalaxyProperties_SFR_GE_0_z0.0.txt
11800439,11800439,2730903.25,GalaxyProperties_SFR_GE_0_z0.0.txt
4234,4234,29205890.0,GalaxyProperties_SFR_GE_0_z0.0.txt
129337,129337,4070142.0,GalaxyProperties_SFR_GE_0_z0.0.txt
129546,129546,991322.625,GalaxyProperties_SFR_GE_0_z0.0.txt
610872,610872,24783066.0,GalaxyProperties_SFR_GE_0_z0.0.txt
611059,611059,133000.46875,GalaxyProperties_SFR_GE_0_z0.0.txt
4261,4261,295566656.0,GalaxyProperties_SFR_GE_0_z0.0.txt
19456225,19456225,279405.21875,GalaxyProperties_SFR_GE_0_z0.0.txt
19490712,19490712,566555.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
616366,616366,97106.7265625,GalaxyProperties_SFR_GE_0_z0.0.txt
618147,618147,4284610.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1246071,1246071,702981.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
54421352,54421352,46468.24609375,GalaxyProperties_SFR_GE_0_z0.0.txt
4049813,4049813,111485664.0,GalaxyProperties_SFR_GE_0_z0.0.txt
288571,288571,3522055.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1234082,1234082,1861112.875,GalaxyProperties_SFR_GE_0_z0.0.txt
7321436,7321436,1558473.5,GalaxyProperties_SFR_GE_0_z0.0.txt
289711,289711,137766.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
5106150,5106150,147447.328125,GalaxyProperties_SFR_GE_0_z0.0.txt
2391398,2391398,772087.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
617958,617958,779236.75,GalaxyProperties_SFR_GE_0_z0.0.txt
292160,292160,383660.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
130822,130822,922216.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1244740,1244740,29973.509765625,GalaxyProperties_SFR_GE_0_z0.0.txt
2402297,2402297,16261504.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3743361,3743361,111255.7109375,GalaxyProperties_SFR_GE_0_z0.0.txt
3743795,3743795,42670.36328125,GalaxyProperties_SFR_GE_0_z0.0.txt
2406231,2406231,5566658.0,GalaxyProperties_SFR_GE_0_z0.0.txt
11860326,11860326,1572771.5,GalaxyProperties_SFR_GE_0_z0.0.txt
7360106,7360106,365192.78125,GalaxyProperties_SFR_GE_0_z0.0.txt
129097,129097,4093971.75,GalaxyProperties_SFR_GE_0_z0.0.txt
612741,612741,2783329.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3740827,3740827,3193202.75,GalaxyProperties_SFR_GE_0_z0.0.txt
15303754,15303754,819747.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
130611,130611,1313025.875,GalaxyProperties_SFR_GE_0_z0.0.txt
131795,131795,16890612.0,GalaxyProperties_SFR_GE_0_z0.0.txt
618229,618229,90744144.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4041450,4041450,231447.625,GalaxyProperties_SFR_GE_0_z0.0.txt
15315807,15315807,46820928.0,GalaxyProperties_SFR_GE_0_z0.0.txt
16235852,16235852,447405.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
24601603,24601603,101574.8203125,GalaxyProperties_SFR_GE_0_z0.0.txt
30662854,30662854,258554.09375,GalaxyProperties_SFR_GE_0_z0.0.txt
1448445,1448445,344937.375,GalaxyProperties_SFR_GE_0_z0.0.txt
2766259,2766259,10485143.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2768061,2768061,10141993.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9692419,9692419,1044939.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
2379416,2379416,18816066.0,GalaxyProperties_SFR_GE_0_z0.0.txt
129751,129751,99042.8984375,GalaxyProperties_SFR_GE_0_z0.0.txt
291403,291403,35954508.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2393347,2393347,2018390.0,GalaxyProperties_SFR_GE_0_z0.0.txt
3736463,3736463,972258.75,GalaxyProperties_SFR_GE_0_z0.0.txt
3736685,3736685,3841375.25,GalaxyProperties_SFR_GE_0_z0.0.txt
6854579,6854579,7330068.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2392553,2392553,651746.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
