subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_H_mass,elem_He_mass,elem_C_mass,elem_N_mass,elem_O_mass,elem_Ne_mass,elem_Mg_mass,elem_Si_mass,elem_Fe_mass,elem_Sr_mass,elem_Ba_mass,elem_Eu_mass
3099708,87581604,6.35235047265,3.79495606469375,0.3190186281730316,3.554018628173032,3.2350000000000003,4.224018628173032,3.9050000000000002,5.834018628173032,5.515000000000001,7.444018628173032,7.125,13.534018628173033,13.215000000000002,13.534018628173033,13.215000000000002,0.3324264520439109,0.3324264520439109,0.12804097311139565,0.09088624288777598,0.18378455601436086,2.788411392,0.9650235392,0.0051776644,0.0018843332,0.0213317008,0.0056493728,0.0023540628,0.002275871,0.002558452,9.865696411132813e-08,3.5281887817382815e-08,1.2099294662475585e-09
3143632,6595090,6.5066030043875,3.87071455740625,0.2403233036244785,3.2753233036244787,3.035,3.9053233036244785,3.665,4.815323303624479,4.575,5.315323303624479,5.075,12.23532330362448,11.995000000000001,12.23532330362448,11.995000000000001,0.5021111427552115,0.5021111427552115,0.1364256480218281,0.17950939779603917,0.2726820628576929,2.8330297344,0.9896902656,0.0060845,0.0022157008,0.0243748048,0.0065044092,0.0027038832,0.0026588246,0.003083772,1.3038753662109374e-07,4.2714593505859374e-08,1.4346864700317382e-09
3233641,9946591,4.2028839590625,2.52639183906875,0.3806181991110442,5.455618199111044,5.075,7.465618199111044,7.085,8.365618199111044,7.984999999999999,8.625618199111045,8.245000000000001,9.805618199111045,9.425,9.805618199111045,9.425,0.1792725769023059,0.1792725769023059,0.07057163020465773,0.3661991585454132,0.20534778855079228,1.8373781504,0.6520896512,0.0048303072,0.0018015896,0.01804,0.0049369656,0.0020314712,0.0021045304,0.0028048654,1.210649658203125e-07,3.4573703002929686e-08,1.1952994346618652e-09
3367832,21295071,7.8422272204,4.7572416717875,0.26573623045512385,3.850736230455124,3.585,7.260736230455124,6.995,10.550736230455124,10.285,12.080736230455123,11.815,13.700736230455124,13.435,13.700736230455124,13.435,0.3666784575984051,0.3666784575984051,0.07147962830593281,0.07490501823218763,0.1710210347121752,3.440080896,1.2378427392,0.0100911632,0.003984442,0.0383844704,0.0103679032,0.0043868728,0.004613886,0.0066054344,2.61886572265625e-07,6.866150512695313e-08,2.710456657409668e-09
3403796,19867615,8.8393602372375,5.34854216285625,0.30660166319997906,4.4116016631999795,4.105,6.881601663199979,6.575,9.95160166319998,9.645000000000001,11.47160166319998,11.165000000000001,13.661601663199978,13.354999999999999,13.661601663199978,13.354999999999999,0.19401585941144636,0.19401585941144636,0.07604562737642585,0.08071637265240174,0.11692595314675798,3.8808502272,1.3849578496,0.0104458488,0.0040734292,0.040443072,0.0108654336,0.0045800292,0.0047676024,0.0066844496,2.59245166015625e-07,7.2571875e-08,2.7818452835083008e-09
3436911,9337665,9.385673522425,5.88267809175,0.31996042038606376,7.634960420386064,7.315,11.194960420386064,10.875,13.014960420386064,12.695,13.194960420386064,12.875,13.674960420386064,13.355,13.674960420386064,13.355,0.11684583153566254,0.11684583153566254,0.04597701149425287,0.08071637265240161,0.08117973856077233,4.2773499904,1.518925824,0.0110919432,0.0041897568,0.0422364512,0.011400428,0.004733084,0.0049332576,0.0068899488,2.799975830078125e-07,8.324910278320313e-08,2.9034173965454103e-09
3577531,44866759,3.27484583845,1.98128914750625,0.25464391606463543,5.229643916064635,4.975,6.979643916064635,6.725,7.679643916064635,7.425,11.079643916064636,10.825000000000001,13.689643916064636,13.435,13.689643916064636,13.435,0.10803279840187861,0.10803279840187861,0.07434944237918216,0.07490501823218763,0.08576241967108279,1.4498374656,0.5069576192,0.0031539476,0.0011535454,0.012171332,0.003272702,0.0013407987,0.0013664359,0.001786093,7.57232421875e-08,2.4696736145019533e-08,7.905016899108887e-10
3623303,30362274,6.7621819975625,4.03020217226875,0.2929253489942969,1.767925348994297,1.475,2.747925348994297,2.455,7.697925348994297,7.405,9.427925348994297,9.135,13.327925348994299,13.035000000000002,13.327925348994299,13.035000000000002,0.774307947943042,0.774307947943042,0.20366598778004072,0.1039617903332574,0.36064524201878007,2.953035776,1.028349952,0.0058662296,0.0022169368,0.0252467936,0.0067128136,0.0028190954,0.002717149,0.0029805708,9.383673095703125e-08,3.0476300048828125e-08,1.4009909629821777e-09
3932132,69010264,4.0673151015625,2.4234504629,0.34632577777395923,3.7613257777739593,3.415,4.24132577777396,3.8950000000000005,4.851325777773959,4.505,5.5013257777739595,5.155,11.72132577777396,11.375,11.72132577777396,11.375,0.31588190229752167,0.31588190229752167,0.12836970474967907,0.22454739455269754,0.22293300053329942,1.7755510784,0.6188361216,0.0036927216,0.0013471251,0.0147279888,0.0039506616,0.001624813,0.0016040368,0.0018842316,7.970931396484376e-08,2.623753662109375e-08,8.768230438232422e-10
4062949,80450343,7.8923256400125,4.732197122525,0.30289324614115287,5.337893246141153,5.035,6.967893246141153,6.665,7.367893246141153,7.065,7.497893246141153,7.195,11.207893246141154,10.905000000000001,11.207893246141154,10.905000000000001,0.238265400557778,0.238265400557778,0.07501875468867217,0.2586891017714546,0.1906577523393016,3.4452144128,1.2192441344,0.0087164392,0.0032056904,0.0337001216,0.0090918696,0.0037878344,0.0038211984,0.0047978812,1.9580784912109375e-07,6.109564208984374e-08,2.0870599746704103e-09
