subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_0_mass,elem_1_mass,elem_2_mass,elem_3_mass,elem_4_mass,elem_5_mass,elem_6_mass,elem_7_mass,elem_8_mass,elem_9_mass,elem_10_mass,elem_11_mass
979716,17606608,6.06891655921936,6.06891655921936,0.3051009494969268,5.320100949496927,5.015000000000001,6.240100949496927,5.9350000000000005,6.690100949496927,6.385,6.870100949496927,6.565,9.430100949496929,9.125000000000002,9.430100949496929,9.125000000000002,0.18934360761694388,0.18934360761694388,0.08424599831508002,0.38938726349853614,0.22099228981018668,4.411509533179924,1.5674456068081781,0.011580286916736323,0.0042833798330122255,0.04483077784627552,0.012131935504365022,0.005022315480544468,0.005025280280492713,0.0062621637138381234,2.537090459586653e-07,8.11201600074727e-08,2.769870977046113e-09
1959,17633985,7.298509120941162,7.298509120941162,0.2219993116478548,2.8369993116478547,2.6149999999999998,3.5169993116478553,3.2950000000000004,4.566999311647855,4.345000000000001,9.496999311647855,9.275,13.566999311647855,13.345,13.566999311647855,13.345,0.6561324997388294,0.6561324997388294,0.1517450682852807,0.08353732307881198,0.29713829703430733,5.358828676864505,1.857981618726626,0.010358418869218811,0.0037752982926264863,0.0414009598699906,0.011187976391514157,0.004581665580892695,0.0045055843686579965,0.005254609366103068,2.1859612009537553e-07,7.203703792196147e-08,2.449862278073994e-09
96592,17652666,17.096519470214844,17.096519470214844,0.3070099648890308,4.2720099648890315,3.9650000000000007,4.722009964889031,4.415,6.682009964889031,6.375,8.262009964889032,7.955000000000001,13.592009964889034,13.285000000000002,13.592009964889034,13.285000000000002,0.24312393317342557,0.24312393317342557,0.11325028312570781,0.08788590043075109,0.14808670557662815,12.517086192732677,4.368847435747739,0.026382021277856403,0.00957233711631615,0.10746471917606004,0.028653632726574858,0.011910736848382283,0.011627147650632559,0.013421481086873958,5.516939950206016e-07,1.8249667349470594e-07,6.201394732101565e-09
998437,17758609,16.505647897720337,16.505647897720337,0.29638091296016983,2.77138091296017,2.475,3.3413809129601697,3.045,8.08138091296017,7.785000000000001,9.221380912960171,8.925,12.991380912960171,12.695,12.991380912960171,12.695,0.7483611550850896,0.7483611550850896,0.16420361247947454,0.1306469110581534,0.34773722620757247,12.07113564061001,4.223523810214829,0.02554767671290001,0.00959819248241471,0.1087545996657223,0.028700599277966813,0.012153438700520455,0.011733187296460503,0.013215612027655931,4.1365940865586347e-07,1.45797724321143e-07,6.072971274502007e-09
492251,17772726,6.4636547565460205,6.4636547565460205,0.35986010113598044,5.874860101135981,5.515000000000001,7.104860101135981,6.745,7.394860101135981,7.035,7.784860101135981,7.425,12.074860101135982,11.715000000000002,12.074860101135982,11.715000000000002,0.15264775502569425,0.15264775502569425,0.07412898443291327,0.20167367447316037,0.14281680464392263,4.703481810167432,1.6666245260857977,0.011980985968466142,0.004415353771558305,0.046571975301441304,0.012552797094487103,0.005222284605348117,0.005262373316559156,0.006685478194934397,2.5872975985432417e-07,8.481116913338794e-08,2.918051400698445e-09
1036695,17830802,7.719496965408325,7.719496965408325,0.3405967534638493,5.225596753463849,4.885,5.965596753463849,5.625,6.85559675346385,6.515000000000001,8.10559675346385,7.765000000000001,13.545596753463851,13.205000000000002,13.545596753463851,13.205000000000002,0.15439374929523725,0.15439374929523725,0.08888888888888889,0.09368400356667005,0.11232221391693208,5.656402539461851,1.971120489994064,0.011829920970565344,0.004300408817265983,0.046156374729120646,0.012404190786071358,0.0051149571937165,0.005125631302833718,0.006235460211857171,2.6491381309585906e-07,8.635109264110623e-08,2.84147214563017e-09
8406904,17913528,0.0,0.0,13.797615896896387,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102788,17915478,12.203067064285278,12.203067064285278,0.2914432033552174,4.316443203355218,4.025,4.9464432033552175,4.655,5.546443203355217,5.255,9.186443203355218,8.895,13.626443203355219,13.335,13.626443203355219,13.335,0.2619270715120709,0.2619270715120709,0.10741138560687433,0.08426208597080183,0.15120018102991567,8.859653025632724,3.156843885022681,0.023565156318746155,0.009034599840683518,0.09277285946232383,0.024869701965028513,0.010499239765505446,0.010571849697097735,0.013557369295520885,5.21553351343941e-07,1.562872373051747e-07,5.926984939234336e-09
233162,17941061,0.0,0.0,13.797615896896387,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234230,17967924,0.0,0.0,13.797615896896387,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
