subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_0_mass,elem_1_mass,elem_2_mass,elem_3_mass,elem_4_mass,elem_5_mass,elem_6_mass,elem_7_mass,elem_8_mass,elem_9_mass,elem_10_mass,elem_11_mass
1202204,37978846,7.947689771652222,7.947689771652222,0.2650801558771793,3.9400801558771796,3.6750000000000003,4.830080155877179,4.565,5.270080155877179,5.005,6.130080155877179,5.865,13.06008015587718,12.795000000000002,13.06008015587718,12.795000000000002,0.31088398398477374,0.31088398398477374,0.10952902519167579,0.12339928213825463,0.18127076377156803,5.798780045239255,2.0414615507470444,0.013739669750368435,0.005075988358644237,0.05415848630814987,0.01452598941967232,0.0060600037921993465,0.005993909140485884,0.0070502696073045665,2.956306109583515e-07,9.38114277520488e-08,3.2397344175051106e-09
1207848,38001946,15.615418195724487,15.615418195724487,0.2478366172620116,2.6428366172620117,2.395,4.192836617262012,3.9450000000000003,9.942836617262012,9.695,11.302836617262013,11.055000000000001,13.632836617262011,13.385,13.632836617262011,13.385,0.6935907244510645,0.6935907244510645,0.12674271229404308,0.08063827151085257,0.3003239027519867,11.352457561297342,4.031344614282716,0.029044093043133372,0.011144439560674017,0.1168615940094193,0.03125445998562952,0.013303690626043224,0.013009955124608319,0.01525688353160944,6.222016168638544e-07,1.7364725902938009e-07,6.880749318378453e-09
285956,38020293,0.0,0.0,13.797615896896387,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127454,38082507,4.954899311065674,4.954899311065674,0.308871184897673,2.303871184897673,1.995,2.703871184897673,2.395,3.3638711848976732,3.055,3.773871184897673,3.465,6.333871184897673,6.025,6.333871184897673,6.025,0.8839663206583817,0.8839663206583817,0.20876826722338204,0.6140637600153953,0.5689327826323863,3.6256690321024507,1.2671056234976277,0.007652751198666007,0.002828051844829882,0.03204663546294021,0.00860626130765323,0.003570563151017519,0.003403021228535909,0.0036556896021683774,1.301993838954942e-07,4.246296597068302e-08,1.716306134491129e-09
602892,38082508,5.626049757003784,5.626049757003784,0.28527222253160195,3.3802722225316018,3.0949999999999998,5.550272222531602,5.265,9.8702722225316,9.584999999999999,11.840272222531603,11.555000000000001,13.7102722225316,13.424999999999999,13.7102722225316,13.424999999999999,0.43098730989560147,0.43098730989560147,0.0949667616334283,0.07773921994289315,0.2012310971573076,4.096953428117558,1.4491361699183472,0.010010327932188286,0.003829845964204796,0.039279980937439146,0.010540891204768909,0.004392330869098954,0.0046009769117503,0.006478943504396969,2.3969583291231227e-07,6.903641946826014e-08,2.7288891972828947e-09
598534,38208640,8.021944522857666,8.021944522857666,0.28789710020582276,6.092897100205823,5.805000000000001,6.872897100205822,6.585,8.842897100205825,8.555000000000001,12.162897100205825,11.875000000000002,13.752897100205825,13.465000000000002,13.752897100205825,13.465000000000002,0.1659446395482629,0.1659446395482629,0.07593014426727411,0.07484016837493349,0.10557165073015684,5.823178148595616,2.076124731102027,0.015635528515831287,0.005995224194191622,0.06011741203198221,0.016133068794317636,0.006781454535501387,0.007012306287618949,0.009686868525732428,3.7715657315098964e-07,1.1321970335882573e-07,4.074457050236609e-09
290643,38245255,20.890490531921387,20.890490531921387,0.26549833394579725,2.6804983339457973,2.415,3.0904983339457974,2.825,4.800498333945797,4.535,6.000498333945798,5.735,12.780498333945797,12.515,12.780498333945797,12.515,0.7919253620601839,0.7919253620601839,0.17699115044247787,0.143692643113971,0.3708697185388776,15.341321124695241,5.3142031617462635,0.028584292919256658,0.01052983765777143,0.12252490956964966,0.032407202845934846,0.013620798249074539,0.01287449144354518,0.013181768927136822,4.572559274769346e-07,1.6026544548802022e-07,6.360446681148479e-09
42480,38259655,4.327484130859375,4.327484130859375,0.3018595961355013,3.8368595961355014,3.535,4.446859596135502,4.1450000000000005,6.196859596135502,5.8950000000000005,7.266859596135501,6.965,13.716859596135501,13.415,13.716859596135501,13.415,0.31068195180990527,0.31068195180990527,0.12062726176115801,0.07846398283488301,0.1699243988019821,3.1567895491607487,1.111984321323689,0.00747559008950978,0.0027839667275499223,0.029402233787195805,0.007896944834669128,0.003281346678804304,0.003285838889898391,0.004083864586628868,1.65138860335647e-07,5.2169695857929446e-08,1.8294097931264895e-09
6874130,38288803,6.045536518096924,6.045536518096924,0.3070099648890308,3.1820099648890308,2.875,3.882009964889031,3.575,4.732009964889031,4.425,5.222009964889031,4.915,13.002009964889032,12.695,13.002009964889032,12.695,0.5496996113629083,0.5496996113629083,0.13986013986013984,0.1306469110581534,0.27340222076040055,4.419147600186989,1.5488090442377143,0.009861417941586289,0.0036639730389605284,0.03921905331431234,0.010500577337129804,0.004375884583640786,0.004312086220924617,0.0050343649658272085,2.1838299512147052e-07,6.739734818815125e-08,2.3241048014132676e-09
293235,38323491,17.988583087921143,17.988583087921143,0.288807574698104,2.523807574698104,2.235,3.723807574698104,3.435,5.763807574698104,5.4750000000000005,6.973807574698103,6.685,10.513807574698106,10.225000000000001,10.513807574698106,10.225000000000001,0.6441821827889155,0.6441821827889155,0.14556040756914118,0.3096633453796507,0.36646864524590245,13.041879947297275,4.657179621397518,0.035401265230867965,0.013305010718036057,0.14709497746456462,0.039350642271467236,0.016555172212010128,0.016322997435359733,0.019477802534173715,7.110602159672666e-07,2.09569466345309e-07,8.431894729699275e-09
2622,38402752,10.338852167129517,10.338852167129517,0.27584933719436167,3.320849337194362,3.0450000000000004,4.190849337194361,3.9149999999999996,7.030849337194361,6.755,7.680849337194362,7.405,13.020849337194363,12.745000000000001,13.020849337194363,12.745000000000001,0.4179323913278043,0.4179323913278043,0.1277139208173691,0.12702309659820402,0.22422313624779244,7.46845337911509,2.69009296677541,0.02212358093276773,0.008245886131744918,0.09139862741979117,0.024619373702579037,0.010311131049776144,0.010125081492881924,0.012194876036177098,4.367881153899762e-07,1.339204819974642e-07,5.237885272777056e-09
243722,38415775,27.23357629776001,27.23357629776001,0.2579073339884111,4.222907333988411,3.9650000000000003,4.982907333988411,4.725,7.762907333988411,7.505,9.27290733398841,9.014999999999999,13.392907333988411,13.135,13.392907333988411,13.135,0.35305366564069385,0.35305366564069385,0.10582010582010583,0.09875734381059927,0.18587703842379966,19.83130994089879,7.012988776783459,0.04925947713945833,0.01820487921505977,0.19531397881907414,0.052695992808202606,0.022027165365950507,0.02186124755377786,0.02667697708927655,1.0437598108725663e-06,3.32025607338758e-07,1.1650689736388057e-08
