logMmol dlogMmol logSFR dlogSFR
7.717483966060355 0.08428969725842686 -2.6452916081927627 0.17323731310007046
7.578593117267536 0.12274228264066757 -2.3265892862329487 0.13413741042938884
7.090951925168329 0.3843475815997225 -2.4873277969049554 0.162653515278087
7.210304784619139 0.28502842730750644 -2.537262793910818 0.13026947630720404
7.751655518565449 0.07988342589168625 -1.998045660520679 0.06276355418270614
7.866232797466902 0.05734239355297788 -1.4820765479767035 0.03591315243101434
7.62737142700672 0.09908941080620401 -2.0484778664422887 0.08205049825371878
7.022393503648292 0.3944828408512069 -2.5965700718775535 0.16879239141087024
7.258335715798088 0.232543634189724 -2.885633733947671 0.24212820574541435
7.265830815210075 0.22882860954345274 -2.5295667604134127 0.12293149980169117
7.588187505090697 0.11021991004680341 -1.8191082269242314 0.06143700124850768
7.574444379973078 0.11502746284097243 -2.3212388817744882 0.13365267738484668
7.093010779044323 0.32822874860736795 -3.067867942514481 0.28089679420823566
7.068796791461153 0.2715936251151147 -2.9737362650505084 0.2638521207587788
7.0851311994656365 0.24529863225095797 -3.185534854421851 0.25726536628067814
6.801009011897955 0.4659090986123974 -3.8281394676242497 0.3368365084661279
6.4878919646185595 0.4420004193472109 -20.0 -20.0
7.271280761303973 0.1699939316597065 -4.027145254001222 0.560063984473461
7.657564178737511 0.08592070581428761 -4.57637398020984 0.42981623734191143
7.436480766788222 0.1493464228907618 -3.713606705378627 0.3519220011192237
7.343584129624108 0.20019773161774979 -2.6789772956048217 0.23365657132964832
7.615374131753731 0.1206153139121115 -2.2364733813235995 0.14074518796608282
7.790864994532555 0.08357546323612963 -2.757701817817845 0.2509244155139294
7.837588437706952 0.07226242719040885 -2.650739034103008 0.19777163800592057
8.019173280632607 0.04694414433637172 -1.34940802122354 0.056251995445344635
7.810315420475963 0.07474818547312863 -1.9930920355240702 0.08155975759759711
7.943652180220821 0.055037445860694874 -2.083652207413009 0.10816073418701563
7.815483775573662 0.07349350860571324 -2.5089743460389666 0.17272619919039817
7.367439626186522 0.20651409174366533 -2.769485260356785 0.20189925219517102
7.32648602095945 0.2269138559445861 -2.980506143629232 0.2543415345939155
7.5476087130003755 0.13316099411430046 -2.9394859727111533 0.2955343965831106
7.792539055498152 0.07271432603627896 -2.503317570316311 0.15900696944773826
7.7028541326230675 0.08622310891672524 -1.7825250303946842 0.061459009378610596
7.636883084521706 0.09588553318732035 -1.9744696966255866 0.08946571708938986
7.662786534330526 0.08959195124449736 -2.2342584560222565 0.15060915112471807
7.591288093555902 0.10722067611654394 -2.8121701692229553 0.20911718929874595
7.57800830043705 0.11412111079553015 -2.886713410052161 0.23960669917409047
7.661276827816193 0.09439935558160152 -2.4375164989179705 0.22465378897384977
8.090443161205139 0.03535675602648078 -2.1764461843252385 0.14578577091542635
8.049710018182584 0.03894050817123406 -1.681383794764064 0.06489681905963528
7.538832462878251 0.132782537382067 -1.7420373103477131 0.061866953157825325
7.268747634404924 0.25345141791262304 -2.1557908940231645 0.08938651382489683
7.5557771058952925 0.12965007669942005 -2.198475846486776 0.0786811246232409
7.6276386569000305 0.10159624883488975 -1.957401126463988 0.06124451446197782
7.246718814367145 0.23806960332197374 -2.122831182804763 0.08338455989263524
7.461294245707824 0.15097466270481977 -2.6350151176732015 0.18108555303546045
7.91665776994529 0.05341312702051936 -2.156695539750788 0.07875870542611739
7.857119901233748 0.0601939071587575 -1.6499543097125766 0.04588939003762173
