matched_index,host_halo_index,track_id,DoR,is_central_flag,gal_stellar_mass,gal_r50_kpc,host_mass,host_radius_kpc,gal_center_x,gal_center_y,gal_center_z,host_center_x,host_center_y,host_center_z,dist_to_host_kpc,dist_over_hostR,dist_over_galR50
22689,15472933,92228,0.6723252642591783,False,1266452736.0,1.5430450439453125,1384263664533504.0,4851.5625,34237.04296875,116803.125,145407.421875,33902.7109375,115949.8515625,145965.0,1072.728685055701,0.22110993830455672,695.202443548187
22718,15472933,212715,0.621481369873165,False,8159957504.0,1.617431640625,1384263664533504.0,4851.5625,34047.67578125,115793.2890625,146134.296875,33902.7109375,115949.8515625,145965.0,272.3748413757731,0.0561416742288228,168.39960004153457
22726,15472933,213887,0.6037590214610941,False,18682007552.0,2.7313232421875,1384263664533504.0,4851.5625,33911.5234375,115825.484375,146073.890625,33902.7109375,115949.8515625,145965.0,165.53557229731857,0.03412005354920576,60.606364614955694
22729,15472933,213921,0.6638822446218882,False,11283386368.0,1.934051513671875,1384263664533504.0,4851.5625,34047.16015625,115896.640625,145979.890625,33902.7109375,115949.8515625,145965.0,154.65675342514106,0.03187772051275049,79.96516759345202
22734,15472933,446417,0.6054659357526995,False,2110754560.0,0.9222030639648438,1384263664533504.0,4851.5625,33758.2265625,115824.4375,145864.4375,33902.7109375,115949.8515625,145965.0,216.1417083724114,0.044550947941495424,234.37539606857254
22751,15472933,458066,0.6516674627343886,False,3845721600.0,5.0506591796875,1384263664533504.0,4851.5625,33871.46484375,115994.625,146382.5625,33902.7109375,115949.8515625,145965.0,421.11687271641136,0.08680025717826192,83.37859628502336
22754,15472933,458677,0.686697642801295,False,19462864896.0,1.8520355224609375,1384263664533504.0,4851.5625,33577.16796875,115626.359375,145665.609375,33902.7109375,115949.8515625,145965.0,547.9600042101515,0.11294505722850144,295.8690573504963
22794,15472933,943990,0.6360825254458574,False,17881630720.0,1.8177032470703125,1384263664533504.0,4851.5625,33684.7734375,115635.3125,145695.125,33902.7109375,115949.8515625,145965.0,468.2564376168564,0.09651662482279809,257.60884697299724
22830,15472933,1817624,0.6470367911485998,False,20068030464.0,2.201080322265625,1384263664533504.0,4851.5625,33758.01953125,115851.6875,145951.8125,33902.7109375,115949.8515625,145965.0,175.34450765665986,0.036141863091871916,79.66293000892104
22845,15472933,1852695,0.6577851205454481,False,34943361024.0,1.4820098876953125,1384263664533504.0,4851.5625,33743.49609375,115677.59375,145600.953125,33902.7109375,115949.8515625,145965.0,481.66773831645366,0.09928095089292442,325.0098007547707
22870,15472933,1870301,0.6936497593756278,False,8316129280.0,1.2912750244140625,1384263664533504.0,4851.5625,34064.22265625,115857.0859375,146144.34375,33902.7109375,115949.8515625,145965.0,258.56464789155194,0.05329512871194629,200.2397963275716
22872,15472933,3259950,0.6821758476841361,False,8647993344.0,1.4553070068359375,1384263664533504.0,4851.5625,33810.32421875,115640.4296875,145801.046875,33902.7109375,115949.8515625,145965.0,362.15718925236433,0.07464753659307993,248.85277645969015
22884,15472933,3299260,0.619763767025986,False,7505989632.0,1.129150390625,1384263664533504.0,4851.5625,34101.875,115948.40625,146023.40625,33902.7109375,115949.8515625,145965.0,207.5565049782566,0.04278137300679041,183.8165285169598
22910,15472933,6098149,0.6011218372668866,False,18193973248.0,1.678466796875,1384263664533504.0,4851.5625,33939.28125,115690.5078125,145938.265625,33902.7109375,115949.8515625,145965.0,263.2703842574223,0.05426507115128833,156.85170820631296
22915,15472933,6163743,0.6326905096561485,False,16398001152.0,2.25067138671875,1384263664533504.0,4851.5625,33903.5,116067.9140625,146477.546875,33902.7109375,115949.8515625,145965.0,525.969272484757,0.1084123460194024,233.6943880783799
23328,15773704,107,0.6579168815021977,False,84957265920.0,4.61578369140625,585305593741312.0,5804.6875,33077.45703125,144391.09375,129096.453125,32850.2578125,144404.984375,129140.515625,231.84895593845354,0.039941677469881635,50.22959727729749
23342,15773704,20315,0.6397176478391793,False,42869059584.0,1.7871856689453125,585305593741312.0,5804.6875,32835.1328125,144381.5,129245.2109375,32850.2578125,144404.984375,129140.515625,108.35769448273288,0.01866727441963635,60.630351040515535
23368,15773704,218204,0.6999881300551886,False,12962229248.0,1.3751983642578125,585305593741312.0,5804.6875,33702.68359375,144344.078125,129187.8515625,32850.2578125,144404.984375,129140.515625,855.9088589375268,0.14745132428533436,622.389381185351
23369,15773704,218313,0.685368226449491,False,3552900352.0,0.6990432739257812,585305593741312.0,5804.6875,33121.44140625,144408.4375,129037.4921875,32850.2578125,144404.984375,129140.515625,290.11427794189495,0.04997931033184731,415.0161925064126
23375,15773704,219205,0.6393964317361037,False,24011358208.0,2.96783447265625,585305593741312.0,5804.6875,32763.65234375,144456.5625,129004.0625,32850.2578125,144404.984375,129140.515625,169.6474742464163,0.029225944419301864,57.16204047410354
23525,15773704,6220689,0.6146987223716674,False,3567541248.0,0.8478164672851562,585305593741312.0,5804.6875,32695.9453125,144308.203125,129245.7421875,32850.2578125,144404.984375,129140.515625,210.3606129088307,0.03623978257379586,248.12046123902144
23532,15773704,8251358,0.6280103559279913,False,27993731072.0,1.575469970703125,585305593741312.0,5804.6875,33341.8359375,144352.09375,128601.9453125,32850.2578125,144404.984375,129140.515625,731.0981142758842,0.12594960784295178,464.05080888314137
24013,16098020,1038537,0.6393870353666818,False,1488509056.0,2.185821533203125,84757362769920.0,3093.75,32071.330078125,176324.75,162667.796875,31926.140625,176614.203125,162968.5,441.9111429413925,0.14283996539519758,202.17164861296402
24015,16098020,2022282,0.690100320212374,False,16964122624.0,1.33514404296875,84757362769920.0,3093.75,31756.755859375,176524.046875,163298.640625,31926.140625,176614.203125,162968.5,381.8536113686622,0.12342742993734536,286.0018088532188
24170,16193284,103252,0.6399017231499968,True,21551659008.0,1.62506103515625,1834077388800.0,579.1015625,33187.015625,186420.765625,127160.78125,33179.984375,186425.203125,127153.703125,10.919236984703875,0.018855478368190168,6.7192780753948655
24250,16236968,23874,0.6440065273446565,False,22957201408.0,1.3751983642578125,133212990865408.0,2796.875,32004.470703125,191745.65625,15485.1953125,31931.365234375,191837.78125,15385.640625,154.08621284650968,0.0550922772188638,112.04653586805945
24254,16236968,24097,0.6957839270194897,False,3240557312.0,0.743865966796875,133212990865408.0,2796.875,31923.1640625,191834.09375,15485.08984375,31931.365234375,191837.78125,15385.640625,99.85491468304724,0.03570231586432974,134.23777822909096
24268,16236968,496354,0.6951702056938576,False,1123702272.0,0.6036758422851562,133212990865408.0,2796.875,31992.349609375,191889.421875,15508.833984375,31931.365234375,191837.78125,15385.640625,146.8415879055697,0.05250202025674,243.2457581037451
24270,16236968,496985,0.6628986367088184,False,36622200832.0,1.8749237060546875,133212990865408.0,2796.875,31972.65625,192095.78125,15556.8916015625,31931.365234375,191837.78125,15385.640625,312.4033369619376,0.1116972824891844,166.62189290854562
24625,16479608,81796,0.6447050287842978,False,15870922752.0,1.7986297607421875,80279616094208.0,2394.53125,35738.31640625,17332.869140625,20971.38671875,35714.10546875,17358.447265625,20996.921875,43.50234680860844,0.01816737484992457,24.186382188326302
24653,16479608,1708028,0.6374923191842267,False,30219173888.0,2.2430419921875,80279616094208.0,2394.53125,35938.8125,17446.70703125,21114.310546875,35714.10546875,17358.447265625,20996.921875,268.4457792664001,0.11210786214061734,119.67933734695781
25171,16882427,440402,0.6630611435285877,True,28032774144.0,3.322601318359375,2813584736256.0,599.609375,35482.3203125,71943.046875,31751.572265625,35475.45703125,71969.15625,31772.62890625,34.23720500884421,0.057099182294880244,10.304337393614759
25587,15472933,18408,0.7739284345876163,False,19013873664.0,1.4095306396484375,1384263664533504.0,4851.5625,35016.13671875,117278.3125,147246.609375,33902.7109375,115949.8515625,145965.0,2155.70128331906,0.44433134342164204,1529.375256331236
25763,17260843,949881,0.6041948742006057,False,8462539776.0,1.758575439453125,160559232188416.0,2597.65625,35671.28515625,119838.2890625,159001.578125,35798.76953125,119748.2578125,159031.40625,158.89496180407593,0.06116858679976457,90.35436196782577
25968,17359386,210509,0.6337119082588679,False,52864032768.0,5.24139404296875,474001549819904.0,4390.625,35712.91015625,126542.4765625,133654.8125,35896.34765625,127675.71875,133086.71875,1280.8659885893987,0.29172748494562817,244.3750609263314
26213,17359386,1528,0.6590177376839111,False,11302907904.0,2.8533935546875,474001549819904.0,4390.625,36663.796875,128752.1640625,131965.765625,35896.34765625,127675.71875,133086.71875,1733.2768741924856,0.39476768664882234,607.4440279522927
27070,18042760,2330,0.6139142587520242,False,25143601152.0,2.071380615234375,302247955136512.0,3542.96875,39434.1484375,1109.153076171875,29410.396484375,38860.8828125,433.4424133300781,29206.251953125,909.3367727767438,0.25665955218395414,439.00032958155936
27075,18042760,24297,0.7042781962206558,False,8218522112.0,1.3370513916015625,302247955136512.0,3542.96875,38634.87890625,445.5029602050781,29103.701171875,38860.8828125,433.4424133300781,29206.251953125,248.47511981316805,0.07013189710272438,185.83812213495898
27668,18313167,191081,0.6289114088051336,True,37910618112.0,5.7220458984375,4157908451328.0,567.3828125,38796.26953125,20713.291015625,24018.822265625,38809.140625,20697.58203125,24030.18359375,23.270518283424614,0.04101378781794631,4.066817829926708
28414,18984138,18028,0.7003127085380463,False,60984946688.0,3.448486328125,149524790116352.0,2503.90625,38502.8984375,124457.6015625,155698.796875,38276.1328125,124153.0,155857.96875,411.75289476832785,0.16444421382323235,119.40105182096077
28447,18984138,1867573,0.6459186292607492,False,38222958592.0,3.11279296875,149524790116352.0,2503.90625,38946.625,123617.15625,155614.4375,38276.1328125,124153.0,155857.96875,892.185949025852,0.3563176333082966,286.6191095850894
28484,18984138,1172843,0.6280945210452531,False,89486237696.0,6.2255859375,149524790116352.0,2503.90625,38362.7578125,124252.03125,156601.328125,38276.1328125,124153.0,155857.96875,754.9133986769298,0.30149427466660533,121.25981494041977
29040,19305811,94291,0.7280143651632898,False,3743234304.0,1.0662078857421875,89714870714368.0,2554.6875,38554.53515625,144706.8125,128305.5,38568.5390625,144526.90625,128415.375,211.26969447680207,0.08269884065146993,198.15056453998855
29044,19305811,219478,0.6251911782760996,False,45211631616.0,4.8675537109375,89714870714368.0,2554.6875,38735.453125,144553.46875,128457.8125,38568.5390625,144526.90625,128415.375,174.2607588436189,0.06821216248312911,35.800479910894694
29055,19305811,964959,0.678977150618202,False,7379100672.0,1.0967254638671875,89714870714368.0,2554.6875,38616.99609375,144530.125,128386.640625,38568.5390625,144526.90625,128415.375,56.42790564753047,0.022087987531755046,51.451258775882536
29521,19645250,503246,0.6209744491158872,False,1603197440.0,2.0294189453125,71883835834368.0,2738.28125,39284.22265625,187186.109375,87316.6015625,39251.12890625,187269.75,87212.375,137.67398726709243,0.050277518887839746,67.83911601155015
29525,19645250,1027827,0.6526772959494253,False,21356443648.0,1.6918182373046875,71883835834368.0,2738.28125,39298.140625,187024.4375,87482.5390625,39251.12890625,187269.75,87212.375,367.9360610521657,0.13436752015599776,217.47966355909566
29891,19890591,7997,0.7331995762812181,True,28579373056.0,2.7313232421875,3163408564224.0,642.578125,40688.83203125,4600.20068359375,195634.515625,40681.77734375,4593.3017578125,195630.6875,10.583871393468327,0.016470948794698428,3.8749977410186607
30001,19967665,239461,0.6225507894912651,False,14758201344.0,1.4629364013671875,82038732357632.0,2347.65625,40949.8203125,14530.80859375,16029.1767578125,40864.28125,14696.0380859375,16076.3876953125,191.95465329485225,0.08176437810895537,131.21189213383508
31084,20815163,1205136,0.6632527310407051,True,27876601856.0,3.7078857421875,2256364896256.0,552.734375,43343.875,131294.703125,168098.96875,43329.01953125,131316.734375,168118.21875,32.811940331908545,0.059362945052781536,8.849231776098595
31249,20906545,21069,0.6777893009987741,False,20146116608.0,1.7108917236328125,37381197529088.0,1625.0,41119.31640625,138986.5,176252.328125,41050.8359375,138983.375,176214.34375,78.37188889748894,0.048228854706147045,45.807626406116704
31974,21349381,482149,0.6481326706955381,False,13469787136.0,1.3561248779296875,55172248109056.0,2031.25,41535.97265625,179942.140625,50556.5859375,41377.046875,180426.390625,50006.10546875,750.1894513528849,0.3693240375891126,553.1861140237712
33483,22406152,273895,0.6836118974326965,True,14074950656.0,2.44140625,1276857679872.0,614.2578125,45873.3984375,120439.0859375,191148.109375,45894.2890625,120453.6015625,191152.671875,25.84449628608091,0.04207434689498705,10.585905678778742
33777,22614407,280889,0.6612462848563534,False,27173830656.0,1.2950897216796875,76441551110144.0,1773.4375,44045.6875,144347.625,182934.9375,44118.93359375,144382.265625,182916.71875,83.0474924461113,0.046828541996045144,64.12489502148277
34121,22848537,4191,0.659869495975509,False,24362743808.0,2.651214599609375,287215536046080.0,2894.53125,44041.73828125,167377.015625,161561.0,44124.41796875,167043.953125,161512.984375,346.51415537534433,0.11971339241037537,130.70015359239463
34204,22848537,2370827,0.6584083080664815,False,30804815872.0,1.41143798828125,287215536046080.0,2894.53125,44189.25,167100.8125,161562.953125,44124.41796875,167043.953125,161512.984375,99.66472183252257,0.03443207663849633,70.61218605422918
34220,22848537,5084444,0.6986605341616432,False,1234730496.0,0.6818771362304688,287215536046080.0,2894.53125,44446.1640625,167272.5,161358.421875,44124.41796875,167043.953125,161512.984375,423.844062506365,0.14642925776198304,621.5842121491946
34323,22911832,26207,0.7092491364456447,False,1264012544.0,2.0294189453125,143287927177216.0,2441.40625,44621.03125,170586.28125,164234.171875,44150.84375,170440.546875,163912.5625,588.0028769494085,0.2408459783984777,289.7395228853867
34342,22911832,237565,0.6365896034080193,False,41853947904.0,3.6773681640625,143287927177216.0,2441.40625,43984.74609375,170235.6875,163895.84375,44150.84375,170440.546875,163912.5625,264.2637158951192,0.10824241803064083,71.86218624440885
35195,23489127,84311,0.642574602698517,False,1140783616.0,0.8697509765625,25946948108288.0,1505.859375,49286.5078125,46444.46875,28741.41015625,49210.37890625,46607.73828125,28616.763671875,219.0645938267139,0.14547480160736384,251.87047756188633
36214,24234876,95655,0.6007258130434611,False,69262032896.0,6.87408447265625,275381475082240.0,3746.09375,49667.62890625,151708.53125,140625.828125,50001.76171875,152045.34375,140633.28125,474.49230301204653,0.12666322165910732,69.02625431786345
36537,24491169,618882,0.6032749928428384,False,1066358144.0,2.452850341796875,50934377873408.0,1681.640625,48516.84375,185028.234375,168451.6875,48399.078125,184938.65625,168443.0,148.21759533336873,0.08813868619127153,60.42667700010982
36791,24619523,246865,0.6617600857676199,False,2898932480.0,0.54168701171875,232842877468672.0,4062.5,52217.7109375,2073.63525390625,180916.609375,51999.20703125,2182.032470703125,181157.875,343.0787307054434,0.08445014909672452,633.3523294510405
37175,24888700,29739,0.6081111756949498,False,7505989632.0,1.2416839599609375,110824249098240.0,2730.46875,50107.61328125,39175.37109375,27636.02734375,50122.375,39154.734375,27584.80859375,57.1589262738831,0.020933741239075928,46.033393453581596
37185,24888700,247485,0.6430505535495931,False,2781803776.0,0.804901123046875,110824249098240.0,2730.46875,50025.12109375,39157.30078125,27600.900390625,50122.375,39154.734375,27584.80859375,98.60960728341882,0.03611453428405611,122.51145446305472
37202,24888700,1082423,0.6141154387892174,False,13235529728.0,2.3345947265625,110824249098240.0,2730.46875,50088.41015625,39088.34765625,27692.07421875,50122.375,39154.734375,27584.80859375,130.63966221631983,0.04784514095476091,55.95817583665841
37589,25199160,1317,0.7586374718540401,False,23074330624.0,1.758575439453125,232203195777024.0,3015.625,53022.390625,87773.9453125,44614.30859375,53082.1171875,87838.671875,44761.6796875,171.6829328564843,0.05693112799386008,97.62614045711545
37590,25199160,1350,0.621941451538026,False,73556746240.0,4.92095947265625,232203195777024.0,3015.625,53020.68359375,87676.4453125,44555.40625,53082.1171875,87838.671875,44761.6796875,269.5185986897247,0.08937404308882062,54.7695221200924
37592,25199160,14823,0.6807473739389485,False,10697743360.0,1.36566162109375,232203195777024.0,3015.625,52994.09765625,87888.8984375,44669.55859375,53082.1171875,87838.671875,44761.6796875,136.9541579351734,0.04541485029974662,100.28410831776006
37603,25199160,440671,0.6303379458585948,False,10287793152.0,1.7299652099609375,232203195777024.0,3015.625,53050.6015625,87978.0078125,44553.73828125,53082.1171875,87838.671875,44761.6796875,252.28429703683912,0.08365904150444406,145.83200609134545
37607,25199160,441113,0.6457809342363422,False,1634919808.0,0.732421875,232203195777024.0,3015.625,53014.40625,87867.8046875,44699.703125,53082.1171875,87838.671875,44761.6796875,96.30465264256691,0.03193522160168022,131.4879524079847
37816,25361901,452771,0.7014374426816287,False,2298648320.0,0.6914138793945312,161678675148800.0,2300.78125,52215.02734375,117369.640625,56642.546875,52336.46875,117149.0,56693.72265625,257.0005080518636,0.11170140927211729,371.7028479048151
37822,25361901,571874,0.7033460608211456,False,2820846592.0,0.6399154663085938,161678675148800.0,2300.78125,52210.15625,117294.6640625,56611.7421875,52336.46875,117149.0,56693.72265625,209.50814785283086,0.09105956850649355,327.3997252502682
38178,25624811,22568,0.6249553254607334,False,25690202112.0,2.254486083984375,110184575795200.0,2445.3125,50841.3671875,148928.03125,125325.8046875,50551.9765625,148799.140625,125208.7890625,337.71642474851865,0.1381076752965188,149.79752021874057
38180,25624811,22687,0.6528071359249324,False,5710018048.0,1.10626220703125,110184575795200.0,2445.3125,50831.6328125,148932.25,125328.1875,50551.9765625,148799.140625,125208.7890625,331.93630526713184,0.13574392036483346,300.0521062343
38183,25624811,99036,0.6661844889650163,False,6139489792.0,1.068115234375,110184575795200.0,2445.3125,50761.3046875,148818.640625,125321.125,50551.9765625,148799.140625,125208.7890625,238.36500743611577,0.09747834169911444,223.16413039047546
38190,25624811,997271,0.7158060094729007,False,6695850496.0,1.56402587890625,110184575795200.0,2445.3125,50944.4140625,148931.3125,125221.671875,50551.9765625,148799.140625,125208.7890625,414.2976741488851,0.16942524693628527,264.8918280294764
38196,25624811,1949005,0.6827678046846778,False,1407983104.0,0.8420944213867188,110184575795200.0,2445.3125,50802.52734375,148941.859375,125332.6328125,50551.9765625,148799.140625,125208.7890625,313.8177974567573,0.12833443474269948,372.6634323737449
38208,25624811,8334619,0.6019892364773224,False,13938300928.0,4.39453125,110184575795200.0,2445.3125,50856.72265625,148903.6875,125243.09375,50551.9765625,148799.140625,125208.7890625,324.0016085031401,0.13249906034633205,73.72836602382566
38699,25989895,4253,0.6215317279475285,False,36856459264.0,3.124237060546875,76041750052864.0,1982.421875,53102.6640625,196124.453125,75720.328125,53106.359375,195760.75,75447.5625,454.6368931915655,0.22933407814195225,145.5193330022097
40016,27053327,19217,0.6954969942631268,False,17413115904.0,1.99127197265625,274421952544768.0,3996.09375,56150.421875,146720.546875,111955.765625,55867.2109375,147068.453125,111908.4609375,451.09303626653787,0.11288349685653343,226.53512049627452
40020,27053327,127129,0.656771434015632,False,15480494080.0,1.8901824951171875,274421952544768.0,3996.09375,56111.546875,146788.625,112004.0703125,55867.2109375,147068.453125,111908.4609375,383.5948155057758,0.09599244649997908,202.94062425014346
40026,27053327,586754,0.662269889249979,False,2013147520.0,1.773834228515625,274421952544768.0,3996.09375,56059.31640625,146822.28125,111965.546875,55867.2109375,147068.453125,111908.4609375,317.4333117757599,0.07943590206705232,178.95320017665549
40086,27053327,38928,0.7001674284509436,False,3626105600.0,0.99945068359375,274421952544768.0,3996.09375,56056.92578125,146968.1875,111972.6640625,55867.2109375,147068.453125,111908.4609375,223.97981774145,0.05604969046120352,224.10292115272776
40091,27053327,41035,0.7115193264449186,False,3992132352.0,0.9822845458984375,274421952544768.0,3996.09375,56112.265625,147069.65625,111996.0,55867.2109375,147068.453125,111908.4609375,260.2236246747539,0.06511949942985044,264.9167451135483
40098,27053327,216550,0.6588044417999849,False,25494986752.0,1.590728759765625,274421952544768.0,3996.09375,56006.94140625,147274.203125,111626.5703125,55867.2109375,147068.453125,111908.4609375,375.92551238242044,0.09407324650039064,236.32282378411804
40104,27053327,278070,0.6284698774399505,False,3684669952.0,1.3408660888671875,274421952544768.0,3996.09375,54776.125,147257.5625,111918.2890625,55867.2109375,147068.453125,111908.4609375,1107.3967088465454,0.27711980201829484,825.8816581617889
40109,27053327,284458,0.7116675477635107,False,22761988096.0,1.6536712646484375,274421952544768.0,3996.09375,56173.046875,147072.015625,111935.34375,55867.2109375,147068.453125,111908.4609375,307.0358247512236,0.07683398938056035,185.6692024073466
40121,27053327,600989,0.6187741132299455,False,52551688192.0,3.35693359375,274421952544768.0,3996.09375,56080.46875,147013.453125,111949.7734375,55867.2109375,147068.453125,111908.4609375,224.07725732107477,0.0560740741683237,66.75057788997253
40144,27053327,2297558,0.6516478433298971,False,4050696704.0,1.0089874267578125,274421952544768.0,3996.09375,56156.16796875,147060.453125,111985.4296875,55867.2109375,147068.453125,111908.4609375,299.13935612917265,0.07485794249175777,296.4748104844077
40525,27261833,1950115,0.6103629922430767,False,72541634560.0,3.070831298828125,37061356683264.0,1478.515625,53446.3671875,164820.203125,115125.9140625,53464.671875,164663.96875,115251.4453125,201.2519223328706,0.1361175485263273,65.53662599755035
41981,28310131,1447,0.6301166461410381,True,77851459584.0,6.04248046875,7006475255808.0,921.875,56834.5546875,110329.6875,20991.791015625,56817.60546875,110315.265625,20988.60546875,22.481419075400886,0.024386624081790792,3.720561314458264
42073,28370524,1441,0.6487456899557719,False,24284659712.0,3.57818603515625,21669099864064.0,1958.984375,57364.50390625,118287.3046875,20335.771484375,57438.43359375,118578.8203125,20269.744140625,307.9067528257036,0.15717672726496537,86.05107442722948
42510,30264647,590734,0.6033133299434295,False,30180130816.0,2.43377685546875,440738303180800.0,3945.3125,59087.18359375,141946.515625,117708.1015625,59812.4921875,141241.453125,117463.71875,1040.6289656353329,0.26376338138875766,427.5778049647472
42558,28659351,304,0.6521650115556714,True,93390520320.0,5.7830810546875,8935505395712.0,1017.578125,57511.046875,142630.578125,132241.921875,57509.9140625,142590.796875,132233.125,40.7580191556003,0.04005394588803715,7.047803544542009
42802,28819450,602429,0.6932706303643063,False,41932029952.0,3.01361083984375,571872345325568.0,5039.0625,57162.5078125,153057.421875,126745.4375,56628.265625,153232.0,126716.7421875,562.7749617678219,0.11168247303299411,186.74440452868848
42910,28819450,41178,0.6081134177336593,False,25221687296.0,2.231597900390625,571872345325568.0,5039.0625,56815.01171875,153193.078125,126678.484375,56628.265625,153232.0,126716.7421875,194.55764210558414,0.038609888665914374,87.18310860192521
42919,28819450,41356,0.6635748267856949,False,15382886400.0,1.41143798828125,571872345325568.0,5039.0625,56578.62109375,153269.46875,126585.4921875,56628.265625,153232.0,126716.7421875,145.24134814024114,0.028823089243334675,102.90310261317669
42989,28819450,1219113,0.6894189806994522,False,14231122944.0,1.50299072265625,571872345325568.0,5039.0625,57313.6796875,153155.3125,127499.28125,56628.265625,153232.0,126716.7421875,1043.091939412525,0.2070011910772143,694.0108968663883
43015,28819450,2348093,0.6708237911462418,False,30297260032.0,1.9207000732421875,571872345325568.0,5039.0625,56702.640625,153184.046875,126693.8359375,56628.265625,153232.0,126716.7421875,91.41027902445175,0.018140334442061742,47.5921671987803
43254,28979357,619839,0.6177997823622543,False,20224200704.0,2.7618408203125,59490074361856.0,1867.1875,58835.9296875,173974.34375,156138.078125,58843.33203125,174034.671875,156096.171875,73.82689989476253,0.0395390928306678,26.731048129851697
43260,28979357,1251236,0.6691705108789057,False,1417743872.0,1.2664794921875,59490074361856.0,1867.1875,58692.36328125,174002.34375,156067.140625,58843.33203125,174034.671875,156096.171875,157.0970547755133,0.08413566113500294,124.04232026226553
43368,29064897,129078,0.6375284806671631,True,32874088448.0,2.552032470703125,1996495650816.0,529.296875,56383.91796875,186419.859375,193081.625,56381.546875,186427.09375,193088.125,10.010407944330444,0.018912652647591097,3.9225237371577877
43680,29245776,27683,0.6106240165324701,False,11068650496.0,1.4705657958984375,177830537199616.0,3886.71875,59669.8984375,7732.8193359375,70395.015625,59663.1015625,7947.89892578125,69947.625,496.45120486812397,0.12773015924245198,337.5919705549922
43689,29245776,241428,0.6526867870672473,False,11185779712.0,1.708984375,177830537199616.0,3886.71875,60101.6171875,7604.853515625,70186.5234375,59663.1015625,7947.89892578125,69947.625,605.845335245186,0.1558757847465001,354.50607045204026
43717,29245776,2054342,0.6609140305674132,False,1023654976.0,2.696990966796875,177830537199616.0,3886.71875,59738.77734375,7935.46875,71281.9609375,59663.1015625,7947.89892578125,69947.625,1336.537963262456,0.34387308401526506,495.56634772485614
43909,29367139,537268,0.6380915598157948,False,25768288256.0,1.39617919921875,55412124549120.0,2363.28125,61432.96875,17073.986328125,139210.625,61553.6875,17020.943359375,139360.53125,199.64582871785345,0.0844782349616041,142.99441563774036
44054,27837743,31289,0.6558750792425047,False,4382561280.0,1.392364501953125,258429994139648.0,3527.34375,59915.58203125,34004.92578125,168428.65625,59548.62109375,33828.5,168421.046875,407.2398415288494,0.11545226958071478,292.48076991161287
44058,27837743,31425,0.7121448930056647,False,10190186496.0,1.6231536865234375,258429994139648.0,3527.34375,59474.44921875,33915.734375,168456.53125,59548.62109375,33828.5,168421.046875,119.87678712660293,0.03398500277343339,73.85424320685358
44068,27837743,252431,0.6610079472497637,False,28110858240.0,2.47955322265625,258429994139648.0,3527.34375,59954.0703125,33976.62890625,168365.859375,59548.62109375,33828.5,168421.046875,435.17456498290045,0.12337174821220655,175.505232558273
45187,30295917,276701,0.6864561573361443,False,1993625984.0,0.6389617919921875,257150647533568.0,3804.6875,61676.23046875,142651.0625,108268.4765625,61659.37890625,142669.3125,108228.734375,46.86660992622106,0.012318123348164877,73.34806323880176
45199,30295917,587227,0.6168696639388952,False,35997515776.0,3.11279296875,257150647533568.0,3804.6875,61753.6640625,142569.0,108117.796875,61659.37890625,142669.3125,108228.734375,176.80332930006412,0.04646986889200864,56.79893622063236
45258,30295917,2299855,0.6596370304335647,False,21707829248.0,1.3790130615234375,257150647533568.0,3804.6875,61604.52734375,142800.203125,108480.7421875,61659.37890625,142669.3125,108228.734375,289.2213463467335,0.07601710951207781,209.73067943767114
45337,30264647,39339,0.6533108203535366,False,44040347648.0,1.8138885498046875,440738303180800.0,3945.3125,59587.7734375,141894.359375,117356.625,59812.4921875,141241.453125,117463.71875,698.7518580867513,0.17710938185169142,385.22314844646337
45343,30264647,124006,0.708006934464982,False,14348251136.0,2.05230712890625,440738303180800.0,3945.3125,60097.75,142318.890625,117394.3671875,59812.4921875,141241.453125,117463.71875,1116.7153734142494,0.28304864910301764,544.1268305730576
45357,30264647,278766,0.6437918164152011,False,4499689472.0,1.2645721435546875,440738303180800.0,3945.3125,59440.30078125,141942.25,117475.28125,59812.4921875,141241.453125,117463.71875,793.584522469011,0.20114617599214535,627.5517980636996
45496,30378376,3843,0.6912472697372388,True,29594488832.0,2.910614013671875,2563710386176.0,501.953125,59422.63671875,146832.578125,5914.31689453125,59420.6015625,146832.59375,5913.52392578125,2.184240037407891,0.004351482097870974,0.7504396072952217
46037,30718882,43678,0.6210874896163027,False,18447751168.0,2.040863037109375,129055076646912.0,2554.6875,62170.8359375,183086.34375,137713.453125,62118.62109375,182988.890625,137744.25,114.76911165408646,0.04492491220710418,56.2355775802782
46046,30718882,616954,0.6753818949989485,False,4992605696.0,1.9435882568359375,129055076646912.0,2554.6875,62094.4296875,183109.515625,137750.59375,62118.62109375,182988.890625,137744.25,123.1903321101743,0.04822129207982358,63.38293703766345
46841,31202134,109773,0.6681797863413991,True,18467272704.0,2.689361572265625,1321835036672.0,427.24609375,63101.19140625,37661.82421875,35619.0,63101.34765625,37659.796875,35617.03125,2.830285021983486,0.006624484257168205,1.0524003358905518
47516,31769121,3912,0.6421554960680002,False,2615871744.0,1.689910888671875,67885850427392.0,1804.6875,64968.61328125,131423.890625,91766.2734375,64775.89453125,131590.9375,91864.8046875,273.4110134493317,0.15150047498491107,161.79019573287044
47721,31892095,39462,0.6747854291495544,True,50833805312.0,5.56182861328125,6546706661376.0,858.3984375,64802.3359375,144053.328125,117473.1171875,64771.7734375,144056.015625,117489.2265625,34.652576028206404,0.04036887127745547,6.230428594196255
