track_id,compactness_z2,compactness_z0,delta_compactness,log10_mstar_z2,log10_mstar_z0,delta_log10_mstar,log10_rhalf_z2,log10_rhalf_z0,delta_log10_rhalf,bh_to_stellar_z2,bh_to_stellar_z0,central_z2,central_z0,halo_index_z2,halo_index_z0,exsitu_fraction,exsitu_group,strip_like
645160,10.368696251299161,9.903686864564007,-0.46500938673515435,10.675760303968518,10.692600989861766,0.016840685893248164,0.20470936844623894,0.5259427501985071,0.3212333817522682,0.0018244182198878566,0.0042343500622312865,1.0,1.0,645160.0,645160.0,0.1816880619628945,mid,False
271684,10.396157110781544,9.930461266990243,-0.4656958437913019,10.351209449191186,10.291812556868228,-0.059396892322958195,-0.029965107726904836,0.24090085991865623,0.2708659676455611,0.0007574728741171566,0.0014098330082276177,1.0,1.0,271684.0,271684.0,0.03618751804711791,low,False
140928,10.640339174083136,10.16799449340349,-0.47234468067964563,10.498952974102183,10.4625304345257,-0.036422539576483004,-0.09425746665396885,0.1963572940814731,0.29061476073544196,0.000519100991936364,0.002499894928597777,1.0,0.0,140928.0,140928.0,0.021883847760741763,low,False
216550,10.577734899645193,10.104725161773837,-0.47300973787135625,10.526544778272601,10.40711936130698,-0.11942541696562081,-0.03412674758172834,0.201596133022096,0.23572288060382435,0.0006918735514474978,0.0,0.0,0.0,216550.0,216550.0,0.01198874284875478,low,False
1415,10.617670297961807,10.1422574756239,-0.4754128223379066,11.0071826169572,11.102086629381915,0.09490401242471513,0.259674879330263,0.6398861025053438,0.3802112231750808,0.0015931019034076282,0.003515625151780018,1.0,1.0,1415.0,1415.0,0.40113540640557066,high,False
112637,10.453170577894255,9.977355379063109,-0.4758151988311461,10.214273584541154,10.138084282893134,-0.07618930164801974,-0.15926466223540114,0.10715260255334937,0.2664172647887505,0.001389768313889386,0.0,0.0,0.0,112637.0,112637.0,0.0017397247757618352,low,False
423945,10.672965823264672,10.195344108667399,-0.477621714597273,10.507468843364693,10.501632173486986,-0.005836669877707479,-0.11033131993331848,0.20419204321305756,0.314523363146376,0.0015715070542578736,0.003493042771757799,1.0,1.0,423945.0,423945.0,0.12170630518049781,mid,False
774849,10.359598799526776,9.88182628582009,-0.47777251370668594,10.512186631116187,10.485303387052147,-0.026883244064039857,0.10172522105960664,0.40231806748803844,0.3005928464284318,0.0024244071093509627,0.005048691112787265,1.0,0.0,774849.0,774849.0,0.046008453863487696,low,False
72033,10.791024937919197,10.3107666238476,-0.48025831407159636,10.672888947128461,10.620925417362619,-0.05196352976584251,-0.0787573271938225,0.20677252901001233,0.28552985620383486,0.0015919749418360875,0.003062937940935967,0.0,0.0,72033.0,72033.0,0.16353493400012892,mid,False
246865,10.343106836319555,9.861615466528564,-0.48149136979099083,10.129989659651928,9.462238100175657,-0.6677515594762706,-0.14207811777841736,-0.266251577568605,-0.12417345979018765,0.00043599064929562793,0.0,0.0,0.0,246865.0,246865.0,0.0,low,False
245505,10.414249615002365,9.932600189508872,-0.48164942549349377,11.230230523236555,11.308879223380902,0.07864870014434722,0.5439872721561257,0.9175193559146878,0.37353208375856206,0.0055003446137264775,0.00964580120588164,1.0,0.0,245505.0,245505.0,0.6480011016664744,high,False
750387,10.469900228937727,9.98755566140659,-0.4823445675311362,10.478595995913047,10.461945522862369,-0.016650473050678016,0.005797177983546923,0.3162599076371854,0.3104627296536385,0.0019125932682424265,0.0036904059269645823,1.0,1.0,750387.0,750387.0,0.06737534848765556,low,False
168374,10.704323072354066,10.221288176819504,-0.483034895534562,10.73393108432153,10.71342959229838,-0.02050149202314877,0.019738674644974485,0.32809427698591725,0.3083556023409428,0.0013227215064759465,0.0029680420507469754,1.0,1.0,168374.0,168374.0,0.5655616789755166,high,False
435755,10.410681267127481,9.922798947050774,-0.4878823200767073,10.309212127996465,10.010670946202776,-0.2985411817936896,-0.06764609275401064,0.05858133276800093,0.12622742552201155,0.00038164512509428363,0.0,0.0,0.0,435755.0,435755.0,0.0021954015696943052,low,False
32330,10.645448760990115,10.157011509875437,-0.4884372511146786,11.034961079985509,11.032450719582705,-0.002510360402803613,0.259674879330263,0.5836261398048461,0.3239512604745831,0.005026342049382843,0.030615940982305957,1.0,0.0,32330.0,32330.0,0.49077112252368926,high,False
1373485,10.680583310128634,10.189503816370584,-0.4910794937580505,10.503231795300293,10.441574890450724,-0.06165690484956876,-0.11823434321889437,0.16804738272009345,0.2862817259389878,0.00043682020913446396,0.001591741628602709,0.0,0.0,1373485.0,1373485.0,0.015754261790411034,low,False
964959,10.300748006931874,9.807856544791,-0.4928914621408733,10.11463746324677,9.868003435401983,-0.24663402784478805,-0.12407369579006859,0.04009792707398778,0.16417162286405637,0.0005087788097457151,0.0,0.0,0.0,964959.0,964959.0,0.001704084072487476,low,False
765512,10.22484385269228,9.731114821053785,-0.4937290316384946,10.291379343021614,10.261787498210673,-0.029591844810941126,0.04435699355288982,0.35378178477125827,0.30942479121836847,0.0016178580490344898,0.0025540864879430446,1.0,1.0,765512.0,765512.0,0.225296488365099,mid,False
53810,10.505694581986571,10.011009321487265,-0.49468526049930617,10.941789640522826,10.90371898449656,-0.03807065602626558,0.2907300390241692,0.595139775339531,0.3044097363153618,0.0025669643275312293,0.007051047625922836,1.0,0.0,53810.0,53810.0,0.5074586949946592,high,False
1542414,10.56731657711036,10.072108819567548,-0.4952077575428113,10.81373767883119,10.784109066229828,-0.029628612601362292,0.1642807344805531,0.47466683110818647,0.3103860966276334,0.001079605009091601,0.005435654873230522,1.0,0.0,1542414.0,1542414.0,0.18626828320611175,mid,False
7598,10.220810883528328,9.72403695635612,-0.4967739271722085,10.151448253276397,9.527929668323967,-0.6235185849524303,-0.046241753501287605,-0.13073819202143552,-0.08449643852014792,0.0026633523112139404,0.0,0.0,0.0,7598.0,7598.0,0.0006176595065849973,low,False
280889,10.764817417103206,10.265701079607478,-0.49911633749572815,10.53305306841421,10.434150864604765,-0.0989022038094447,-0.1545095657926645,0.11229985666485898,0.2668094224575235,0.0010279604522812178,0.002716415250188567,1.0,0.0,280889.0,280889.0,0.09057425553208112,low,False
1896059,10.268892054713312,9.769259205359733,-0.49963284935357954,10.29612109252632,10.020485896012703,-0.27563519651361723,0.018152691875338512,0.16748446043531426,0.14933176855997574,0.0017834555962573623,0.0,0.0,0.0,1896059.0,1896059.0,0.001096889365869851,low,False
25850,10.647976923724153,10.147292169432795,-0.500684754291358,10.76763287148106,10.675760303968518,-0.09187256751254225,0.07977063183793899,0.35231208969048267,0.2725414578525437,0.0011080729510903752,0.004189405051273421,1.0,0.0,25850.0,25850.0,0.11959869809107086,mid,False
496985,10.655450145419445,10.154269039599232,-0.5011811058202138,10.65674775710472,10.56374443992397,-0.09300331718074872,0.0008650744568487967,0.2729836002164929,0.2721185257596441,0.001257261209308193,0.002661080923209984,0.0,0.0,496985.0,496985.0,0.031076906081664538,low,False
1107677,10.356056164378426,9.854649292510432,-0.501406871867994,11.105291786628255,10.952513523774261,-0.1527782628539942,0.49949041483321865,0.7319094875092191,0.23241907267600048,0.006031709484968636,0.0,1.0,0.0,1107677.0,1107677.0,0.3941917563014274,mid,False
1125165,10.382066957957774,9.878306282864319,-0.5037606750934547,10.687059683709279,10.646919946688111,-0.040139737021167576,0.20332848383433658,0.5124091092158615,0.3090806253815249,0.001523625589783888,0.003318249382658929,1.0,0.0,1125165.0,1125165.0,0.18100156796921754,mid,False
9659,10.370780998331895,9.86701311551037,-0.503767882821526,10.147240531731278,10.127468368676677,-0.01977216305460061,-0.1490269777337452,0.1736368354442053,0.3226638131779505,0.0005745283917995713,0.002001455567824577,1.0,0.0,9659.0,9659.0,0.008267232293953798,low,False
361487,10.271162770834566,9.766570278312178,-0.5045924925223879,10.2514578388155,10.248118912059825,-0.0033389267556760416,-0.013136621346043072,0.3210324224984304,0.3341690438444735,0.0015663463479263162,0.0026314430167502616,1.0,1.0,361487.0,361487.0,0.11409101625744272,mid,False
152636,10.519143149941845,10.011369020633058,-0.5077741293087872,10.726992312838231,10.698751602006617,-0.02824071083161428,0.13856610859759158,0.45825505424903906,0.31968894565144745,0.0018330207759164852,0.003894042902716801,1.0,1.0,152636.0,152636.0,0.14872657540858322,mid,False
805018,10.788288336044058,10.279002191355351,-0.5092861446887067,10.59886256015128,10.494631605112572,-0.10423095503870883,-0.12628385059518546,0.14375294250481319,0.2700367930999986,0.0004148230353715384,0.0,1.0,0.0,805018.0,805018.0,0.06872628673406594,low,False
1699510,10.728745045408377,10.216747653430042,-0.5119973919783352,10.675760303968518,10.595002163338245,-0.08075814063027309,-0.035323160959905724,0.2521696732721356,0.2874928342320413,0.0015010425952003083,0.0,1.0,0.0,1699510.0,1699510.0,0.30788281630896613,mid,False
1040964,10.680612850555681,10.168420105188213,-0.512192745367468,10.772813382063914,10.715393258873608,-0.05742012319030643,0.06146702100548912,0.36464876912359606,0.30318174811810694,0.0012724905937037756,0.004434915517786603,1.0,0.0,1040964.0,1040964.0,0.12568332096647,mid,False
801128,10.253489618218124,9.739703632309268,-0.5137859859088554,10.208541956627766,9.743064678704625,-0.4654772779231404,-0.029965107726904836,0.002240697596903899,0.032205805323808734,0.00020227110140951267,0.0,0.0,0.0,801128.0,801128.0,0.000372586197169294,low,False
154382,10.44525859833201,9.930121698319118,-0.5151369000128927,10.342820742905763,10.304191343367666,-0.038629399538097076,-0.0682919036174987,0.24937976336569992,0.3176716669831986,0.0014561862343271572,0.002305141626230778,1.0,1.0,154382.0,154382.0,0.10674785479545622,mid,False
1782066,10.402573786676596,9.885606528044502,-0.5169672586320946,10.3350514024843,10.265943432020586,-0.06910797046371364,-0.045014922794864555,0.25355793598405596,0.29857285877892054,0.0024995769307527347,0.0,0.0,0.0,1782066.0,1782066.0,0.002448264461147175,low,False
308423,10.886360675128794,10.368560405534481,-0.5178002695943125,10.590672148964808,10.537010190531769,-0.05366195843303956,-0.19712568410932282,0.11229985666485898,0.30942554077418183,0.0005880902752848137,0.002059417633955175,1.0,0.0,308423.0,308423.0,0.11181480557561263,mid,False
684934,10.347152881454,9.826233994276416,-0.5209188871775847,10.655250180315406,10.56834996398955,-0.08690021632585498,0.2053981992409365,0.49474397980875695,0.28934578056782045,0.0018991526943613678,0.0038856473038926275,1.0,0.0,684934.0,684934.0,0.2589065723398106,mid,False
376593,10.286888653557488,9.763654240258326,-0.5232344132991624,10.210112652169025,10.172466595515285,-0.03764605665373999,-0.05118400092564254,0.27254157017130703,0.32372557109694955,0.001095254239684668,0.0023273458188751753,1.0,0.0,376593.0,376593.0,0.026724148029096728,low,False
229037,10.505540582745454,9.979611992037755,-0.5259285907076983,10.641534483314617,10.596722153022716,-0.04481233029190079,0.09066260037944138,0.41140677398997444,0.3207441736105331,0.0015945299215271542,7.586045563871626e-07,0.0,0.0,229037.0,229037.0,0.04673706022728335,low,False
1406104,10.610445222157553,10.083950623252964,-0.5264945989045895,10.5355304982806,10.494088394476512,-0.04144210380408886,-0.049943149251301736,0.27342518081569883,0.32336833006700055,0.0014354024317732145,0.0025520182054579246,1.0,0.0,1406104.0,1406104.0,0.08078707756529256,low,False
29125,10.644525066593296,10.11749973951673,-0.5270253270765668,10.70881291225476,10.601417254866915,-0.10739565738784584,0.042858563774310285,0.32261167690012355,0.27975311312581325,0.0020127624165201924,0.0,0.0,0.0,29125.0,29125.0,0.23372983126068578,mid,False
284458,10.557381797098081,10.029536422089233,-0.5278453750088481,10.45007881277165,10.357210191880084,-0.09286862089156678,-0.07153532288428702,0.21844917986056758,0.2899845027448546,0.002191179036667257,0.0,0.0,0.0,284458.0,284458.0,0.0033776502975812295,low,False
5647818,10.740917302148755,10.211362861026693,-0.5295544411220625,10.487516369331182,10.418910881682374,-0.06860548764880825,-0.16893395521171642,0.13836534710378634,0.30729930231550273,0.0007569289883985089,0.002037411647521438,1.0,0.0,5647818.0,5647818.0,0.09553839372989889,low,False
145106,10.342138465822611,9.80674708912454,-0.5353913766980707,10.803196031337691,10.91376093319472,0.11056490185702827,0.3073717103433867,0.7380092293801198,0.43063751903673314,0.002773725340913514,0.00593005912459712,1.0,1.0,145106.0,145106.0,0.46633463270504993,high,False
133204,10.604971985390465,10.066154110925119,-0.5388178744653462,10.595432799795104,10.607738964884362,0.012306165089258414,-0.006359457063574282,0.36105656930616303,0.3674160263697373,0.001107222493195124,0.0023858983553887636,1.0,1.0,133204.0,133204.0,0.29186217057217306,mid,False
4679778,10.42594899094936,9.882377540283905,-0.5435714506654552,10.248597476121018,10.26271444425999,0.014116968138971231,-0.11823434321889437,0.25355793598405596,0.3717922792029503,0.00039363641999823454,0.0,0.0,0.0,4679778.0,4679778.0,0.022575777803876856,low,False
1277093,10.420123040277545,9.876478495387525,-0.5436445448900198,10.218395029458962,9.979376175675812,-0.23901885378315058,-0.13448534054572184,0.06859845352552497,0.20308379407124683,0.0007909349338496586,0.0,0.0,0.0,1277093.0,1277093.0,0.08130880937381554,low,False
37835,10.534808629785763,9.989332686984502,-0.5454759428012608,10.368242803728089,10.28702331573836,-0.08121948798972944,-0.1110438840384486,0.19846041916923743,0.309504303207686,0.0033836746483178817,0.0,0.0,0.0,37835.0,37835.0,0.004593668735203839,low,False
15531,10.507527786292021,9.961965856016597,-0.545561930275424,10.843909151755803,10.919513250093814,0.07560409833801174,0.22425424364252114,0.638364929384811,0.41411068574228993,0.0023988044148332195,0.0038107963900685005,1.0,1.0,15531.0,15531.0,0.38874800203120186,mid,False
735584,10.487901435434194,9.937617144393009,-0.5502842910411854,10.23450050261662,10.182049074901865,-0.05245142771475386,-0.16893395521171642,0.16295462033923774,0.3318885755509542,0.0018797994395233324,0.002843188371061443,0.0,0.0,735584.0,735584.0,0.002933450172638093,low,False
74170,10.478478810279782,9.927780144936406,-0.5506986653433756,10.782433350014841,10.616027280813576,-0.16640606920126544,0.2026363598233737,0.45883142391811255,0.25619506409473886,0.0014270899729656452,0.0,0.0,0.0,74170.0,74170.0,0.5129623940353314,high,False
16955,10.405494309090715,9.85254469631565,-0.5529496127750644,10.586298574352387,10.571999538634673,-0.014299035717714403,0.12053617684111509,0.47963656154601503,0.3591003847048999,0.0010299373514411634,0.0036161412009249228,1.0,0.0,16955.0,16955.0,0.2729268093245872,mid,False
54269,10.397564829210609,9.843464597485251,-0.5541002317253572,10.12556772301107,10.101415907570633,-0.024151815440436764,-0.1813314041330257,0.17196754005692175,0.35329894418994745,0.00054539017951566,0.0019742561388160097,0.0,0.0,54269.0,54269.0,0.004068428010526034,low,False
250132,10.445697235693672,9.891211952410751,-0.5544852832829203,10.47292627350668,10.67790145953232,0.20497518602564035,0.018152691875338512,0.524459671414379,0.5063069795390405,0.0010407256205788335,0.0034900103422682836,1.0,0.0,250132.0,250132.0,0.3778806930035302,mid,False
129078,10.466703452790568,9.904417542507998,-0.5622859102825704,10.55674331325384,10.522490662608222,-0.03425265064561778,0.06002657364218184,0.4120487467334828,0.35202217309130096,0.0005649885186284921,0.0024270954676916725,1.0,1.0,129078.0,129078.0,0.08248711177067111,low,False
15398,10.555345023553409,9.99062250811178,-0.5647225154416287,10.898609595797847,10.868003423348549,-0.030606172449298086,0.2288430481629583,0.584920610157845,0.3560775619948867,0.00539324449303474,0.0,0.0,0.0,15398.0,15398.0,0.45714728755401474,high,False
3198019,10.860053404498675,10.294991545063068,-0.5650618594356072,10.675044233157864,10.648446474952516,-0.026597758205348043,-0.12333944756054026,0.23563661992629903,0.3589760674868393,0.0008113848785061112,0.0019017270540939836,1.0,1.0,3198019.0,3198019.0,0.23648107845969893,mid,False
8251358,10.71887947249789,10.150945591582937,-0.5679338809149534,10.49299993062015,10.447060786140048,-0.04593914448010139,-0.15058636125182867,0.1974101297047395,0.34799649095656815,0.0005893683402659287,0.002282731795759676,0.0,0.0,8251358.0,8251358.0,0.09016098255572914,low,False
496129,10.386782793859503,9.818281670997113,-0.56850112286239,10.102086636413087,10.06866288233237,-0.03342375408071696,-0.18979743829761064,0.16692080755683916,0.3567182458544498,0.001564308395640716,0.002314453034501166,1.0,1.0,496129.0,496129.0,0.04463811900099312,low,False
2860534,10.525524133799395,9.956401559310411,-0.5691225744889845,10.490266804599981,10.350453532446299,-0.1398132721536829,-0.02350488613294323,0.2627013154239257,0.28620620155686893,0.0011849451221688943,0.0,1.0,0.0,2860534.0,2860534.0,0.2881811439618938,mid,False
4107179,10.464246832674139,9.890305525896201,-0.5739413067779378,10.73952693673859,10.864774435587952,0.1252474988493617,0.1835200693763009,0.6496459397945001,0.46612587041819925,0.0018531072572051063,0.0038187970362993174,1.0,0.0,4107179.0,4107179.0,0.41147732435567796,high,False
1442638,10.350653380938972,9.776365877895515,-0.5742875030434575,10.229531403066973,10.202201799636311,-0.02732960343066182,-0.08074798524799912,0.28389061449386377,0.36463859974186286,0.00043040672729341385,0.0012877220425504014,1.0,0.0,1442638.0,1442638.0,0.045100942837995706,low,False
775921,10.400243189323133,9.825719954802445,-0.5745232345206883,10.197385149450964,10.224504789503484,0.02711964005252021,-0.1352386932481119,0.26585655646735895,0.40109524971547084,0.0005996118318050808,0.0019235666058882795,1.0,1.0,775921.0,775921.0,0.11314682340753995,mid,False
2687587,10.613004385302542,10.037915186516079,-0.575089198786463,10.573360213324738,10.526544778272601,-0.04681543505213703,-0.026429447985202054,0.3257530611710147,0.35218250915621674,0.001663924029993585,0.002840084135036431,1.0,1.0,2687587.0,2687587.0,0.24546741742248937,mid,False
561091,10.717775702163596,10.137125925861458,-0.5806497763021383,10.781312583370926,10.647683881530925,-0.13362870184000109,0.042357920804886345,0.340371970446312,0.29801404964142564,0.003341004369417658,0.0,1.0,0.0,561091.0,561091.0,0.01686046344377043,low,False
176704,10.362887155564527,9.781726779040667,-0.5811603765238598,10.385332022314467,10.286585295705782,-0.09874672660868455,0.014963244499960246,0.33657234444340967,0.32160909994344944,0.0007065162206708544,0.0,0.0,0.0,176704.0,176704.0,0.0011848315242962105,low,False
2679391,10.834295625645476,10.252936786318521,-0.5813588393269544,10.65148352811028,10.573812841668117,-0.07767068644216302,-0.12187473169013034,0.21391737023306273,0.3357921019231931,0.0019803462226382082,0.0,1.0,0.0,2679391.0,2679391.0,0.03291261055975005,low,False
18408,10.636536334044413,10.055033735794266,-0.5815025982501467,10.32634146181649,10.280406171339793,-0.04593529047669698,-0.2067965814852826,0.15024829036368545,0.35704487184896805,0.004524919379756708,0.00573343178164086,1.0,0.0,18408.0,18408.0,0.07843209095293555,low,False
75753,10.607895232886646,10.02577761846952,-0.5821176144171254,10.594139607275844,10.643850738569745,0.04971113129390048,-0.00917041707386739,0.4120487467334828,0.4212191638073502,0.0008620153974313651,0.0027980938067276176,1.0,0.0,75753.0,75753.0,0.4238658233099228,high,False
