halo_catalogue_index,is_central,x_galaxy,y_galaxy,z_galaxy,stellar_mass,sfr_instant,rhalf_stars,h1_mass,h2_mass,kappa_co_stars,kappa_co_gas,disc_to_total_stars,stellar_angular_momentum,stellar_age,gas_metallicity_lower,gas_metallicity_upper,dust_mass,descendant_id,track_id,vel_x,vel_y,vel_z,host_halo_x,host_halo_y,host_halo_z,halo_mass_m200crit,sfr_100myr,bh_mass,bh_accretion_rate,bh_thermal_energy_cum,n_agn_events,host_fof_halo_id,snapshot_file,snapshot_label,redshift,snapshot,stellar_mass_raw,rhalf_raw,rhalf,bh_mass_raw,ssfr_instant,log10_ssfr_instant,exsitu_frac,bh_to_stellar_mass,log10_bh_to_stellar_mass,log10_stellar_mass,log10_rhalf,compactness_sigma_1p5,lookback_time_gyr
140928.0,0.0,83.74359893798828,65.33187103271484,112.21329498291016,29633529856.0,0.3035833239555359,0.0013653436908498406,331254272.0,57191688.0,0.3759765625,0.2431640625,0.49267578125,0.005962590221315622,8.495062828063965,0.00043821334838867193,0.00043821334838867193,1810474.375,-1.0,140928,-779.407958984375,1021.991943359375,4.7919921875,0.0,0.0,0.0,0.0,0.2515495717525482,69545096.0,0.005596419330686331,2.500475737576835e-08,4759.0,56056939.0,GalaxyProperties_SFR_GE_0_z0.2.txt,GalaxyProperties_SFR_GE_0_z0.2,0.2,,29633529856.0,0.0013653436908498406,1.3653436908498406,69545096.0,1.0244588661248142e-11,-10.989505474621154,,0.002346838069509258,-2.6295168754396414,10.471783386399933,0.135241987824677,10.268920404662918,2.5089039897842156
140928.0,0.0,91.04266357421875,72.35771179199217,122.06700134277344,29360230400.0,0.0,0.001482530147768557,0.0,0.0,0.349609375,0.0,0.4521484375,0.004546629264950752,9.65958786010742,0.0,0.0,0.0,-1.0,140928,46.49523925781249,663.8951416015625,-431.90478515625,0.0,0.0,0.0,0.0,0.0,72519064.0,9.504142362004585e-09,3.103003010096472e-08,4796.0,34233429.0,GalaxyProperties_SFR_GE_0_z0.1.txt,GalaxyProperties_SFR_GE_0_z0.1,0.1,,29360230400.0,0.001482530147768557,1.482530147768557,72519064.0,,,,0.0024699759849296007,-2.607307269276067,10.467759459318149,0.17100353365613136,10.21125415883395,1.3432652912376943
140928.0,0.0,100.08704376220705,80.32861328125,133.64523315429688,29008844800.0,0.0,0.0015716552734375,0.0,0.0,0.3125,0.0,0.412109375,0.003234332194551825,11.003271102905272,0.0,0.0,0.0,-1.0,140928,-234.76983642578125,180.73016357421875,-247.46978759765625,0.0,0.0,0.0,0.0,0.0,72519064.0,2.9635041087772147e-09,3.7546335818205996e-08,4796.0,72632674.0,GalaxyProperties_SFR_GE_0_z0.0.txt,GalaxyProperties_SFR_GE_0_z0.0,0.0,,29008844800.0,0.0015716552734375,1.5716552734375,72519064.0,,,,0.002499894928597777,-2.6020782444836184,10.4625304345257,0.1963572940814731,10.16799449340349,0.0
141036.0,1.0,25.08653450012207,12.660215377807615,32.045631408691406,1094420224.0,3.0083796977996826,0.0012710571754723787,8579668480.0,341014976.0,0.39599609375,0.2578125,0.6083984375,0.0022861622273921967,0.2612716853618622,2.9981136322021484e-05,3.141164779663086e-05,3896183.75,-1.0,141036,-15.52655029296875,179.87344360351562,193.3734436035156,125.42929077148436,63.31164550781249,160.2189483642578,176786063360.0,,101425.890625,0.00031423746258951724,3.750156652229664e-13,74.0,88239447.0,GalaxyProperties_SFR_GE_0_z4.0.txt,GalaxyProperties_SFR_GE_0_z4.0,4.0,,1094420224.0,0.0012710571754723787,1.2710571754723787,101425.890625,2.748834160615514e-09,-8.560851460702958,,9.26754535422401e-05,-4.033035279909565,9.039184109860734,0.10416508669379139,8.882936479820048,12.254924978060174
141036.0,1.0,31.3425235748291,15.927419662475584,40.17747497558594,3645627136.0,5.700087547302246,0.002124786376953125,23269543936.0,1095640320.0,0.4619140625,0.3212890625,0.767578125,0.014366766437888144,0.43623039126396174,3.272294998168945e-05,3.319978713989258e-05,14314603.0,-1.0,141036,-58.705657958984375,165.69430541992188,154.99435424804688,125.37623596191406,63.70895385742188,160.71005249023435,643426353152.0,,170979.328125,0.0001047458135872148,2.8502027127341734e-12,301.0,85638747.0,GalaxyProperties_SFR_GE_0_z3.0.txt,GalaxyProperties_SFR_GE_0_z3.0,3.0,,3645627136.0,0.002124786376953125,2.124786376953125,170979.328125,1.5635410135652025e-09,-8.80589072220395,,4.6899839656284585e-05,-4.328828642071907,9.561772248230525,0.3273152732220674,9.070799338397425,11.647369057801193
141036.0,1.0,41.677711486816406,21.470626831054688,53.77903747558594,53879148544.0,82.78407287597656,0.0007921854848973453,19833772032.0,6334704128.0,0.7353515625,0.197998046875,0.8740234375,0.13047614693641663,0.583195686340332,0.0001347064971923828,0.0001361370086669922,126107672.0,-1.0,141036,-128.94223022460935,194.15777587890625,159.957763671875,125.0336227416992,64.4096450805664,161.33489990234375,1611689230336.0,,18472916.0,0.020131148397922516,1.0001903749667915e-09,2692.0,80930989.0,GalaxyProperties_SFR_GE_0_z2.0.txt,GalaxyProperties_SFR_GE_0_z2.0,2.0,,53879148544.0,0.0007921854848973453,0.7921854848973453,18472916.0,1.5364770066544682e-09,-8.813473934566604,,0.00034285835057163593,-3.46488526850277,10.731420723918724,-0.10117311937522366,10.88318040298156,10.511840978779919
141036.0,1.0,45.40203857421875,23.511625289916992,58.74225997924805,61375377408.0,6.2006330490112305,0.0009169145487248896,12259458048.0,1185926912.0,0.7451171875,0.2197265625,0.87890625,0.12785494327545166,0.9135178327560426,0.00010180473327636717,0.00010263919830322264,42598276.0,-1.0,141036,-133.96902465820312,188.3309631347656,153.33096313476562,124.85862731933592,64.65240478515625,161.53829956054688,1501744594944.0,,49566132.0,0.08172168582677841,3.3306035707170163e-09,3515.0,65689258.0,GalaxyProperties_SFR_GE_0_z1.75.txt,GalaxyProperties_SFR_GE_0_z1.75,1.75,,61375377408.0,0.0009169145487248896,0.9169145487248896,49566132.0,1.0102802314015597e-10,-9.995558144959121,,0.0008075898526945641,-3.0928091465714433,10.787994175692457,-0.0376711362454285,10.844500880060599,10.067989902798269
141036.0,1.0,49.86335372924805,25.965524673461918,64.70215606689453,59579404288.0,0.5548136830329895,0.0010055542225018144,8169718272.0,69850120.0,0.716796875,0.30126953125,0.8671875,0.10271032899618147,1.459389090538025,4.589557647705078e-05,4.6908855438232415e-05,5957467.5,-1.0,141036,-124.76559448242188,177.43438720703125,142.034423828125,124.67031860351562,64.92277526855469,161.75274658203125,1711638970368.0,,67257424.0,0.009297438897192478,5.501094690885111e-09,3684.0,12652060.0,GalaxyProperties_SFR_GE_0_z1.5.txt,GalaxyProperties_SFR_GE_0_z1.5,1.5,,59579404288.0,0.0010055542225018144,1.0055542225018144,67257424.0,9.31217238009101e-12,-11.030948993279518,,0.001128870367264589,-2.9473559269980147,10.775096156553953,0.0024054940261647798,10.771487915514706,9.517953225421422
141036.0,1.0,55.309280395507805,28.980791091918945,71.98495483398438,57939603456.0,0.7074034214019775,0.0010443793144077063,8979857408.0,38204048.0,0.6962890625,0.2783203125,0.8564453125,0.07875984162092207,2.146160364151001,3.0934810638427734e-05,3.1054019927978516e-05,6126659.5,-1.0,141036,-139.92266845703125,172.17730712890625,107.477294921875,124.43902587890624,65.2083969116211,161.9593048095703,1754117570560.0,,78543256.0,0.016859089955687523,7.965621939831635e-09,3757.0,66628855.0,GalaxyProperties_SFR_GE_0_z1.25.txt,GalaxyProperties_SFR_GE_0_z1.25,1.25,,57939603456.0,0.0010443793144077063,1.0443793144077063,78543256.0,1.2209324524272725e-11,-10.913308362549445,,0.0013556056879064878,-2.867866617600063,10.76297551852635,0.01885826134359631,10.734688126510955,8.824468705500548
141036.0,1.0,62.066532135009766,32.75533676147461,81.0764389038086,56924491776.0,0.5107605457305908,0.0010967254638671875,9829040128.0,41025504.0,0.6728515625,0.31884765625,0.828125,0.06098402664065361,3.0270192623138428,3.3795833587646484e-05,3.3855438232421875e-05,4313206.5,-1.0,141036,-169.05392456054688,152.64605712890625,87.74609375,124.13626098632812,65.51576232910156,162.1512451171875,2056465547264.0,,89981592.0,0.03758878260850906,1.1546140044060849e-08,3842.0,2194883.0,GalaxyProperties_SFR_GE_0_z1.0.txt,GalaxyProperties_SFR_GE_0_z1.0,1.0,,56924491776.0,0.0010967254638671875,1.0967254638671875,89981592.0,8.972597379357424e-12,-11.047081819582843,,0.0015807184077124645,-2.8011454892511063,10.755299161907047,0.04009792707398778,10.695152271296067,7.933125732843223
141036.0,1.0,65.252685546875,34.548709869384766,85.3830337524414,56534061056.0,0.31092551350593567,0.0011203164467588067,7789050368.0,23257954.0,0.6494140625,0.2763671875,0.818359375,0.0535043179988861,3.448786497116089,3.0994415283203125e-05,3.0994415283203125e-05,2542647.25,-1.0,141036,-181.91290283203125,148.787109375,79.48712158203125,123.986083984375,65.64373016357422,162.223876953125,1979004485632.0,,95624504.0,0.0028879917226731777,1.3599025017185797e-08,3878.0,66445658.0,GalaxyProperties_SFR_GE_0_z0.9.txt,GalaxyProperties_SFR_GE_0_z0.9,0.9,,56534061056.0,0.0011203164467588067,1.1203164467588067,95624504.0,5.499790881782707e-12,-11.25965382334474,,0.0016914494061425877,-2.7717409880987063,10.752310183600285,0.04934071166108622,10.678299116108654,7.504248224870964
141036.0,1.0,68.78250885009766,36.54388046264648,90.16500091552734,56377888768.0,0.2553802728652954,0.0011528863105922935,6715372032.0,2249539.75,0.6298828125,0.24169921875,0.7958984375,0.04607158526778221,3.9190752506256095,2.810359001159668e-05,2.816319465637207e-05,1061025.0,-1.0,141036,-190.6966857910156,138.3033447265625,68.10333251953125,123.81327819824217,65.77824401855469,162.29953002929688,1951518294016.0,,102792528.0,0.0014913808554410934,1.6339873454285225e-08,3929.0,49925398.0,GalaxyProperties_SFR_GE_0_z0.8.txt,GalaxyProperties_SFR_GE_0_z0.8,0.8,,56377888768.0,0.0011528863105922935,1.1528863105922935,102792528.0,4.5297948973614076e-12,-11.343921461775409,,0.0018232773565360057,-2.7391472615420103,10.751108808435632,0.06178648238851785,10.658429084852854,7.024450261493308
141036.0,1.0,72.72112274169923,38.77077865600586,95.50774383544922,55987462144.0,0.29177197813987726,0.0011713365092873571,5387914752.0,59555612.0,0.630859375,0.29833984375,0.794921875,0.04239419847726822,4.4490838050842285,3.969669342041016e-05,3.969669342041016e-05,2820265.25,-1.0,141036,-196.796875,127.203125,65.3031005859375,123.6253662109375,65.90949249267578,162.36700439453125,2021483085824.0,,108282936.0,0.00556649174541235,1.926576231880972e-08,3972.0,76111821.0,GalaxyProperties_SFR_GE_0_z0.7.txt,GalaxyProperties_SFR_GE_0_z0.7,0.7,,55987462144.0,0.0011713365092873571,1.171336509287357,108282936.0,5.211380672862764e-12,-11.283047202003956,,0.001934056873688895,-2.713530759019263,10.748090781804029,0.06868167998438099,10.645068261827458,6.485740113059242
141036.0,1.0,77.13988494873047,41.27413177490234,101.51922607421876,55987462144.0,0.09113883972167967,0.0012111663818359375,5095093248.0,6367341.5,0.615234375,0.29541015625,0.775390625,0.032979413866996765,5.038811206817626,3.1828880310058594e-05,3.1828880310058594e-05,1731240.125,-1.0,141036,-210.9647521972656,120.83526611328124,61.33526611328125,123.420654296875,66.03742980957031,162.43453979492188,2056465547264.0,,111790688.0,0.034915272146463394,2.241741903219463e-08,3997.0,59874950.0,GalaxyProperties_SFR_GE_0_z0.6.txt,GalaxyProperties_SFR_GE_0_z0.6,0.6,,55987462144.0,0.0012111663818359375,1.2111663818359375,111790688.0,1.6278437391441352e-12,-11.788387286476619,,0.001996709329536564,-2.699685152839015,10.748090781804029,0.08320380767633297,10.62328507028953,5.87866522702614
141036.0,1.0,82.12277221679686,44.11002349853516,108.33256530761717,55597031424.0,0.2094118297100067,0.0012334188213571906,4665622016.0,101267416.0,0.6103515625,0.4677734375,0.771484375,0.03151499852538109,5.718117237091064,9.97781753540039e-05,9.97781753540039e-05,3676949.0,-1.0,141036,-230.6758270263672,104.524169921875,61.024169921875,123.17852020263672,66.16001892089844,162.49795532226562,2238873862144.0,,115298448.0,0.002653560834005475,2.638031659785156e-08,4017.0,19815410.0,GalaxyProperties_SFR_GE_0_z0.5.txt,GalaxyProperties_SFR_GE_0_z0.5,0.5,,55597031424.0,0.0012334188213571906,1.2334188213571906,115298448.0,3.766600919983802e-12,-11.424050391856802,,0.002073823818410352,-2.683228141843919,10.745051603262015,0.0911105712584421,10.608385746374353,5.192030025691046
141036.0,1.0,87.79357147216797,47.338733673095696,116.12478637695312,55831289856.0,0.5497060418128967,0.0012738364748656748,5153657344.0,261709168.0,0.58984375,0.48291015625,0.7578125,0.02588040940463543,6.464608192443848,0.00010263919830322264,0.00010263919830322264,6076617.0,-1.0,141036,-245.82275390625,83.0772705078125,68.37725830078125,122.90719604492188,66.26763916015625,162.5740966796875,2368808419328.0,,118501184.0,0.011412306688725948,3.111261293042844e-08,4039.0,88637925.0,GalaxyProperties_SFR_GE_0_z0.4.txt,GalaxyProperties_SFR_GE_0_z0.4,0.4,,55831289856.0,0.0012738364748656748,1.2738364748656748,118501184.0,9.84584169971172e-12,-11.006747151042884,,0.002122486947832266,-2.6731549717562606,10.746877661360593,0.1051136802586206,10.589207140972661,4.412555349296579
