track_id,halo_index,DoR,is_relic,is_central,density_contrast_300kpc_relic,density_contrast_300kpc_control,density_contrast_1000kpc_relic,density_contrast_1000kpc_control,density_contrast_3000kpc_relic,density_contrast_3000kpc_control
55277,55277,0.2432622540958914,False,False,,17244.959459957092,,930.2884413173199,,70.99289949591454
118905,118905,0.5214896050542128,False,False,,17732.307024469977,,1031.335047443571,,71.84220154055589
122366,122366,0.0846161754856639,False,False,,2277.729271661315,,1065.0508994999748,,70.64162146680337
122407,122407,0.3690903781258828,False,False,,1415.2638070834291,,1008.6540917650954,,71.61105758135561
122430,122430,0.2127513380438719,False,False,,3829.413115233244,,1024.5574092125994,,70.25055225405504
147947,147947,0.4734468374088254,False,False,,1774.3987067274109,,348.2412149839038,,67.49938129446518
148287,148287,0.3677359589363751,False,False,,18113.3334312744,,999.3299691531115,,71.45290642898553
148334,148334,0.2684124953667506,False,False,,16341.055325245014,,972.3887708647677,,68.3223248447323
268096,268096,0.1547124971241679,False,False,,3368.344843199521,,1001.1433864213251,,70.5169254129387
274531,274531,0.1734823210457089,False,False,,17301.668286036595,,976.0583716426274,,71.1933763457422
274885,274885,0.3694550284620017,False,False,,289.6724255900679,,922.5728710999307,,69.2381251075723
275206,275206,0.2852687016414217,False,False,,767.3256329458183,,1020.8039775998415,,69.78978494822546
275211,275211,0.5569864401063175,False,False,,18735.4200425515,,1013.9963978892473,,71.64172469072822
275239,275239,0.3929454956800792,False,False,,17867.180587076673,,978.3302736127205,,70.86997752993321
320700,320700,0.227125802748496,False,False,,18645.509596602602,,1011.5978989998663,,71.64172469072822
321857,321857,0.1258554475149342,False,False,,689.3905726911544,,138.69203903636148,,67.40509887466075
327661,327661,0.1605192788190455,False,True,,889.6139472064473,,47.421621258490504,,40.65289150618022
327724,327724,0.1329024101339827,False,False,,916.2893322523163,,801.5239463642788,,66.75066607865506
327744,327744,0.2718015459173876,False,False,,1264.462594563352,,952.5814803074625,,71.21491938085029
328637,328637,0.4970930105430944,False,False,,17602.272696072745,,1013.5088277029221,,71.84220154055589
568237,568237,0.1183467495797064,False,False,,1258.4432173021887,,828.0819339074237,,67.25274523387125
568559,568559,0.3151491280056683,False,False,,2188.7850557617767,,148.97119381821733,,66.83607780644495
570939,570939,0.1106218581720327,False,False,,605.246048632988,,54.524309832503064,,70.3876672288794
570943,570943,0.2426419622127673,False,False,,17623.736519314803,,975.5554049848051,,70.99289949591454
582580,582580,0.348728385911156,False,False,,51.21015445167587,,209.61925994898192,,67.04567875712638
582762,582762,0.2937569510396665,False,False,,538.7002880258856,,870.5145787751406,,71.15611960945238
583256,583256,0.5861285351246591,False,False,,17047.476457383902,,968.0707874036738,,71.64172469072822
584132,584132,0.2190463010409461,False,False,,1166.140881434505,,842.8544297002775,,69.39263295282767
674637,674637,0.2052695036029892,False,False,,329.71710448151384,,872.418237924294,,70.60056301296137
688108,688108,0.155563039329405,False,False,,371.56760220152427,,43.60489636849936,,53.40336832905026
688149,688149,0.5897139320328101,False,False,,2287.566203696173,,470.1134466268692,,69.7383351499141
688399,688399,0.2836840148324548,False,False,,1189.188715988529,,829.6900563638303,,67.33359495111813
688413,688413,0.2591086802871518,False,False,,263.0921403175228,,209.93276208588225,,69.9945704130515
689584,689584,0.4451379862492481,False,False,,16978.33283240838,,992.006165684186,,71.1933763457422
691330,691330,0.3039917702987958,False,False,,2538.003846403261,,917.469645247541,,70.86997752993321
1156661,1156661,0.1279632240908058,False,False,,540.3001722886899,,909.0706221875046,,69.16807864713385
1178793,1178793,0.1294634367737348,False,False,,3284.802267336988,,983.7414384073572,,71.84194809183276
1179972,1179972,0.2918260561287955,False,False,,16091.496796236026,,990.2115685092224,,71.79784825331336
1180354,1180354,0.5224525260194053,False,False,,16891.305351559422,,1032.457311928353,,72.11643156997235
1180475,1180475,0.290639310933213,False,False,,1156.240594697094,,790.9137535581676,,70.89963085770798
1180520,1180520,0.2192628009568124,False,False,,226.08883280887645,,858.5310667250089,,70.2508056628943
1181064,1181064,0.3082687606495318,False,False,,356.598373407387,,960.8419325664711,,70.64162146680337
1182130,1182130,0.1515467866009607,False,True,,196.4354784448612,,78.09230099560183,,66.07399343970647
1182682,1182682,0.1703431862627787,False,False,,2614.703446335148,,946.0963797237849,,71.13635070211149
1182721,1182721,0.1225020934935947,False,False,,1160.5492229901113,,899.1750998779431,,70.87479304237785
1354311,1354311,0.114079415390471,False,False,,218.99229515080253,,119.5237168530766,,69.25041730084678
1381340,1381340,0.2742777129028722,False,False,,180.21485488946576,,874.2508985832804,,70.72348495235346
1381720,1381720,0.3634583419109425,False,False,,1420.0159307580304,,447.7327310940252,,68.2064994031144
1382659,1382659,0.1151020792096507,False,True,,318.8505602745795,,47.421621258490504,,53.95601021537055
1382661,1382661,0.2786273341521515,False,False,,17.31157053564032,,357.8439763762459,,69.81170815309457
1382810,1382810,0.6914281742535744,True,False,17629.882617613872,,1031.335047443571,,71.84220154055589,
1388003,1388003,0.5313649757099977,False,False,,11.814931265909243,,850.8488545420712,,70.2508056628943
2229527,2229527,0.0829250742929671,False,False,,273.23002941645944,,73.31925196744514,,59.46354782340326
2230128,2230128,0.2665339740474897,False,False,,1258.4432173021887,,828.7046540549244,,67.25274523387125
2235793,2235793,0.1715363248397095,False,False,,263.0921403175228,,677.0137066315422,,70.30187532468119
2278693,2278693,0.1873700360410238,False,False,,1156.240594697094,,816.1783985938175,,70.030053061458
2281031,2281031,0.658747911592048,True,False,16340.239531351077,,992.1019685836153,,69.91245350536754,
2281117,2281117,0.1083518582737561,False,False,,3981.9725601350056,,912.0944067196676,,71.37788600578114
2281568,2281568,0.2222510328722516,False,False,,335.5780696434158,,673.0147843515861,,68.88320382452491
2281682,2281682,0.2438181771605249,False,False,,18677.58653028493,,1016.3350199664852,,71.64172469072822
2281842,2281842,0.31498866565904,False,False,,1487.0448230080938,,961.3354873828943,,71.433897867814
2282324,2282324,0.2826837286139383,False,False,,1461.2644761278375,,925.4880213526244,,71.433897867814
2643348,2643348,0.1977697444421766,False,True,,1742.7177492838216,,46.08037923066318,,51.805034433848675
2647731,2647731,0.0601945782796443,False,False,,502.85334945652266,,53.07400650352652,,51.35855505881983
2648374,2648374,0.1182512189926759,False,False,,83.14451741085394,,178.411829193392,,70.2508056628943
2652399,2652399,0.1121770976307374,False,False,,642.7087452469117,,915.5912200868831,,70.2508056628943
3643990,3643990,0.4591254695040852,False,False,,17629.882617613872,,1031.335047443571,,71.84220154055589
3644497,3644497,0.124482952860559,False,False,,2324.34782167801,,921.6939618598619,,71.13635070211149
3644682,3644682,0.0853302449705412,False,False,,689.3905726911544,,138.69203903636148,,65.6631552332022
3648198,3648198,0.4275379219689112,False,False,,258.0231924443984,,901.0188835610342,,70.74857626958521
3947401,3947401,0.3748454858557742,False,False,,3118.4854958890983,,959.6657764380761,,71.64172469072822
3949511,3949511,0.1078434308730569,False,False,,372.581397093999,,122.39139615511094,,66.30653139014949
4994410,4994410,0.3056204148473787,False,False,,16343.573948665413,,978.9221998749704,,70.06604259401612
4994475,4994475,0.0629016908593525,False,False,,889.6139472064473,,47.421621258490504,,46.673010511840396
4995580,4995580,0.2691205644991758,False,False,,17569.70471379851,,1021.3852113146074,,71.84220154055589
5374066,5374066,0.424431425313525,False,False,,16818.866940545457,,963.836633184616,,71.1933763457422
5381278,5381278,0.1599203391086232,False,False,,180.21485488946576,,895.9793829656217,,71.38016703099457
5386599,5386599,0.0758581468226789,False,False,,306.6850747433811,,775.6459890291546,,70.47764104698004
6701463,6701463,0.0833460332713406,False,False,,2378.6171838555583,,994.815248812858,,71.91595472014468
6705789,6705789,0.2981851909455995,False,False,,67.55750735411486,,175.81958529120692,,67.04567875712638
8869521,8869521,0.2156514342782503,False,False,,329.87550993346304,,822.3410184801506,,70.88188958003592
8874758,8874758,0.0980335825962855,False,False,,889.6139472064473,,47.421621258490504,,43.07407402304389
8875012,8875012,0.2423900424923713,False,False,,16833.234227791272,,983.6986686661149,,70.61044747327914
9492551,9492551,0.1830894490108083,False,False,,82.47921783632354,,857.604683999162,,70.64010077446466
9501576,9501576,0.1355039243105951,False,False,,1158.9017797005909,,969.9975417985052,,69.2010267817199
12368896,12368896,0.1997305618176975,False,False,,416.9980298990246,,886.6663834674807,,67.30128040177965
