subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
783297,0.0,4.180908203125,10.075276663226129
698792,0.0,2.01416015625,10.133659969175483
150980,2.6208160075111664,1.5621185302734375,10.121172114893486
796087,18.361960294801975,6.3629150390625,10.000110551087142
150083,2.631900109074195,1.720428466796875,10.064161504436388
335129,12.6858818148321,4.57000732421875,10.070604093138025
57440,3.042211793093884,2.063751220703125,10.004350980841629
339315,0.0,2.880096435546875,10.252679105442883
7294625,2.6226972988879425,1.57928466796875,10.113394938413023
60095,61.47480044003896,8.4991455078125,10.045051393942078
4008456,11.982871510197583,4.31060791015625,10.122607432936126
9122512,3.2459599193171016,1.552581787109375,10.200934633073736
1270973,27.80830172500282,6.6375732421875,10.097308200612972
1299953,8.280547055946954,3.543853759765625,10.06879201670534
1304129,7.302454135031439,2.681732177734375,10.173192541317023
1259617,4.161678258555185,2.079010009765625,10.13179010043632
47378,15.21735859940236,5.25665283203125,10.046024967371759
48364,0.0,2.620697021484375,10.02385829702513
138944,7.3942475488292985,3.543853759765625,10.008376094233684
311591,13.446156385303766,3.681182861328125,10.223142331365981
311779,4.717317528768035,2.74658203125,10.00228038158767
644801,2.8384135590677033,1.811981201171875,10.054957335298269
5312869,5.293836572505825,2.285003662109375,10.150815609842946
52608,10.31166913016932,3.692626953125,10.124353844570344
1352952,20.44992479679786,6.18743896484375,10.051658209854416
10039040,0.0,3.414154052734375,10.158599937556485
3932132,0.0,1.621246337890625,10.054194941866346
7144050,6.591761377974763,2.74658203125,10.14071780737467
1586458,3.9570559291169047,2.44140625,10.004398706246306
690382,4.025609303796955,2.3040771484375,10.04649126493246
