subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
1694775,7.218227599129023,2.63214111328125,10.225895701456155
526228,3.333795360624208,1.979827880859375,10.077549508947339
3482653,3.3857269411091693,2.1209716796875,10.039758424655627
402569,0.0,2.223968505859375,10.182782958746662
514602,2.6200316148388083,1.781463623046875,10.034920129245203
5888067,16.637873684936494,5.9814453125,10.01336954477333
1047901,28.068836043748888,6.58416748046875,10.011955106057716
7931028,6.436751178982377,2.6397705078125,10.147839668867082
81562,6.0718963737017475,2.506256103515625,10.176557993831693
115357,0.0,5.9814453125,10.017842236024528
85427,0.0,3.88336181640625,10.003076995885008
553480,0.0,3.780364990234375,10.10905639880502
87850,4.6407682079516235,2.63214111328125,10.006400857233276
34558,0.0,2.758026123046875,10.03376332215642
118668,0.0,3.84521484375,10.045385497408976
440918,0.0,2.9449462890625,10.23894841663302
4527032,7.767908339868882,3.406524658203125,10.075016259660506
16681,6.5243244487573975,2.5177001953125,10.204879459287397
269223,3.0575448913514265,1.964569091796875,10.04540243304866
938691,2.956045115366578,1.8711090087890625,10.044927407837589
16838,10.958721809649433,3.742218017578125,10.16256789134586
969387,5.852200648500002,3.0059814453125,10.025625441671918
126,94.17178998966847,11.2152099609375,10.145746497388103
997900,3.634465665607422,1.6460418701171875,10.231611235529288
3979,0.0,3.27301025390625,10.118409916867124
605496,0.0,4.05120849609375,10.005680402797475
227161,0.0,6.7901611328125,10.033562920226665
2367800,0.0,2.635955810546875,10.153815473032486
991478,3.485629337526916,2.086639404296875,10.045857812901062
22219,4.0320690229782485,1.71661376953125,10.242562214443103
