subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
6738838,3.0976215396949556,2.06756591796875,10.017625772062525
3623303,0.0,1.453399658203125,10.32796742262282
279721,4.252612196192786,2.330780029296875,10.074516959959222
6705763,10.23786284205562,3.814697265625,10.11099221804489
128900,6.865784528592485,2.872467041015625,10.125312372206157
40730,7.807165372068994,3.292083740234375,10.09682320891977
5091446,9.64833468265715,3.8909912109375,10.05592305612401
9050004,3.385855546577659,2.15911865234375,10.017497230809116
43335,16.158962927329412,5.4931640625,10.040036198212954
617091,11.257644102435734,4.2266845703125,10.101557190311672
2399247,5.779486479332263,2.685546875,10.118254241234292
2403887,6.332475896364485,2.8533935546875,10.096019838592273
43404,4.266838771247421,2.490997314453125,10.02310625938534
291470,8.98927491694485,3.475189208984375,10.140288562388356
5108326,4.2819775260431925,1.9283294677734375,10.195582045992342
1068221,0.0,1.56402587890625,10.002606265918425
243087,13.154945406895422,4.852294921875,10.065047967568342
239929,10.89077369574079,4.00543212890625,10.106531396651217
28199,3.0361494773678714,1.895904541015625,10.065237950253419
28241,6.606808492804703,2.643585205078125,10.162371645290717
243734,10.738628030667314,3.787994384765625,10.099774078118585
1060394,6.311329621916229,3.269195556640625,10.000579482963738
4810514,3.6377773790445644,2.26593017578125,10.007084812859313
254110,10.790370017231908,2.964019775390625,10.055153887294138
252901,2.484500988633954,1.6689300537109375,10.05860150679739
1098003,68.0900061966895,9.8724365234375,10.063692933903063
3517151,2.662916912988294,1.4095306396484375,10.193355968224058
531150,2.9016846638769493,1.995086669921875,10.003730360564628
1121346,4.760185781648033,2.3651123046875,10.094472539696538
4889847,2.6502440607073368,1.8405914306640625,10.009018719307859
