subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
3151984,1.6532381860306486,1.3751983642578125,10.010333978344372
11980,6.815310721081914,3.22723388671875,10.027502449155625
845312,4.8080188745079795,2.66265869140625,10.039215668914617
79031,11.215315154775453,3.330230712890625,10.22943407586398
1740341,7.960436349858355,3.513336181640625,10.054904002698054
413936,2.782324800689821,1.796722412109375,10.047408592094667
191695,0.0,4.4097900390625,10.00440157714301
870514,0.0,6.3018798828125,10.00129014935182
11696,5.881787935373723,1.712799072265625,10.383996803301612
423945,3.258517533504346,1.556396484375,10.201537753415359
82837,14.066442369177821,4.61578369140625,10.101407818689953
436420,9.490441101581382,3.37982177734375,10.162188761470418
3233641,0.0,1.789093017578125,10.01468150836161
200039,0.0,3.4027099609375,10.195893583560412
15719,17.481939558303566,4.1046142578125,10.092578513478918
939527,4.057277071449789,1.5163421630859375,10.32207952787277
1826560,0.0,1.47247314453125,10.22028414982566
219721,0.0,4.05120849609375,10.14969221862134
465532,0.0,3.391265869140625,10.041017743834933
997544,13.07789423448412,4.180908203125,10.136756938049638
1948311,26.804746047972003,5.7830810546875,10.137433909842947
2167,3.9636415881541325,2.44140625,10.001307629269165
4715933,0.0,2.330780029296875,10.041157420719898
492626,13.99750485473487,5.2490234375,10.027297707414942
104777,29.018755198994768,7.54547119140625,10.032408112453785
496954,3.7462751249186113,2.01416015625,10.10667647948989
2494,4.050103113804653,1.495361328125,10.332451884575432
10371452,6.221605896076653,3.192901611328125,10.027272920216282
849841,0.0,3.5247802734375,10.064427071218459
4345149,0.03215389764227439,4.7760009765625,10.046577948114725
