subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
56367,0.0015733145773992874,5.95855712890625,10.060273739253752
56561,0.0,2.407073974609375,10.184848552408674
149606,0.0,1.598358154296875,10.062004811232427
338104,0.00021374943025875837,3.53240966796875,10.157536236100116
338580,0.0,2.407073974609375,10.238892001900554
2679391,0.0,1.636505126953125,10.252936809314985
699810,6.364460027172754,2.796173095703125,10.10581890683048
697220,0.0,2.41851806640625,10.059972754698583
1398403,0.0,1.97601318359375,10.340981473289114
1401899,0.0,1.4171600341796875,10.050155026009875
2721897,0.0,3.35693359375,10.026382959984488
1432210,3.5783008489597705,2.2430419921875,10.01952803487762
45777,4.409395701986796,1.7299652099609375,10.28214977205989
59701,32.57945442151686,7.65228271484375,10.017134225509245
2474041,5.889978580889874,2.67791748046875,10.071733831461476
302454,4.65540293767117,2.4566650390625,10.070480702739701
1306025,7.008894451573724,2.704620361328125,10.176378272170055
1306033,9.724970146358828,3.570556640625,10.121893761566332
659091,5.6653210439762915,2.60162353515625,10.107293386467274
660992,3.8064116505047423,2.117156982421875,10.07092775386213
2595705,8.20032254110265,3.59344482421875,10.039763048303266
12362732,1.7375016856894945,1.3599395751953125,10.032240270629007
687613,0.0,4.3487548828125,10.045613943511022
6905,0.0,2.460479736328125,10.112899967782399
69528,0.0,13.3819580078125,10.004058603665099
2628933,0.0,2.407073974609375,10.264820143500451
5359964,0.0,2.96783447265625,10.07321381723826
1369672,0.0,2.460479736328125,10.003271281023299
69297,0.0,3.406524658203125,10.2133602111616
6787,3.157522805391636,2.00653076171875,10.029967501012374
