subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
1063756,8.18764332315186,2.8533935546875,10.229060797951046
2068644,4.865779203304555,2.7008056640625,10.027804247848115
1092345,3.5514216982701328,2.23541259765625,10.01640685149558
111539,44.122627973418275,9.7198486328125,10.034331665119414
2115708,5.314894452152657,2.73895263671875,10.05442073746699
248613,4.944290849067329,2.208709716796875,10.16311508677089
31415,4.99789574843453,2.73895263671875,10.034154487590229
252627,6.556334198998229,3.200531005859375,10.020099789004945
4811570,7.923569842605502,2.872467041015625,10.20038533751261
249347,3.704598367352446,2.162933349609375,10.063948920511212
11326054,6.378446061491559,2.93731689453125,10.088821905955438
113996,10.696521655991091,4.3487548828125,10.01130048861599
34283,7.426846807815309,3.44085693359375,10.045657552424656
116045,5.954240000799473,3.032684326171875,10.036708631569278
265521,24.216962574275385,6.64520263671875,10.039743747539719
266769,9.434437220283144,3.894805908203125,10.06829537617331
261777,5.384337512092316,2.201080322265625,10.198819249968526
1129954,6.76119820446911,3.0975341796875,10.082904175304412
3570855,7.942985528497957,2.864837646484375,10.173063337449262
265302,8.926982016004331,4.02069091796875,10.013062221860721
35969,7.41640109418222,2.971649169921875,10.119589066186528
274309,5.650383179236087,2.6702880859375,10.031608922197837
2247263,2.2628114957915386,1.7108917236328125,10.004386407209772
120974,1.3009999963906012,1.1310577392578125,10.0337587015084
2304061,6.082810663414421,3.082275390625,10.038933674686657
1214714,3.1357515895797405,2.09808349609375,10.002569242369079
1218474,0.0,4.24957275390625,10.103563713260755
282398,5.142094819973863,2.3345947265625,10.14575523515654
3692674,2.917702937134891,1.6193389892578125,10.136673269977075
43379,3.0911856329912553,1.7547607421875,10.123391250527817
