subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
3579899,6.358172282467422,2.79998779296875,10.11559918240032
266779,4.494574247291894,1.9512176513671875,10.199052130873413
1140518,2.8905851558374707,1.7414093017578125,10.08510336405488
6619872,8.16325642682932,3.482818603515625,10.094195882672958
3406,11.647926272380573,4.0435791015625,10.093012422618575
1164038,2.833117326073989,1.8444061279296875,10.052495363121118
575823,3.4398391586728394,1.617431640625,10.205159438613096
581611,3.5108369570443756,1.983642578125,10.089829171250472
593631,4.1999104603382875,1.5811920166015625,10.298674157583344
5005063,2.847656527927029,1.979827880859375,10.003329368162698
127186,4.358012850541854,2.29644775390625,10.079340555350974
583176,3.5906807494247914,1.7185211181640625,10.191601764623972
308,3.8425998469174374,2.00653076171875,10.130867996753235
1208440,37.499338217268814,8.0108642578125,10.019354335339045
286305,0.0,4.81414794921875,10.087852810303172
2370766,12.268309108825633,4.44793701171875,10.085874761304364
284703,3.771129813263542,1.8138885498046875,10.175828571021418
285668,0.0,2.056121826171875,10.035782219156111
1212340,4.266005769117328,2.460479736328125,10.025373225247307
129538,26.04952504432731,6.927490234375,10.047348723835036
19530271,5.639061648602365,2.288818359375,10.205024235370782
2120369,39.007363585456915,9.0484619140625,10.054965766103287
248715,2.519301242704387,1.583099365234375,10.087463959166787
30166,8.118428337627847,3.643035888671875,10.048199533586589
2201245,0.0,3.27301025390625,10.009452280949736
1144423,14.391932908642048,5.0811767578125,10.070162434453753
265317,7.585263503358874,2.70843505859375,10.218005679875198
35817,5.414230942391441,2.87628173828125,10.012535464336043
266984,6.077824135623814,2.994537353515625,10.036012289818032
272297,2.6368028894721647,1.773834228515625,10.047475858048596
