subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
2569014,4.7866170277193305,2.666473388671875,10.030366930586371
2592715,4.536427015867957,2.285003662109375,10.101653084518938
5309289,11.122504797400325,4.180908203125,10.086472137133484
2605591,2.919596483807254,1.9989013671875,10.00188899493595
1362297,4.829622229743109,1.71661376953125,10.315808999293703
2673730,21.72623436768481,6.9427490234375,10.012651731706985
1388057,7.873480570706306,3.3111572265625,10.075444603652986
150452,2.90380166695104,1.88446044921875,10.033674113474886
150450,31.63870779851277,8.453369140625,10.000613084949412
4015004,2.3770188652997604,1.5964508056640625,10.064959571442227
4003494,2.5474485371014453,1.7547607421875,10.02178910024057
1418168,4.23184534732718,2.57110595703125,10.006556455106274
718248,3.3772282603022177,1.74713134765625,10.15388087217144
715476,17.571840168988274,6.09588623046875,10.008157831200455
720041,6.096216556390573,2.887725830078125,10.092158709767288
1443766,3.076422202611866,2.01416015625,10.018493989327474
11983390,4.463560309704917,2.2125244140625,10.121094715045805
59531,3.8747767541353824,1.8405914306640625,10.168156440825662
133324,7.339695754693821,2.28118896484375,10.279609020295748
2446903,5.628257052085246,2.5482177734375,10.126449594601175
133194,7.915627102243889,3.3111572265625,10.090782439389159
133055,7.921308870034409,2.780914306640625,10.207202155516365
301820,3.3016642110742396,2.033233642578125,10.042544602773063
44844,4.335722551746585,2.31170654296875,10.067658318120792
4730,4.533888419580762,1.6651153564453125,10.305479929736158
137387,10.954374991037184,4.1656494140625,10.058565594986558
1296730,29.945633441966493,7.8277587890625,10.034417242780258
48144,5.025799061229918,2.811431884765625,10.018520827881488
1286967,4.772529046640557,1.895904541015625,10.222481126054063
1288954,3.197941435930261,2.09808349609375,10.021560783982459
