subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,logsigma
635278,6.7748166661694995,3.376007080078125,10.023210622800022
2491930,2.6466584184672683,1.7681121826171875,10.041134896271428
47693,41.12824613448174,9.307861328125,10.020449662674677
304416,6.613303161255317,2.414703369140625,10.245646308229473
137227,14.630558476004808,5.08880615234375,10.07019150398856
637698,4.262625037496036,1.99127197265625,10.15987909934789
652159,14.70693470461265,3.91387939453125,10.215314869605969
1305066,3.92890073293529,1.7261505126953125,10.215016539878995
4917,6.343072292649595,2.288818359375,10.262175488852172
4944,226.5762441984116,10.1776123046875,10.317616514828607
49377,17.891175313474378,6.0577392578125,10.059946312892198
666054,1.9490390135688358,1.5354156494140625,10.01030323312006
2517790,8.202476588972786,3.08990478515625,10.177185666429764
2517817,29.23493065508228,6.96563720703125,10.159609267461319
309758,12.51460138073162,4.425048828125,10.086258932899124
310290,8.723769410164095,4.06646728515625,10.008940488537405
140550,4.50469906431681,2.307891845703125,10.099027552221122
2592426,2.627168026556319,1.8024444580078125,10.009152505301936
141710,4.500085512190708,2.655029296875,10.009284081988913
142090,3.263782556678052,2.11334228515625,10.01577702621372
662287,11.063091859949054,2.7618408203125,10.355277885755045
2604197,4.795346983948548,2.117156982421875,10.188559328165343
5335457,8.618023787304992,3.704071044921875,10.032106183186611
53093,8.081096572866954,3.833770751953125,10.010127516013064
1359463,3.3642449933104217,1.7490386962890625,10.155738356800155
55073,12.349602592883457,3.7841796875,10.208028654419769
148162,3.335347051201097,2.0599365234375,10.049156727074763
2659870,6.099386100409902,1.995086669921875,10.288966089045376
1406104,0.0,1.857757568359375,10.085685164020992
5374585,7.417877775886154,3.59344482421875,10.020726250093615
