subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,compactness,DoR_choice
1192409,14.770474550656218,4.52423095703125,0.18607729807694096,0.3038356638499821
1195883,4.6148177776375,2.105712890625,0.17905582332532533,0.22460489732837585
1197986,4.922912750262185,2.468109130859375,0.10367560068004056,0.2926389844433666
1198912,8.093182777010952,2.750396728515625,0.24902633448888278,0.21361960554236348
1202072,53.10713806780405,10.7421875,0.17851380523631954,0.23521083630122855
1202204,4.746398226794554,2.593994140625,0.055410686949624255,0.18127076377156803
1202651,4.351920892702765,2.410888671875,0.0654152578523749,0.31760509796947195
1202853,6.991586624106276,3.1890869140625,0.08907620959658247,0.13039068607951984
1207848,9.386466058640508,2.811431884765625,0.2991107652249333,0.3003239027519867
1208440,37.499338217268814,8.0108642578125,0.21850454425768073,0.24382924688675375
1209557,2.7221137862288742,1.7604827880859375,0.06645859993944886,0.15279134960111215
1211176,6.055974089365918,2.338409423828125,0.22880317950623918,0.13544744834478756
1212340,4.266005769117328,2.460479736328125,0.043491749404954816,0.09594876131703578
1213171,4.040393570852757,2.468109130859375,0.017877133303479398,0.2684799102160714
1214714,3.1357515895797405,2.09808349609375,0.013607499781485288,0.11218734832637156
1218474,13.47670946401875,4.24957275390625,0.18706596245567875,0.26923431571258083
1218700,1.9256302011854127,1.2683868408203125,0.1296952971739378,0.3735794358065512
1219141,8.39057091344148,3.66973876953125,0.07683878708466196,0.1241771257908499
1222254,3.324307978393336,2.14385986328125,0.024906661485262438,0.12570855566399258
1224517,8.205731717629533,2.2430419921875,0.38786120763139,0.18723249820746088
1236310,3.844578455475,1.7642974853515625,0.21499100519815095,0.34610022841318405
1239079,4.552949198987335,2.4566650390625,0.07277388644095395,0.23598752372353818
1239398,3.537686705989472,2.201080322265625,0.034765532783834874,0.1002449599296104
1241171,6.186272420913156,2.8533935546875,0.10838652696677864,0.14135799304803826
1243661,9.623286077148803,3.18145751953125,0.2293842034872695,0.14939672949027055
1245075,8.992919152595277,3.810882568359375,0.08236233966087148,0.18502678180728746
1252858,5.4738037032220745,2.28118896484375,0.20104732600801234,0.2891651032929056
1256568,2.19429820570625,1.45721435546875,0.09601048654435435,0.5447401476059571
1259617,4.161678258555185,2.079010009765625,0.14248363116053875,0.22543355103049337
1260779,3.491149847897759,2.20489501953125,0.027886615393734382,0.2015233824190612
1262810,9.785863423807314,3.41033935546875,0.1914027549782228,0.2020908191892922
1265845,12.145111835168793,3.803253173828125,0.2141686637096858,0.1718307480686003
1270683,4.44814236372622,2.407073974609375,0.07594452254340889,0.0732549998217472
1270772,3.090566244951333,1.6155242919921875,0.17756781786947906,0.12461648821703576
1270973,27.80830172500282,6.6375732421875,0.2111604774698379,0.2615701064673514
1272187,5.4185651187144686,2.918243408203125,0.0362020271549488,0.1514783061542478
1277858,4.469971519487444,2.452850341796875,0.06579817956597056,0.4991778463206829
1278676,5.307049197232118,2.5634765625,0.11160908697715743,0.20096603947193215
1281061,7.594025209604297,3.749847412109375,0.019451640696770855,0.18429903938810946
1282503,11.21554669874604,4.55474853515625,0.062123840737763,0.42609611303054623
1284463,2.1931194052958745,1.5697479248046875,0.04731740126953754,0.14402628437218148
1286967,4.772529046640557,1.895904541015625,0.26202388011107663,0.1062973590393117
1288954,3.197941435930261,2.09808349609375,0.0221363549114732,0.23455549070836082
1293247,3.1501184628432384,2.00653076171875,0.044658152801325124,0.12229122505418079
1295671,3.1874524246741203,2.079010009765625,0.026658840803732375,0.38064438339910556
1296730,29.945633441966493,7.8277587890625,0.13587735244514065,0.225545389510975
1296845,6.618693250835349,2.60162353515625,0.19790557473734183,0.09795895944016753
1298408,10.610323876535404,4.02069091796875,0.11927760740804261,0.2754550227101941
1299170,7.927654575425549,2.685546875,0.2555956129802909,0.18200879640898893
1299953,8.280547055946954,3.543853759765625,0.09384534141887657,0.17030380825054015
1302165,41.87415000396141,7.69805908203125,0.29237414454288757,0.26540423058665896
1304129,7.302454135031439,2.681732177734375,0.22084573335209934,0.22290065914662474
1304523,17.175107588933315,5.401611328125,0.13611446916025716,0.1789225131576859
1305066,3.92890073293529,1.7261505126953125,0.23865306374152634,0.4802713464888681
1306025,7.008894451573724,2.704620361328125,0.19749005005307907,0.2207158882431691
1306033,9.724970146358828,3.570556640625,0.15878438662614924,0.23149187787897227
1310048,19.461674108810257,6.317138671875,0.0883995801529529,0.16690539615981195
1313820,10.989986301654426,3.589630126953125,0.20842259888893255,0.17036340911718464
1316768,2.387750618829159,1.4324188232421875,0.14388393720956305,0.44645496334988305
1319946,3.077196877573442,1.522064208984375,0.21450582248541422,0.14168068930022215
1328813,5.021526161894144,2.017974853515625,0.24346210456116046,0.18691206435445243
1329203,4.811553099301818,2.750396728515625,0.023192268788734594,0.24364605497082217
1332340,2.2313554994107108,1.60980224609375,0.038409974049375906,0.22530032447796536
1333145,5.9993110732975765,2.712249755859375,0.1281068631758725,0.2701936760653732
1333331,5.38247779966332,2.704620361328125,0.0828227773797503,0.10601642197976285
1335263,10.597163265803829,3.490447998046875,0.2108678671976636,0.19449505877065856
1337997,8.43180723592377,3.543853759765625,0.1017069812794631,0.23717617064717866
1338299,9.758680685867148,3.269195556640625,0.21772975771172987,0.3656078539426788
1339108,23.546168993096217,7.51495361328125,0.05803080035164743,0.3643573552040369
1339152,7.436561114358483,2.54058837890625,0.26397069053491795,0.1678933027536399
1343242,5.794202436685737,2.5482177734375,0.15363885364072194,0.13083201225901828
1343803,3.583833397824492,2.13623046875,0.05987565476786488,0.15565927185608272
1343832,14.613660723473004,3.9215087890625,0.2745792313123925,0.32227877093899265
1345356,6.738539433499682,3.39508056640625,0.0322906471349077,0.3122537035078556
1345884,6.642006328169373,3.19671630859375,0.06524314001856768,0.4364193776154888
1349858,3.607582372234901,2.300262451171875,0.014550170878822932,0.13239879945318422
1350326,3.1526008812870714,2.056121826171875,0.029095727770874047,0.18258867485252864
1352952,20.44992479679786,6.18743896484375,0.12342532337277956,0.1812422467360403
1353319,2.7451244093026617,1.51824951171875,0.1665473063168404,0.4245561456401023
1356535,10.985670275738812,4.058837890625,0.12822400094134379,0.3344758537325747
1359398,3.2388762364935246,2.040863037109375,0.045673563020105556,0.1426867479550007
